Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
G05,Absolute Quantification,ABS,M21_T4_1.2,Ch1Unknown,CARP,Manual,0.68,ddPCR Supermix for Probes,13.6,,,1.28,0.31,8,13737,0,8,73,13664,0,13745,,,,,,,,0.11,,,0.19,0.03,10,,,16,3,1,1,7000,8581.9,4232.3,4234.8,,,,,0.96,0.47,,,,,,,0.15,0.068,,,13.2,6.5
G06,Absolute Quantification,ABS,M21_T4_1.2,Ch1Unknown,CARP,Manual,0.59,ddPCR Supermix for Probes,11.8,,,1.15,0.25,7,13890,0,7,59,13831,0,13897,,,,,,,,0.12,,,0.21,0.02,11,,,18,3,1,1,7000,8512.4,4258.1,4260.2,,,,,0.85,0.39,,,,,,,0.166,0.071,,,14.4,6.8
H04,Absolute Quantification,ABS,M21_T4_0.4,Ch1Unknown,CARP,Manual,0.32,ddPCR Supermix for Probes,6.4,,,0.75,0.1,4,14825,0,4,20,14805,0,14829,,,,,,,,0.2,,,0.42,0,17,,,32,1,1,1,7000,8832.6,4292.7,4293.9,,,,,0.51,0.18,,,,,,,0.31,0.09,,,24,9
H05,Absolute Quantification,ABS,M21_T4_0.4,Ch1Unknown,CARP,Manual,0.24,ddPCR Supermix for Probes,4.8,,,0.63,0.06,3,14886,0,3,19,14867,0,14889,,,,,,,,0.16,,,0.36,0,14,,,29,0,1,1,7000,8720.8,4268.4,4269.3,,,,,0.41,0.12,,,,,,,0.26,0.06,,,21,6
H06,Absolute Quantification,ABS,M21_T4_0.4,Ch1Unknown,CARP,Manual,0.42,ddPCR Supermix for Probes,8.4,,,0.99,0.13,4,11182,0,4,8,11174,0,11186,,,,,,,,0.5,,,1.1,0,33,,,61,6,1,1,7000,8691.4,4230.3,4231.9,,,,,0.67,0.24,,,,,,,0.81,0.19,,,47,19
A07,Absolute Quantification,ABS,M22_T4_1.2,Ch1Unknown,CARP,Manual,0.55,ddPCR Supermix for Probes,11,,,1.13,0.22,6,12801,0,6,103,12698,0,12807,,,,,,,,0.058,,,0.107,0.009,5.5,,,9.9,1.1,1,1,7000,8244.4,3995.3,3997.3,,,,,0.81,0.35,,,,,,,0.083,0.033,,,7.7,3.3
A08,Absolute Quantification,ABS,M22_T4_1.2,Ch1Unknown,CARP,Manual,0.18,ddPCR Supermix for Probes,3.6,,,0.58,0.03,2,12970,0,2,118,12852,0,12972,,,,,,,,0.017,,,0.043,0,1.7,,,4.2,0,1,1,7000,7944,3941.5,3942.2,,,,,0.35,0.08,,,,,,,0.03,0.004,,,2.9,0.4
A09,Absolute Quantification,ABS,M22_T4_1.2,Ch1Unknown,CARP,Manual,0.7,ddPCR Supermix for Probes,14,,,1.4,0.2,5,9034,0,5,79,8955,0,9039,,,,,,,,0.06,,,0.12,0,6,,,11,1,1,1,7000,8550.4,4056.8,4059.3,,,,,0.99,0.4,,,,,,,0.093,0.033,,,8.5,3.3
B07,Absolute Quantification,ABS,M22_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14077,0,0,4,14073,0,14077,,,,,,,,,,,,,,,,,,1,1,7000,0,4066.4,4066.4,,,,,0.11,0,,,,,,,,,,,,
B08,Absolute Quantification,ABS,M22_T4_0.4,Ch1Unknown,CARP,Manual,0.26,ddPCR Supermix for Probes,5.2,,,0.68,0.06,3,13784,0,3,6,13778,0,13787,,,,,,,,0.5,,,1.2,0,33,,,66,1,1,1,7000,8182.5,4001.8,4002.7,,,,,0.44,0.13,,,,,,,0.86,0.14,,,49,17
B09,Absolute Quantification,ABS,M22_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13216,0,0,5,13211,0,13216,,,,,,,,,,,,,,,,,,1,1,7000,0,4112.4,4112.4,,,,,0.12,0,,,,,,,,,,,,
C07,Absolute Quantification,ABS,M23_T4_1.2,Ch1Unknown,CARP,Manual,1.3,ddPCR Supermix for Probes,26,,,2.1,0.7,15,13723,0,15,124,13599,0,13738,,,,,,,,0.12,,,0.19,0.06,11,,,16,6,1,1,7000,8494.9,4473.9,4478.3,,,,,1.65,0.98,,,,,,,0.153,0.087,,,13.4,8.1
C08,Absolute Quantification,ABS,M23_T4_1.2,Ch1Unknown,CARP,Manual,1.8,ddPCR Supermix for Probes,36,,,2.7,1.1,20,13010,0,20,88,12922,0,13030,,,,,,,,0.23,,,0.34,0.12,18,,,26,11,1,1,7000,8346.4,4388,4394,,,,,2.24,1.43,,,,,,,0.28,0.17,,,22.2,14.7
C09,Absolute Quantification,ABS,M23_T4_1.2,Ch1Unknown,CARP,Manual,1.6,ddPCR Supermix for Probes,32,,,2.4,1,20,14984,0,20,146,14838,0,15004,,,,,,,,0.14,,,0.2,0.07,12,,,17,7,1,1,7000,8585.9,4510.2,4515.6,,,,,1.95,1.24,,,,,,,0.169,0.104,,,14.5,9.5
D07,Absolute Quantification,ABS,M23_T4_0.4,Ch1Unknown,CARP,Manual,0.08,ddPCR Supermix for Probes,1.6,,,0.37,0,1,15183,0,1,7,15176,0,15184,,,,,,,,0.14,,,0.5,0,12,,,40,0,1,1,7000,7089.5,4892.8,4892.9,,,,,0.19,0.02,,,,,,,0.31,0,,,25,0
D08,Absolute Quantification,ABS,M23_T4_0.4,Ch1Unknown,CARP,Manual,0.08,ddPCR Supermix for Probes,1.6,,,0.39,0,1,14228,0,1,3,14225,0,14229,,,,,,,,0.3,,,1.2,0,25,,,75,0,1,1,7000,8341.1,4768.3,4768.6,,,,,0.21,0.02,,,,,,,0.75,0,,,49,1
D09,Absolute Quantification,ABS,M23_T4_0.4,Ch1Unknown,CARP,Manual,0.08,ddPCR Supermix for Probes,1.6,,,0.4,0,1,14120,0,1,3,14117,0,14121,,,,,,,,0.3,,,1.2,0,25,,,75,0,1,1,7000,7050.3,4971,4971.1,,,,,0.21,0.02,,,,,,,0.75,0,,,49,1
E07,Absolute Quantification,ABS,M24_T4_1.2,Ch1Unknown,CARP,Manual,0.8,ddPCR Supermix for Probes,16,,,1.5,0.4,9,12531,0,9,93,12438,0,12540,,,,,,,,0.1,,,0.16,0.03,9,,,14,3,1,1,7000,8530.6,4173.1,4176.2,,,,,1.16,0.59,,,,,,,0.13,0.063,,,11.6,6
E08,Absolute Quantification,ABS,M24_T4_1.2,Ch1Unknown,CARP,Manual,0.59,ddPCR Supermix for Probes,11.8,,,1.2,0.23,6,12053,0,6,80,11973,0,12059,,,,,,,,0.07,,,0.14,0.01,7,,,12,1,1,1,7000,8401.6,4136.1,4138.2,,,,,0.86,0.38,,,,,,,0.107,0.043,,,9.7,4.2
E09,Absolute Quantification,ABS,M24_T4_1.2,Ch1Unknown,CARP,Manual,1.3,ddPCR Supermix for Probes,26,,,2.1,0.8,15,13267,0,15,82,13185,0,13282,,,,,,,,0.18,,,0.28,0.08,15,,,23,8,1,1,7000,8628.1,4199.5,4204.5,,,,,1.7,1.01,,,,,,,0.23,0.13,,,19.1,11.8
F07,Absolute Quantification,ABS,M24_T4_0.4,Ch1Unknown,CARP,Manual,0.13,ddPCR Supermix for Probes,2.6,,,0.61,0.01,1,9264,0,1,8,9256,0,9265,,,,,,,,0.12,,,0.43,0,11,,,36,0,1,1,7000,8531.7,4206.8,4207.3,,,,,0.32,0.03,,,,,,,0.27,0,,,23,0
F08,Absolute Quantification,ABS,M24_T4_0.4,Ch1Unknown,CARP,Manual,0.2,ddPCR Supermix for Probes,4,,,0.64,0.03,2,11799,0,2,12,11787,0,11801,,,,,,,,0.17,,,0.44,0,14,,,34,0,1,1,7000,8346.3,4155.6,4156.3,,,,,0.38,0.09,,,,,,,0.3,0.03,,,24,5
F09,Absolute Quantification,ABS,M24_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13697,0,0,21,13676,0,13697,,,,,,,,,,,,,,,,,,1,1,7000,0,4200,4200,,,,,0.12,0,,,,,,,,,,,,
G07,Absolute Quantification,ABS,M1_BKD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12522,0,0,0,12522,0,12522,,,,,,,,,,,,,,,,,,1,1,7000,0,4045.7,4045.7,,,,,0.13,0,,,,,,,,,,,,
G08,Absolute Quantification,ABS,M1_BKD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12258,0,0,0,12258,0,12258,,,,,,,,,,,,,,,,,,1,1,7000,0,4041.9,4041.9,,,,,0.13,0,,,,,,,,,,,,
G09,Absolute Quantification,ABS,M1_BKD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.34,0,0,10413,0,0,1,10412,0,10413,,,,,,,,,,,,,,,,,,1,1,7000,0,4110,4110,,,,,0.15,0,,,,,,,,,,,,
H07,Absolute Quantification,ABS,M2_BKD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.37,0,0,9467,0,0,0,9467,0,9467,,,,,,,,,,,,,,,,,,1,1,7000,0,4145.5,4145.5,,,,,0.17,0,,,,,,,,,,,,
H08,Absolute Quantification,ABS,M2_BKD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.22,0,0,15691,0,0,0,15691,0,15691,,,,,,,,,,,,,,,,,,1,1,7000,0,4117.4,4117.4,,,,,0.1,0,,,,,,,,,,,,
H09,Absolute Quantification,ABS,M2_BKD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13910,0,0,0,13910,0,13910,,,,,,,,,,,,,,,,,,1,1,7000,0,4095.2,4095.2,,,,,0.12,0,,,,,,,,,,,,
A10,Absolute Quantification,ABS,M3_BKD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15072,0,0,2,15070,0,15072,,,,,,,,,,,,,,,,,,1,1,7000,0,4165,4165,,,,,0.11,0,,,,,,,,,,,,
A11,Absolute Quantification,ABS,M3_BKD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12615,0,0,0,12615,0,12615,,,,,,,,,,,,,,,,,,1,1,7000,0,4175.7,4175.7,,,,,0.13,0,,,,,,,,,,,,
