Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
C04,Absolute Quantification,ABS,M7_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12023,0,0,2,12021,0,12023,,,,,,,,,,,,,,,,,,1,1,7000,0,3995.1,3995.1,,,,,0.13,0,,,,,,,,,,,,
C05,Absolute Quantification,ABS,M7_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13912,0,0,0,13912,0,13912,,,,,,,,,,,,,,,,,,1,1,7000,0,3838.3,3838.3,,,,,0.12,0,,,,,,,,,,,,
C06,Absolute Quantification,ABS,M7_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10526,0,0,0,10526,0,10526,,,,,,,,,,,,,,,,,,1,1,7000,0,3910.2,3910.2,,,,,0.15,0,,,,,,,,,,,,
D01,Absolute Quantification,ABS,M9_T3_1.2,Ch1Unknown,CARP,Manual,2.8,ddPCR Supermix for Probes,56,,,4.1,1.8,25,10482,0,25,153,10329,0,10507,,,,,,,,0.16,,,0.23,0.09,14,,,19,9,1,1,7000,8278.6,3740.1,3750.9,,,,,3.4,2.3,,,,,,,0.197,0.127,,,16.6,11.4
D02,Absolute Quantification,ABS,M9_T3_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.37,0,0,9438,0,0,0,9438,0,9438,,,,,,,,,,,,,,,,,,1,1,7000,0,4609.8,4609.8,,,,,0.17,0,,,,,,,,,,,,
D03,Absolute Quantification,ABS,M9_T3_1.2,Ch1Unknown,CARP,Manual,3.2,ddPCR Supermix for Probes,64,,,4.3,2.2,34,12680,2,32,179,12501,0.143,12714,,,,,,,,0.19,,,0.26,0.12,15.7,,,20.6,10.8,1,1,7000,8379,3897.8,3909.8,,,,,3.7,2.6,,,,,,,0.222,0.152,,,18.2,13.3
D04,Absolute Quantification,ABS,M7_T4_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13027,0,0,1,13026,0,13027,,,,,,,,,,,,,,,,,,1,1,7000,0,3952.5,3952.5,,,,,0.12,0,,,,,,,,,,,,
D05,Absolute Quantification,ABS,M7_T4_1.2,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.51,0,1,11118,0,1,2,11116,0,11119,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,7000,7955.5,3839.6,3840,,,,,0.26,0.03,,,,,,,1.2,0,,,63,4
D06,Absolute Quantification,ABS,M7_T4_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.36,0,0,9691,0,0,1,9690,0,9691,,,,,,,,,,,,,,,,,,1,1,7000,0,4058,4058,,,,,0.17,0,,,,,,,,,,,,
E01,Absolute Quantification,ABS,M10_T3_0.4,Ch1Unknown,CARP,Manual,0.42,ddPCR Supermix for Probes,8.4,,,0.98,0.13,4,11304,0,4,14,11290,0,11308,,,,,,,,0.29,,,0.62,0,22,,,42,2,1,1,7000,8190.8,3653.9,3655.6,,,,,0.66,0.24,,,,,,,0.45,0.12,,,32,12
E02,Absolute Quantification,ABS,M10_T3_0.4,Ch1Unknown,CARP,Manual,0.33,ddPCR Supermix for Probes,6.6,,,0.87,0.08,3,10730,0,3,19,10711,0,10733,,,,,,,,0.16,,,0.36,0,14,,,29,0,1,1,7000,8525.5,3811.2,3812.5,,,,,0.56,0.17,,,,,,,0.26,0.06,,,21,6
E03,Absolute Quantification,ABS,M10_T3_0.4,Ch1Unknown,CARP,Manual,0.7,ddPCR Supermix for Probes,14,,,1.4,0.3,6,10222,0,6,12,10210,0,10228,,,,,,,,0.5,,,1,0,33,,,56,11,1,1,7000,8354.2,3850.3,3852.9,,,,,1.01,0.44,,,,,,,0.75,0.25,,,45,22
E04,Absolute Quantification,ABS,M8_T4_0.4,Ch1Unknown,CARP,Manual,0.19,ddPCR Supermix for Probes,3.8,,,0.6,0.03,2,12579,0,2,4,12575,0,12581,,,,,,,,0.5,,,1.4,0,33,,,74,0,1,1,7000,8446.6,3899.4,3900.2,,,,,0.36,0.08,,,,,,,0.95,0.05,,,53,13
E05,Absolute Quantification,ABS,M8_T4_0.4,Ch1Unknown,CARP,Manual,0.09,ddPCR Supermix for Probes,1.8,,,0.44,0,1,12754,0,1,5,12749,0,12755,,,,,,,,0.2,,,0.71,0,17,,,52,0,1,1,7000,8129,3876,3876.4,,,,,0.23,0.02,,,,,,,0.44,0,,,33,0
E06,Absolute Quantification,ABS,M8_T4_0.4,Ch1Unknown,CARP,Manual,0.3,ddPCR Supermix for Probes,6,,,0.8,0.07,3,11678,0,3,2,11676,0,11681,,,,,,,,1.5,,,4.4,0,60,,,107,13,1,1,7000,8038.9,3959.8,3960.8,,,,,0.52,0.16,,,,,,,2.9,0.1,,,83,37
F01,Absolute Quantification,ABS,M10_T3_1.2,Ch1Unknown,CARP,Manual,0.9,ddPCR Supermix for Probes,18,,,1.6,0.5,11,14232,1,10,82,14150,0.0778,14243,,,,,,,,0.13,,,0.22,0.05,12,,,18,5,1,1,7000,8450.3,3736.6,3740.2,,,,,1.21,0.66,,,,,,,0.175,0.09,,,15,8.4
F02,Absolute Quantification,ABS,M10_T3_1.2,Ch1Unknown,CARP,Manual,1.2,ddPCR Supermix for Probes,24,,,2,0.6,11,10870,0,11,75,10795,0,10881,,,,,,,,0.15,,,0.24,0.05,13,,,20,6,1,1,7000,8373.7,3831.9,3836.5,,,,,1.59,0.87,,,,,,,0.194,0.099,,,16.4,9.1
F03,Absolute Quantification,ABS,M10_T3_1.2,Ch1Unknown,CARP,Manual,1.4,ddPCR Supermix for Probes,28,,,2.1,0.8,17,14528,3,14,97,14431,0.235,14545,,,,,,,,0.17,,,0.26,0.08,14,,,21,8,1,1,7000,8417.6,3854.4,3859.7,,,,,1.74,1.07,,,,,,,0.214,0.125,,,17.8,11.2
F04,Absolute Quantification,ABS,M8_T4_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11788,0,0,4,11784,0,11788,,,,,,,,,,,,,,,,,,1,1,7000,0,3911.2,3911.2,,,,,0.14,0,,,,,,,,,,,,
F05,Absolute Quantification,ABS,M8_T4_1.2,Ch1Unknown,CARP,Manual,0.2,ddPCR Supermix for Probes,4,,,0.65,0.03,2,11596,0,2,3,11593,0,11598,,,,,,,,0.7,,,2,0,40,,,87,0,1,1,7000,8255.5,3883.6,3884.4,,,,,0.39,0.09,,,,,,,1.3,0,,,63,17
F06,Absolute Quantification,ABS,M8_T4_1.2,Ch1Unknown,CARP,Manual,0.1,ddPCR Supermix for Probes,2,,,0.5,0,1,11315,0,1,2,11313,0,11316,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,7000,9088.9,4056.6,4057,,,,,0.26,0.03,,,,,,,1.2,0,,,63,4
G01,Absolute Quantification,ABS,M11_T3_0.4,Ch1Unknown,CARP,Manual,0.7,ddPCR Supermix for Probes,14,,,1.3,0.3,7,12322,0,7,15,12307,0,12329,,,,,,,,0.47,,,0.89,0.04,32,,,52,12,1,1,7000,8533.5,3777.6,3780.3,,,,,0.96,0.45,,,,,,,0.68,0.25,,,42,22
G02,Absolute Quantification,ABS,M11_T3_0.4,Ch1Unknown,CARP,Manual,1.1,ddPCR Supermix for Probes,22,,,1.9,0.5,10,10892,0,10,11,10881,0,10902,,,,,,,,0.9,,,1.7,0.1,48,,,69,26,1,1,7000,8521.8,3877.1,3881.3,,,,,1.46,0.77,,,,,,,1.31,0.51,,,59,37
G03,Absolute Quantification,ABS,M11_T3_0.4,Ch1Unknown,CARP,Manual,0.41,ddPCR Supermix for Probes,8.2,,,0.88,0.14,5,14452,0,5,24,14428,0,14457,,,,,,,,0.21,,,0.42,0,17,,,31,3,1,1,7000,8203,3893.5,3895,,,,,0.62,0.25,,,,,,,0.31,0.1,,,24,10
G04,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,52.8,ddPCR Supermix for Probes,1056,,,57.7,47.9,450,9810,53,397,1101,8709,0.322,10260,,,,,,,,0.376,,,0.417,0.335,27.3,,,29.5,25.2,1,1,7000,8487.9,3987.8,4185.1,,,,,55.3,50.3,,,,,,,0.397,0.355,,,28.4,26.2
G05,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,54.3,ddPCR Supermix for Probes,1086,,,58.7,49.9,583,12340,66,517,1348,10992,0.237,12923,,,,,,,,0.398,,,0.437,0.36,28.5,,,30.5,26.5,1,1,7000,8378.1,3966.1,4165.2,,,,,56.6,52.1,,,,,,,0.418,0.379,,,29.5,27.5
G06,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.52,0,1,10782,0,1,0,10782,0,10783,,,,,,,,,,,,,,,,,,1,1,7000,8049.2,3950.9,3951.3,,,,,0.27,0.03,,,,,,,,,,,,
H01,Absolute Quantification,ABS,M11_T3_1.2,Ch1Unknown,CARP,Manual,1.9,ddPCR Supermix for Probes,38,,,2.8,1.2,23,14237,5,18,181,14056,0.393,14260,,,,,,,,0.12,,,0.18,0.07,10.9,,,15.2,6.7,1,1,7000,8410,3803.2,3810.6,,,,,2.32,1.53,,,,,,,0.15,0.096,,,13.1,8.8
H02,Absolute Quantification,ABS,M11_T3_1.2,Ch1Unknown,CARP,Manual,0.6,ddPCR Supermix for Probes,12,,,1.3,0.2,6,11497,0,6,136,11361,0,11503,,,,,,,,0.044,,,0.081,0.007,4.2,,,7.6,0.8,1,1,7000,8626.1,3851.5,3854,,,,,0.9,0.39,,,,,,,0.062,0.025,,,5.9,2.5
H03,Absolute Quantification,ABS,M11_T3_1.2,Ch1Unknown,CARP,Manual,0.9,ddPCR Supermix for Probes,18,,,1.7,0.4,9,11394,1,8,161,11233,0.0913,11403,,,,,,,,0.055,,,0.093,0.017,5.2,,,8.6,1.8,1,1,7000,8409.1,3855.2,3858.8,,,,,1.28,0.65,,,,,,,0.074,0.036,,,6.9,3.5
H04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,11136,0,0,0,11136,0,11136,,,,,,,,,,,,,,,,,,1,1,7000,0,3852.3,3852.3,,,,,0.14,0,,,,,,,,,,,,
H05,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,12820,0,0,0,12820,0,12820,,,,,,,,,,,,,,,,,,1,1,7000,0,3889.5,3889.5,,,,,0.13,0,,,,,,,,,,,,
H06,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11495,0,0,0,11495,0,11495,,,,,,,,,,,,,,,,,,1,1,7000,0,3935.6,3935.6,,,,,0.14,0,,,,,,,,,,,,
A01,Absolute Quantification,ABS,M8_T3_0.4,Ch2Unknown,STHD,Manual,13.4,ddPCR Supermix for Probes,268,,,15.5,11.4,164,14299,1,18,163,14281,0.0646,14463,,,,,,,,0.12,,,0.17,0.06,10.3,,,14.8,5.9,1,1,4500,5274.5,971.56,1020.4,,,,,14.5,12.4,,,,,,,0.143,0.087,,,12.6,8.1
A02,Absolute Quantification,ABS,M8_T3_0.4,Ch2Unknown,STHD,Manual,15.1,ddPCR Supermix for Probes,302,,,17.8,12.4,118,9156,2,14,116,9142,0.231,9274,,,,,,,,0.13,,,0.21,0.06,12,,,17,6,1,1,4500,5480.9,1013.2,1070.1,,,,,16.5,13.7,,,,,,,0.171,0.099,,,14.7,9.1
A03,Absolute Quantification,ABS,M8_T3_0.4,Ch2Unknown,STHD,Manual,12.1,ddPCR Supermix for Probes,242,,,14.4,9.8,108,10450,0,15,108,10435,0,10558,,,,,,,,0.14,,,0.21,0.06,12,,,18,6,1,1,4500,5446.9,1012,1057.4,,,,,13.3,10.9,,,,,,,0.176,0.1,,,15.1,9.2
A04,Absolute Quantification,ABS,M12_T3_0.4,Ch2Unknown,STHD,Manual,1.8,ddPCR Supermix for Probes,36,,,2.9,1,15,9892,0,1,15,9891,0,9907,,,,,,,,0.07,,,0.23,0,6,,,20,0,1,1,4500,5495.5,1022,1028.8,,,,,2.28,1.36,,,,,,,0.14,0,,,13,0
A05,Absolute Quantification,ABS,M12_T3_0.4,Ch2Unknown,STHD,Manual,1,ddPCR Supermix for Probes,20,,,1.8,0.4,8,9598,0,1,8,9597,0,9606,,,,,,,,0.12,,,0.43,0,11,,,36,0,1,1,4500,5263.4,1007.9,1011.4,,,,,1.37,0.67,,,,,,,0.27,0,,,23,0
A06,Absolute Quantification,ABS,M12_T3_0.4,Ch2Unknown,STHD,Manual,0.14,ddPCR Supermix for Probes,2.8,,,0.69,0.01,1,8152,0,0,1,8152,0,8153,,,,,,,,,,,,,,,,,,1,1,4500,5289,1027.7,1028.2,,,,,0.36,0.04,,,,,,,,,,,,
B01,Absolute Quantification,ABS,M8_T3_1.2,Ch2Unknown,STHD,Manual,24.7,ddPCR Supermix for Probes,494,,,27.7,21.8,266,12515,5,52,261,12463,0.36,12781,,,,,,,,0.21,,,0.27,0.15,17.5,,,21.7,13.4,1,1,4500,5287.8,974.44,1064.2,,,,,26.3,23.2,,,,,,,0.244,0.182,,,19.6,15.4
B02,Absolute Quantification,ABS,M8_T3_1.2,Ch2Unknown,STHD,Manual,30.2,ddPCR Supermix for Probes,604,,,34.1,26.2,228,8781,2,40,226,8741,0.126,9009,,,,,,,,0.18,,,0.24,0.12,15.4,,,19.7,11.1,1,1,4500,5561.6,1023.5,1138.3,,,,,32.2,28.2,,,,,,,0.213,0.152,,,17.6,13.2
B03,Absolute Quantification,ABS,M8_T3_1.2,Ch2Unknown,STHD,Manual,24.2,ddPCR Supermix for Probes,484,,,27.5,20.9,207,9973,5,38,202,9935,0.489,10180,,,,,,,,0.21,,,0.27,0.14,17.1,,,21.8,12.4,1,1,4500,5361.9,1022.8,1111.1,,,,,25.8,22.5,,,,,,,0.241,0.172,,,19.5,14.7
B04,Absolute Quantification,ABS,M12_T3_1.2,Ch2Unknown,STHD,Manual,9.4,ddPCR Supermix for Probes,188,,,11.6,7.5,81,10136,0,23,81,10113,0,10217,,,,,,,,0.28,,,0.42,0.15,22,,,30,14,1,1,4500,5049.7,1075.1,1106.6,,,,,10.4,8.4,,,,,,,0.35,0.22,,,26.1,18
B05,Absolute Quantification,ABS,M12_T3_1.2,Ch2Unknown,STHD,Manual,9.5,ddPCR Supermix for Probes,190,,,11.2,7.7,111,13736,0,20,111,13716,0,13847,,,,,,,,0.18,,,0.27,0.09,15,,,21,9,1,1,4500,4876.3,1051.7,1082.4,,,,,10.4,8.6,,,,,,,0.223,0.136,,,18.4,12.1
B06,Absolute Quantification,ABS,M12_T3_1.2,Ch2Unknown,STHD,Manual,11.6,ddPCR Supermix for Probes,232,,,13.7,9.4,113,11430,1,23,112,11407,0.0789,11543,,,,,,,,0.21,,,0.31,0.12,17,,,24,11,1,1,4500,5084,1065.5,1104.9,,,,,12.7,10.5,,,,,,,0.259,0.164,,,20.7,14.2
C01,Absolute Quantification,ABS,M9_T3_0.4,Ch2Unknown,STHD,Manual,6.7,ddPCR Supermix for Probes,134,,,8.2,5.4,91,15872,0,14,91,15858,0,15963,,,,,,,,0.15,,,0.24,0.07,13,,,20,7,1,1,4500,5336.3,979.79,1004.6,,,,,7.5,6,,,,,,,0.198,0.109,,,16.6,10
C02,Absolute Quantification,ABS,M9_T3_0.4,Ch2Unknown,STHD,Manual,2,ddPCR Supermix for Probes,40,,,3.1,1.2,18,10483,0,10,18,10473,0,10501,,,,,,,,0.56,,,0.99,0.12,36,,,54,18,1,1,4500,4593.8,842.48,848.91,,,,,2.53,1.58,,,,,,,0.78,0.34,,,45,27
C03,Absolute Quantification,ABS,M9_T3_0.4,Ch2Unknown,STHD,Manual,8.2,ddPCR Supermix for Probes,164,,,10,6.6,87,12494,0,14,87,12480,0,12581,,,,,,,,0.16,,,0.25,0.07,14,,,21,7,1,1,4500,5425.5,1004.6,1035.2,,,,,9.1,7.3,,,,,,,0.207,0.114,,,17.3,10.4
C04,Absolute Quantification,ABS,M7_T4_0.4,Ch2Unknown,STHD,Manual,0.2,ddPCR Supermix for Probes,4,,,0.63,0.03,2,12021,0,0,2,12021,0,12023,,,,,,,,,,,,,,,,,,1,1,4500,5305.3,1054.5,1055.2,,,,,0.38,0.08,,,,,,,,,,,,
C05,Absolute Quantification,ABS,M7_T4_0.4,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13912,0,0,0,13912,0,13912,,,,,,,,,,,,,,,,,,1,1,4500,0,1003.1,1003.1,,,,,0.12,0,,,,,,,,,,,,
C06,Absolute Quantification,ABS,M7_T4_0.4,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10526,0,0,0,10526,0,10526,,,,,,,,,,,,,,,,,,1,1,4500,0,1017.9,1017.9,,,,,0.15,0,,,,,,,,,,,,
D01,Absolute Quantification,ABS,M9_T3_1.2,Ch2Unknown,STHD,Manual,17.3,ddPCR Supermix for Probes,346,,,20,14.5,153,10354,0,25,153,10329,0,10507,,,,,,,,0.16,,,0.23,0.09,14,,,19,9,1,1,4500,5342.4,980.61,1044.1,,,,,18.7,15.9,,,,,,,0.197,0.127,,,16.6,11.4
D02,Absolute Quantification,ABS,M9_T3_1.2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.37,0,0,9438,0,0,0,9438,0,9438,,,,,,,,,,,,,,,,,,1,1,4500,0,1344.6,1344.6,,,,,0.17,0,,,,,,,,,,,,
D03,Absolute Quantification,ABS,M9_T3_1.2,Ch2Unknown,STHD,Manual,16.9,ddPCR Supermix for Probes,338,,,19.3,14.4,181,12533,2,32,179,12501,0.143,12714,,,,,,,,0.19,,,0.26,0.12,15.7,,,20.6,10.8,1,1,4500,5463.9,1024,1087.2,,,,,18.1,15.6,,,,,,,0.222,0.152,,,18.2,13.3
D04,Absolute Quantification,ABS,M7_T4_1.2,Ch2Unknown,STHD,Manual,0.09,ddPCR Supermix for Probes,1.8,,,0.43,0,1,13026,0,0,1,13026,0,13027,,,,,,,,,,,,,,,,,,1,1,4500,5422.3,1029.4,1029.7,,,,,0.22,0.02,,,,,,,,,,,,
D05,Absolute Quantification,ABS,M7_T4_1.2,Ch2Unknown,STHD,Manual,0.21,ddPCR Supermix for Probes,4.2,,,0.68,0.03,2,11117,0,1,2,11116,0,11119,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,4500,5240.4,996.07,996.84,,,,,0.41,0.09,,,,,,,1.2,0,,,63,4
D06,Absolute Quantification,ABS,M7_T4_1.2,Ch2Unknown,STHD,Manual,0.12,ddPCR Supermix for Probes,2.4,,,0.58,0.01,1,9690,0,0,1,9690,0,9691,,,,,,,,,,,,,,,,,,1,1,4500,5599.8,1061.1,1061.5,,,,,0.3,0.03,,,,,,,,,,,,
E01,Absolute Quantification,ABS,M10_T3_0.4,Ch2Unknown,STHD,Manual,1.5,ddPCR Supermix for Probes,30,,,2.4,0.8,14,11294,0,4,14,11290,0,11308,,,,,,,,0.29,,,0.62,0,22,,,42,2,1,1,4500,5338.4,970.74,976.15,,,,,1.88,1.1,,,,,,,0.45,0.12,,,32,12
E02,Absolute Quantification,ABS,M10_T3_0.4,Ch2Unknown,STHD,Manual,2.1,ddPCR Supermix for Probes,42,,,3.2,1.3,19,10714,0,3,19,10711,0,10733,,,,,,,,0.16,,,0.36,0,14,,,29,0,1,1,4500,5496.5,1007.3,1015.2,,,,,2.6,1.64,,,,,,,0.26,0.06,,,21,6
E03,Absolute Quantification,ABS,M10_T3_0.4,Ch2Unknown,STHD,Manual,1.4,ddPCR Supermix for Probes,28,,,2.3,0.7,12,10216,0,6,12,10210,0,10228,,,,,,,,0.5,,,1,0,33,,,56,11,1,1,4500,5442.9,1007,1012.2,,,,,1.82,1.02,,,,,,,0.75,0.25,,,45,22
