Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
D02,Absolute Quantification,ABS,M6_T1A_0.4,Ch1Unknown,CARP,Manual,3.5,ddPCR Supermix for Probes,70,,,4.8,2.5,38,12703,1,37,291,12412,0.0122,12741,,,,,,,,0.129,,,0.173,0.085,11.4,,,14.9,8,1,1,7000,8469.2,3820.3,3834.1,,,,,4.1,3,,,,,,,0.151,0.107,,,13.2,9.7
D03,Absolute Quantification,ABS,M6_T1A_0.4,Ch1Unknown,CARP,Manual,2,ddPCR Supermix for Probes,40,,,3.1,1.2,16,9539,0,16,181,9358,0,9555,,,,,,,,0.088,,,0.133,0.042,8.1,,,11.9,4.2,1,1,7000,8182.5,3776.8,3784.2,,,,,2.51,1.52,,,,,,,0.111,0.065,,,10,6.1
E01,Absolute Quantification,ABS,M1_T2_1.2,Ch1Unknown,CARP,Manual,4.7,ddPCR Supermix for Probes,94,,,6.1,3.6,60,14833,1,59,287,14546,0,14893,,,,,,,,0.21,,,0.26,0.15,17.1,,,21.1,13.2,1,1,7000,7910.3,3710,3726.9,,,,,5.4,4.2,,,,,,,0.236,0.177,,,19.1,15.1
E02,Absolute Quantification,ABS,M1_T2_1.2,Ch1Unknown,CARP,Manual,5.1,ddPCR Supermix for Probes,102,,,6.9,3.7,42,9582,0,42,164,9418,0,9624,,,,,,,,0.25,,,0.34,0.17,20,,,26,15,1,1,7000,7888.1,3618.8,3637.5,,,,,6,4.4,,,,,,,0.298,0.21,,,23.1,17.5
E03,Absolute Quantification,ABS,M1_T2_1.2,Ch1Unknown,CARP,Manual,4.9,ddPCR Supermix for Probes,98,,,6.8,3.4,33,7838,2,31,151,7687,0.208,7871,,,,,,,,0.21,,,0.3,0.13,18,,,23,12,1,1,7000,8347.9,3875.8,3894.6,,,,,5.9,4.1,,,,,,,0.255,0.173,,,20.4,14.8
F01,Absolute Quantification,ABS,M1_T2_0.4,Ch1Unknown,CARP,Manual,2.4,ddPCR Supermix for Probes,48,,,3.4,1.6,29,14102,3,26,236,13866,0.213,14131,,,,,,,,0.12,,,0.167,0.074,10.7,,,14.5,7,1,1,7000,8008.4,3715,3723.8,,,,,2.89,2,,,,,,,0.144,0.097,,,12.6,8.9
F02,Absolute Quantification,ABS,M1_T2_0.4,Ch1Unknown,CARP,Manual,2.2,ddPCR Supermix for Probes,44,,,3.4,1.3,18,9524,1,17,157,9367,0.0882,9542,,,,,,,,0.11,,,0.17,0.06,10.2,,,14.7,5.7,1,1,7000,8448.7,3823,3831.7,,,,,2.8,1.7,,,,,,,0.141,0.085,,,12.4,7.9
F03,Absolute Quantification,ABS,M1_T2_0.4,Ch1Unknown,CARP,Manual,2.2,ddPCR Supermix for Probes,44,,,3.3,1.3,19,10168,0,19,149,10019,0,10187,,,,,,,,0.13,,,0.19,0.07,11.2,,,16.1,6.4,1,1,7000,8659.6,3931.3,3940.2,,,,,2.7,1.7,,,,,,,0.158,0.096,,,13.7,8.8
G01,Absolute Quantification,ABS,M2_T2_1.2,Ch1Unknown,CARP,Manual,9.7,ddPCR Supermix for Probes,194,,,11.5,8,118,14235,7,111,563,13672,0.199,14353,,,,,,,,0.204,,,0.244,0.163,16.9,,,19.7,14.1,1,1,7000,8195.8,3805.3,3841.3,,,,,10.6,8.8,,,,,,,0.224,0.183,,,18.3,15.5
G02,Absolute Quantification,ABS,M2_T2_1.2,Ch1Unknown,CARP,Manual,10.4,ddPCR Supermix for Probes,208,,,12.8,8.3,85,9571,6,79,432,9139,0.276,9656,,,,,,,,0.19,,,0.235,0.146,16,,,19.1,12.9,1,1,7000,8450.4,3898.2,3938.2,,,,,11.6,9.3,,,,,,,0.213,0.168,,,17.6,14.4
G03,Absolute Quantification,ABS,M2_T2_1.2,Ch1Unknown,CARP,Manual,11.6,ddPCR Supermix for Probes,232,,,13.9,9.4,102,10254,5,97,397,9857,0.124,10356,,,,,,,,0.25,,,0.3,0.2,20,,,23.5,16.5,1,1,7000,8338,3869.5,3913.5,,,,,12.8,10.5,,,,,,,0.278,0.222,,,21.8,18.2
H01,Absolute Quantification,ABS,M2_T2_0.4,Ch1Unknown,CARP,Manual,2.4,ddPCR Supermix for Probes,48,,,3.5,1.6,27,13098,1,26,173,12925,0.0584,13125,,,,,,,,0.15,,,0.22,0.09,13.4,,,18.1,8.6,1,1,7000,8011.1,3807.7,3816.3,,,,,2.92,1.99,,,,,,,0.186,0.122,,,15.8,11
H02,Absolute Quantification,ABS,M2_T2_0.4,Ch1Unknown,CARP,Manual,2.5,ddPCR Supermix for Probes,50,,,3.6,1.6,23,10925,0,23,132,10793,0,10948,,,,,,,,0.17,,,0.25,0.1,15,,,20,9,1,1,7000,8550.1,3848.5,3858.4,,,,,3,2,,,,,,,0.213,0.134,,,17.6,11.9
H03,Absolute Quantification,ABS,M2_T2_0.4,Ch1Unknown,CARP,Manual,2.5,ddPCR Supermix for Probes,50,,,3.6,1.7,26,12115,0,26,159,11956,0,12141,,,,,,,,0.16,,,0.23,0.09,14,,,19,9,1,1,7000,8209.6,3771.1,3780.6,,,,,3.05,2.06,,,,,,,0.197,0.128,,,16.5,11.4
A04,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,51.4,ddPCR Supermix for Probes,1028,,,56,46.9,492,11010,41,451,1086,9924,0,11502,,,,,,,,0.424,,,0.469,0.379,29.8,,,32,27.6,1,1,7000,8418.9,3910.8,4103.6,,,,,53.8,49.1,,,,,,,0.447,0.401,,,30.9,28.6
B04,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,54.3,ddPCR Supermix for Probes,1086,,,58.8,49.7,546,11563,59,487,1156,10407,0.477,12109,,,,,,,,0.436,,,0.48,0.392,30.4,,,32.5,28.2,1,1,7000,8472.2,3955.6,4159.3,,,,,56.6,52,,,,,,,0.459,0.414,,,31.5,29.3
C04,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,53,ddPCR Supermix for Probes,1060,,,57.5,48.6,537,11647,64,473,1270,10377,0.59,12184,,,,,,,,0.389,,,0.428,0.35,28,,,30,26,1,1,7000,8573.5,4012,4213,,,,,55.3,50.7,,,,,,,0.409,0.369,,,29,27
D04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11295,0,0,0,11295,0,11295,,,,,,,,,,,,,,,,,,1,1,7000,0,3841.6,3841.6,,,,,0.14,0,,,,,,,,,,,,
E04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14269,0,0,0,14269,0,14269,,,,,,,,,,,,,,,,,,1,1,7000,0,3853.2,3853.2,,,,,0.11,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11930,0,0,0,11930,0,11930,,,,,,,,,,,,,,,,,,1,1,7000,0,3866.8,3866.8,,,,,0.14,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13031,0,0,0,13031,0,13031,,,,,,,,,,,,,,,,,,1,1,7000,0,3885.6,3885.6,,,,,0.12,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0.09,ddPCR Supermix for Probes,1.8,,,0.42,0,1,13506,0,1,0,13506,0,13507,,,,,,,,,,,,,,,,,,1,1,7000,14348,3736.9,3737.6,,,,,0.22,0.02,,,,,,,,,,,,
A01,Absolute Quantification,ABS,M5_T1A_1.2,Ch2Unknown,STHD,Manual,91,ddPCR Supermix for Probes,1820,,,97,85,857,10619,14,171,843,10448,0.0208,11476,,,,,,,,0.209,,,0.243,0.176,17.3,,,19.6,15,1,1,4500,5780.1,1090.7,1440.9,,,,,94.4,88.2,,,,,,,0.226,0.192,,,18.5,16.2
A02,Absolute Quantification,ABS,M5_T1A_1.2,Ch2Unknown,STHD,Manual,96,ddPCR Supermix for Probes,1920,,,102,90,901,10601,18,181,883,10420,0.272,11502,,,,,,,,0.214,,,0.247,0.181,17.6,,,19.9,15.4,1,1,4500,5964.8,1113,1493,,,,,99.2,92.8,,,,,,,0.231,0.197,,,18.8,16.5
A03,Absolute Quantification,ABS,M5_T1A_1.2,Ch2Unknown,STHD,Manual,91,ddPCR Supermix for Probes,1820,,,98,85,728,9006,9,143,719,8863,0,9734,,,,,,,,0.202,,,0.238,0.167,16.8,,,19.3,14.4,1,1,4500,5861.5,1108.2,1463.7,,,,,94.8,88.1,,,,,,,0.221,0.184,,,18.1,15.6
B01,Absolute Quantification,ABS,M5_T1A_0.4,Ch2Unknown,STHD,Manual,25.6,ddPCR Supermix for Probes,512,,,28.5,22.8,316,14342,2,31,314,14311,0.106,14658,,,,,,,,0.103,,,0.141,0.066,9.4,,,12.4,6.3,1,1,4500,5645.4,1064.2,1163,,,,,27.1,24.2,,,,,,,0.122,0.085,,,10.9,7.8
B02,Absolute Quantification,ABS,M5_T1A_0.4,Ch2Unknown,STHD,Manual,28.8,ddPCR Supermix for Probes,576,,,32.3,25.3,261,10534,3,25,258,10509,0.26,10795,,,,,,,,0.106,,,0.148,0.064,9.6,,,13,6.2,1,1,4500,5899.7,1080.1,1196.6,,,,,30.6,27,,,,,,,0.127,0.085,,,11.3,7.9
B03,Absolute Quantification,ABS,M5_T1A_0.4,Ch2Unknown,STHD,Manual,23,ddPCR Supermix for Probes,460,,,26.2,19.9,201,10159,0,27,201,10132,0,10360,,,,,,,,0.13,,,0.19,0.08,11.8,,,16,7.6,1,1,4500,5751.3,1069,1159.9,,,,,24.7,21.4,,,,,,,0.16,0.106,,,13.9,9.6
C01,Absolute Quantification,ABS,M6_T1A_1.2,Ch2Unknown,STHD,Manual,40.6,ddPCR Supermix for Probes,812,,,44.1,37.1,508,14471,5,102,503,14369,0.112,14979,,,,,,,,0.208,,,0.251,0.164,17.2,,,20.2,14.2,1,1,4500,5567.5,1074.1,1226.5,,,,,42.4,38.8,,,,,,,0.23,0.186,,,18.7,15.7
C02,Absolute Quantification,ABS,M6_T1A_1.2,Ch2Unknown,STHD,Manual,43.1,ddPCR Supermix for Probes,862,,,47.2,38.9,413,11076,4,91,409,10985,0.0627,11489,,,,,,,,0.23,,,0.28,0.18,18.5,,,21.9,15.1,1,1,4500,5936,1083.7,1258.2,,,,,45.2,41,,,,,,,0.253,0.201,,,20.2,16.8
C03,Absolute Quantification,ABS,M6_T1A_1.2,Ch2Unknown,STHD,Manual,33.3,ddPCR Supermix for Probes,666,,,37.9,28.8,206,7165,0,44,206,7121,0,7371,,,,,,,,0.21,,,0.28,0.14,17.4,,,22.2,12.7,1,1,4500,5728.3,1075.1,1205.1,,,,,35.7,31,,,,,,,0.246,0.176,,,19.8,15
D01,Absolute Quantification,ABS,M6_T1A_0.4,Ch2Unknown,STHD,Manual,27.7,ddPCR Supermix for Probes,554,,,30.8,24.7,323,13540,0,42,323,13498,0,13863,,,,,,,,0.129,,,0.17,0.087,11.4,,,14.7,8.1,1,1,4500,5769.4,1066.4,1176,,,,,29.3,26.2,,,,,,,0.15,0.108,,,13.1,9.7
D02,Absolute Quantification,ABS,M6_T1A_0.4,Ch2Unknown,STHD,Manual,27.3,ddPCR Supermix for Probes,546,,,30.4,24.2,292,12449,1,37,291,12412,0.0122,12741,,,,,,,,0.129,,,0.173,0.085,11.4,,,14.9,8,1,1,4500,5964.4,1086.7,1198.4,,,,,28.9,25.7,,,,,,,0.151,0.107,,,13.2,9.7
D03,Absolute Quantification,ABS,M6_T1A_0.4,Ch2Unknown,STHD,Manual,22.5,ddPCR Supermix for Probes,450,,,25.8,19.2,181,9374,0,16,181,9358,0,9555,,,,,,,,0.088,,,0.133,0.042,8.1,,,11.9,4.2,1,1,4500,5818,1081.3,1171.1,,,,,24.2,20.8,,,,,,,0.111,0.065,,,10,6.1
E01,Absolute Quantification,ABS,M1_T2_1.2,Ch2Unknown,STHD,Manual,23,ddPCR Supermix for Probes,460,,,25.6,20.3,288,14605,1,59,287,14546,0,14893,,,,,,,,0.21,,,0.26,0.15,17.1,,,21.1,13.2,1,1,4500,5578.9,1067.7,1154.9,,,,,24.3,21.6,,,,,,,0.236,0.177,,,19.1,15.1
E02,Absolute Quantification,ABS,M1_T2_1.2,Ch2Unknown,STHD,Manual,20.2,ddPCR Supermix for Probes,404,,,23.3,17.1,164,9460,0,42,164,9418,0,9624,,,,,,,,0.25,,,0.34,0.17,20,,,26,15,1,1,4500,5514.8,1039.6,1115.8,,,,,21.8,18.6,,,,,,,0.298,0.21,,,23.1,17.5
E03,Absolute Quantification,ABS,M1_T2_1.2,Ch2Unknown,STHD,Manual,23.1,ddPCR Supermix for Probes,462,,,26.8,19.4,153,7718,2,31,151,7687,0.208,7871,,,,,,,,0.21,,,0.3,0.13,18,,,23,12,1,1,4500,5863.4,1089.4,1182.2,,,,,25,21.2,,,,,,,0.255,0.173,,,20.4,14.8
F01,Absolute Quantification,ABS,M1_T2_0.4,Ch2Unknown,STHD,Manual,20.1,ddPCR Supermix for Probes,402,,,22.6,17.5,239,13892,3,26,236,13866,0.213,14131,,,,,,,,0.12,,,0.167,0.074,10.7,,,14.5,7,1,1,4500,5520.8,1068.9,1144.2,,,,,21.4,18.8,,,,,,,0.144,0.097,,,12.6,8.9
F02,Absolute Quantification,ABS,M1_T2_0.4,Ch2Unknown,STHD,Manual,19.6,ddPCR Supermix for Probes,392,,,22.7,16.6,158,9384,1,17,157,9367,0.0882,9542,,,,,,,,0.11,,,0.17,0.06,10.2,,,14.7,5.7,1,1,4500,5901.4,1082.1,1161.9,,,,,21.2,18.1,,,,,,,0.141,0.085,,,12.4,7.9
F03,Absolute Quantification,ABS,M1_T2_0.4,Ch2Unknown,STHD,Manual,17.3,ddPCR Supermix for Probes,346,,,20.1,14.6,149,10038,0,19,149,10019,0,10187,,,,,,,,0.13,,,0.19,0.07,11.2,,,16.1,6.4,1,1,4500,6016.2,1109.9,1181.7,,,,,18.8,15.9,,,,,,,0.158,0.096,,,13.7,8.8
G01,Absolute Quantification,ABS,M2_T2_1.2,Ch2Unknown,STHD,Manual,47.7,ddPCR Supermix for Probes,954,,,51.6,43.8,570,13783,7,111,563,13672,0.199,14353,,,,,,,,0.204,,,0.244,0.163,16.9,,,19.7,14.1,1,1,4500,5763.3,1080.9,1266.9,,,,,49.7,45.7,,,,,,,0.224,0.183,,,18.3,15.5
G02,Absolute Quantification,ABS,M2_T2_1.2,Ch2Unknown,STHD,Manual,55,ddPCR Supermix for Probes,1100,,,60,50,438,9218,6,79,432,9139,0.276,9656,,,,,,,,0.19,,,0.235,0.146,16,,,19.1,12.9,1,1,4500,5930.5,1089.8,1309.4,,,,,57.2,52,,,,,,,0.213,0.168,,,17.6,14.4
G03,Absolute Quantification,ABS,M2_T2_1.2,Ch2Unknown,STHD,Manual,46.6,ddPCR Supermix for Probes,932,,,51.1,42,402,9954,5,97,397,9857,0.124,10356,,,,,,,,0.25,,,0.3,0.2,20,,,23.5,16.5,1,1,4500,5866.5,1094.3,1279.6,,,,,48.9,44.3,,,,,,,0.278,0.222,,,21.8,18.2
H01,Absolute Quantification,ABS,M2_T2_0.4,Ch2Unknown,STHD,Manual,15.7,ddPCR Supermix for Probes,314,,,18,13.4,174,12951,1,26,173,12925,0.0584,13125,,,,,,,,0.15,,,0.22,0.09,13.4,,,18.1,8.6,1,1,4500,5680.1,1084.1,1145.1,,,,,16.9,14.5,,,,,,,0.186,0.122,,,15.8,11
H02,Absolute Quantification,ABS,M2_T2_0.4,Ch2Unknown,STHD,Manual,14.3,ddPCR Supermix for Probes,286,,,16.7,11.8,132,10816,0,23,132,10793,0,10948,,,,,,,,0.17,,,0.25,0.1,15,,,20,9,1,1,4500,5930,1083.8,1142.2,,,,,15.5,13,,,,,,,0.213,0.134,,,17.6,11.9
H03,Absolute Quantification,ABS,M2_T2_0.4,Ch2Unknown,STHD,Manual,15.5,ddPCR Supermix for Probes,310,,,17.9,13.1,159,11982,0,26,159,11956,0,12141,,,,,,,,0.16,,,0.23,0.09,14,,,19,9,1,1,4500,5759.8,1058,1119.5,,,,,16.7,14.3,,,,,,,0.197,0.128,,,16.5,11.4
A04,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,121,ddPCR Supermix for Probes,2420,,,128,114,1127,10375,41,451,1086,9924,0,11502,,,,,,,,0.424,,,0.469,0.379,29.8,,,32,27.6,1,1,4500,5915.9,1132,1600.8,,,,,124.9,117.7,,,,,,,0.447,0.401,,,30.9,28.6
B04,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,124,ddPCR Supermix for Probes,2480,,,131,117,1215,10894,59,487,1156,10407,0.477,12109,,,,,,,,0.436,,,0.48,0.392,30.4,,,32.5,28.2,1,1,4500,5966.3,1151.6,1634.7,,,,,128,120.8,,,,,,,0.459,0.414,,,31.5,29.3
C04,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,136,ddPCR Supermix for Probes,2720,,,144,129,1334,10850,64,473,1270,10377,0.59,12184,,,,,,,,0.389,,,0.428,0.35,28,,,30,26,1,1,4500,6035.7,1158.3,1692.3,,,,,140.2,132.7,,,,,,,0.409,0.369,,,29,27
D04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11295,0,0,0,11295,0,11295,,,,,,,,,,,,,,,,,,1,1,4500,0,1070.2,1070.2,,,,,0.14,0,,,,,,,,,,,,
E04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14269,0,0,0,14269,0,14269,,,,,,,,,,,,,,,,,,1,1,4500,0,1066.2,1066.2,,,,,0.11,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11930,0,0,0,11930,0,11930,,,,,,,,,,,,,,,,,,1,1,4500,0,1073.2,1073.2,,,,,0.14,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13031,0,0,0,13031,0,13031,,,,,,,,,,,,,,,,,,1,1,4500,0,1069.9,1069.9,,,,,0.12,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13507,0,1,0,13506,0,13507,,,,,,,,,,,,,,,,,,1,1,4500,0,1016.7,1016.7,,,,,0.12,0,,,,,,,,,,,,
