Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B02,Absolute Quantification,ABS,M9_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,10876,0,0,3,10873,0,10876,,,,,,,,,,,,,,,,,,1,1,7000,0,3918.6,3918.6,,,,,0.15,0,,,,,,,,,,,,
B03,Absolute Quantification,ABS,M9_T4_0.4,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.54,0,1,10431,0,1,1,10430,0,10432,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,7000,8353.5,3991.1,3991.5,,,,,0.28,0.03,,,,,,,2.6,0,,,89,11
B04,Absolute Quantification,ABS,M13_T1A_0.4,Ch1Unknown,CARP,Manual,5.7,ddPCR Supermix for Probes,114,,,8,3.9,30,6196,0,30,217,5979,0,6226,,,,,,,,0.14,,,0.19,0.08,12,,,16,7.9,1,1,7000,8313.2,3933.1,3954.2,,,,,6.8,4.7,,,,,,,0.163,0.11,,,14,9.9
B05,Absolute Quantification,ABS,M13_T1A_0.4,Ch1Unknown,CARP,Manual,5.6,ddPCR Supermix for Probes,112,,,7.1,4.3,60,12638,2,58,458,12180,0,12698,,,,,,,,0.128,,,0.163,0.094,11.4,,,14.1,8.6,1,1,7000,8391.8,3999.6,4020.4,,,,,6.3,4.9,,,,,,,0.146,0.111,,,12.8,10
B06,Absolute Quantification,ABS,M13_T1A_0.4,Ch1Unknown,CARP,Manual,3.8,ddPCR Supermix for Probes,76,,,5.2,2.7,35,10838,3,32,385,10453,0.197,10873,,,,,,,,0.089,,,0.12,0.058,8.1,,,10.8,5.5,1,1,7000,8410,4021.9,4036,,,,,4.5,3.2,,,,,,,0.104,0.073,,,9.5,6.8
B07,Absolute Quantification,ABS,M17_T1A_0.4,Ch1Unknown,CARP,Manual,4.1,ddPCR Supermix for Probes,82,,,5.9,2.8,27,7641,0,27,233,7408,0,7668,,,,,,,,0.114,,,0.16,0.068,10.3,,,14,6.6,1,1,7000,8429.1,4005.6,4021.2,,,,,5,3.4,,,,,,,0.138,0.091,,,12.1,8.4
B08,Absolute Quantification,ABS,M17_T1A_0.4,Ch1Unknown,CARP,Manual,3.3,ddPCR Supermix for Probes,66,,,4.7,2.2,29,10268,0,29,317,9951,0,10297,,,,,,,,0.09,,,0.125,0.056,8.3,,,11.2,5.4,1,1,7000,8297.3,3980.3,3992.5,,,,,4,2.7,,,,,,,0.108,0.073,,,9.7,6.8
B09,Absolute Quantification,ABS,M17_T1A_0.4,Ch1Unknown,CARP,Manual,5.2,ddPCR Supermix for Probes,104,,,7.2,3.6,33,7430,0,33,229,7201,0,7463,,,,,,,,0.14,,,0.19,0.09,12.4,,,16.5,8.4,1,1,7000,8170.4,3968.2,3986.8,,,,,6.2,4.4,,,,,,,0.169,0.116,,,14.5,10.4
C01,Absolute Quantification,ABS,M10_T4_1.2,Ch1Unknown,CARP,Manual,0.36,ddPCR Supermix for Probes,7.2,,,0.95,0.09,3,9811,0,3,23,9788,0,9814,,,,,,,,0.13,,,0.3,0,12,,,25,0,1,1,7000,8435.4,3778.3,3779.7,,,,,0.62,0.19,,,,,,,0.21,0.05,,,18,5
C02,Absolute Quantification,ABS,M10_T4_1.2,Ch1Unknown,CARP,Manual,0.22,ddPCR Supermix for Probes,4.4,,,0.72,0.03,2,10472,0,2,19,10453,0,10474,,,,,,,,0.11,,,0.27,0,10,,,23,0,1,1,7000,8673,3850.5,3851.4,,,,,0.43,0.1,,,,,,,0.19,0.02,,,16,3
C03,Absolute Quantification,ABS,M10_T4_1.2,Ch1Unknown,CARP,Manual,0.26,ddPCR Supermix for Probes,5.2,,,0.69,0.06,3,13466,0,3,31,13435,0,13469,,,,,,,,0.1,,,0.22,0,9,,,19,0,1,1,7000,8573.3,3915,3916,,,,,0.45,0.14,,,,,,,0.16,0.04,,,14,4
C04,Absolute Quantification,ABS,M14_T1A_1.2,Ch1Unknown,CARP,Manual,16.9,ddPCR Supermix for Probes,338,,,19.4,14.5,182,12549,21,161,856,11693,0.852,12731,,,,,,,,0.202,,,0.234,0.17,16.8,,,19,14.6,1,1,7000,8313.3,3994.2,4055.9,,,,,18.2,15.7,,,,,,,0.218,0.185,,,17.9,15.6
C05,Absolute Quantification,ABS,M14_T1A_1.2,Ch1Unknown,CARP,Manual,17.8,ddPCR Supermix for Probes,356,,,20.5,15.1,169,11087,29,140,797,10290,1.9,11256,,,,,,,,0.198,,,0.231,0.166,16.6,,,18.8,14.3,1,1,7000,8286.6,4032.9,4096.8,,,,,19.2,16.4,,,,,,,0.215,0.182,,,17.7,15.4
C06,Absolute Quantification,ABS,M14_T1A_1.2,Ch1Unknown,CARP,Manual,18.9,ddPCR Supermix for Probes,378,,,21.6,16.2,185,11442,24,161,809,10633,1.19,11627,,,,,,,,0.216,,,0.25,0.181,17.7,,,20.1,15.4,1,1,7000,8323.2,4064.4,4132.2,,,,,20.3,17.5,,,,,,,0.233,0.198,,,18.9,16.6
C07,Absolute Quantification,ABS,M18_T1A_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.38,0,0,9185,0,0,4,9181,0,9185,,,,,,,,,,,,,,,,,,1,1,7000,0,4050.6,4050.6,,,,,0.18,0,,,,,,,,,,,,
C08,Absolute Quantification,ABS,M18_T1A_1.2,Ch1Unknown,CARP,Manual,0.13,ddPCR Supermix for Probes,2.6,,,0.6,0.01,1,9361,0,1,4,9357,0,9362,,,,,,,,0.25,,,0.9,0,20,,,61,0,1,1,7000,8358.5,3985.5,3985.9,,,,,0.31,0.03,,,,,,,0.56,0,,,40,0
C09,Absolute Quantification,ABS,M18_T1A_1.2,Ch1Unknown,CARP,Manual,0.08,ddPCR Supermix for Probes,1.6,,,0.39,0,1,14444,0,1,10,14434,0,14445,,,,,,,,0.1,,,0.34,0,9,,,29,0,1,1,7000,8380.8,4005.6,4005.9,,,,,0.2,0.02,,,,,,,0.22,0,,,19,0
D01,Absolute Quantification,ABS,M10_T4_0.4,Ch1Unknown,CARP,Manual,0.09,ddPCR Supermix for Probes,1.8,,,0.44,0,1,12863,0,1,1,12862,0,12864,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,7000,7899.3,3701.6,3702,,,,,0.23,0.02,,,,,,,2.6,0,,,89,11
D02,Absolute Quantification,ABS,M10_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14144,0,0,3,14141,0,14144,,,,,,,,,,,,,,,,,,1,1,7000,0,3861,3861,,,,,0.11,0,,,,,,,,,,,,
D03,Absolute Quantification,ABS,M10_T4_0.4,Ch1Unknown,CARP,Manual,0.1,ddPCR Supermix for Probes,2,,,0.5,0,1,11285,0,1,4,11281,0,11286,,,,,,,,0.25,,,0.9,0,20,,,61,0,1,1,7000,8122.9,3853.8,3854.2,,,,,0.26,0.03,,,,,,,0.56,0,,,40,0
D04,Absolute Quantification,ABS,M14_T1A_0.4,Ch1Unknown,CARP,Manual,3.5,ddPCR Supermix for Probes,70,,,4.8,2.4,31,10531,1,30,239,10292,0.0338,10562,,,,,,,,0.128,,,0.176,0.08,11.3,,,15.1,7.6,1,1,7000,8473.8,3995.8,4008.9,,,,,4.1,2.9,,,,,,,0.152,0.103,,,13.3,9.4
D05,Absolute Quantification,ABS,M14_T1A_0.4,Ch1Unknown,CARP,Manual,3.6,ddPCR Supermix for Probes,72,,,4.9,2.5,35,11466,1,34,302,11164,0.00821,11501,,,,,,,,0.114,,,0.154,0.074,10.2,,,13.5,7,1,1,7000,8390.6,4014.5,4027.8,,,,,4.2,3,,,,,,,0.135,0.094,,,11.9,8.6
D06,Absolute Quantification,ABS,M14_T1A_0.4,Ch1Unknown,CARP,Manual,2.6,ddPCR Supermix for Probes,52,,,3.8,1.6,23,10582,0,23,254,10328,0,10605,,,,,,,,0.09,,,0.128,0.051,8.2,,,11.5,5,1,1,7000,8247.1,4008.5,4017.7,,,,,3.1,2.1,,,,,,,0.109,0.07,,,9.9,6.6
D07,Absolute Quantification,ABS,M18_T1A_0.4,Ch1Unknown,CARP,Manual,5.3,ddPCR Supermix for Probes,106,,,7,3.8,41,9156,2,39,384,8772,0.0374,9197,,,,,,,,0.104,,,0.138,0.07,9.4,,,12.2,6.7,1,1,7000,8507.1,4069.1,4088.9,,,,,6.1,4.5,,,,,,,0.121,0.087,,,10.8,8
D08,Absolute Quantification,ABS,M18_T1A_0.4,Ch1Unknown,CARP,Manual,6.2,ddPCR Supermix for Probes,124,,,8.3,4.5,43,8140,2,41,382,7758,0,8183,,,,,,,,0.11,,,0.144,0.075,9.9,,,12.7,7.1,1,1,7000,8186.9,3968.7,3990.8,,,,,7.2,5.3,,,,,,,0.127,0.092,,,11.3,8.4
D09,Absolute Quantification,ABS,M18_T1A_0.4,Ch1Unknown,CARP,Manual,6.8,ddPCR Supermix for Probes,136,,,8.4,5.4,84,14494,5,79,647,13847,0.106,14578,,,,,,,,0.126,,,0.155,0.097,11.2,,,13.5,8.9,1,1,7000,8240.5,4002.1,4026.6,,,,,7.6,6.1,,,,,,,0.141,0.112,,,12.4,10.1
E01,Absolute Quantification,ABS,M11_T4_1.2,Ch1Unknown,CARP,Manual,0.6,ddPCR Supermix for Probes,12,,,1.3,0.2,4,8538,0,4,38,8500,0,8542,,,,,,,,0.11,,,0.22,0,10,,,19,0,1,1,7000,8285.8,3870.3,3872.4,,,,,0.88,0.32,,,,,,,0.16,0.05,,,14.1,4.9
E02,Absolute Quantification,ABS,M11_T4_1.2,Ch1Unknown,CARP,Manual,0.5,ddPCR Supermix for Probes,10,,,1.09,0.18,5,11752,2,3,64,11688,0.199,11757,,,,,,,,0.08,,,0.15,0,7,,,13,1,1,1,7000,8084.5,3809.8,3811.6,,,,,0.76,0.31,,,,,,,0.111,0.04,,,10.1,3.9
E03,Absolute Quantification,ABS,M11_T4_1.2,Ch1Unknown,CARP,Manual,0.43,ddPCR Supermix for Probes,8.6,,,0.94,0.15,5,13608,0,5,83,13525,0,13613,,,,,,,,0.06,,,0.12,0,6,,,11,1,1,1,7000,8404.9,3912,3913.6,,,,,0.66,0.27,,,,,,,0.088,0.032,,,8.2,3.2
E04,Absolute Quantification,ABS,M15_T1A_1.2,Ch1Unknown,CARP,Manual,32.3,ddPCR Supermix for Probes,646,,,35.8,28.7,317,11404,35,282,1338,10066,0,11721,,,,,,,,0.22,,,0.247,0.193,18,,,19.8,16.2,1,1,7000,8258.4,3979.9,4095.6,,,,,34.1,30.4,,,,,,,0.234,0.206,,,19,17.1
E05,Absolute Quantification,ABS,M15_T1A_1.2,Ch1Unknown,CARP,Manual,32.1,ddPCR Supermix for Probes,642,,,35.5,28.7,335,12111,46,289,1510,10601,0.457,12446,,,,,,,,0.204,,,0.228,0.18,17,,,18.6,15.3,1,1,7000,8116.2,3947.3,4059.5,,,,,33.9,30.3,,,,,,,0.217,0.192,,,17.8,16.1
E06,Absolute Quantification,ABS,M15_T1A_1.2,Ch1Unknown,CARP,Manual,33.3,ddPCR Supermix for Probes,666,,,36.9,29.8,342,11898,41,301,1422,10476,0.0137,12240,,,,,,,,0.223,,,0.249,0.196,18.2,,,20,16.5,1,1,7000,8274.2,4051,4169,,,,,35.1,31.5,,,,,,,0.236,0.209,,,19.1,17.3
E07,Absolute Quantification,ABS,M13_T2_1.2,Ch1Unknown,CARP,Manual,12.2,ddPCR Supermix for Probes,244,,,14.8,9.8,92,8859,3,89,453,8406,0,8951,,,,,,,,0.198,,,0.242,0.153,16.5,,,19.6,13.4,1,1,7000,8467.5,4096.6,4141.5,,,,,13.5,10.9,,,,,,,0.22,0.175,,,18.1,14.9
E08,Absolute Quantification,ABS,M13_T2_1.2,Ch1Unknown,CARP,Manual,12,ddPCR Supermix for Probes,240,,,14.3,9.7,106,10329,9,97,509,9820,0.448,10435,,,,,,,,0.201,,,0.242,0.159,16.7,,,19.6,13.8,1,1,7000,8378,4044.8,4088.8,,,,,13.2,10.8,,,,,,,0.222,0.179,,,18.2,15.2
E09,Absolute Quantification,ABS,M13_T2_1.2,Ch1Unknown,CARP,Manual,13.2,ddPCR Supermix for Probes,264,,,15.2,11.1,158,14024,9,149,743,13281,0.0551,14182,,,,,,,,0.206,,,0.241,0.17,17.1,,,19.5,14.6,1,1,7000,8308.7,4045.8,4093.3,,,,,14.2,12.1,,,,,,,0.224,0.188,,,18.3,15.8
F01,Absolute Quantification,ABS,M11_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,11136,0,0,2,11134,0,11136,,,,,,,,,,,,,,,,,,1,1,7000,0,3776.8,3776.8,,,,,0.14,0,,,,,,,,,,,,
F02,Absolute Quantification,ABS,M11_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11291,0,0,0,11291,0,11291,,,,,,,,,,,,,,,,,,1,1,7000,0,3880.4,3880.4,,,,,0.14,0,,,,,,,,,,,,
F03,Absolute Quantification,ABS,M11_T4_0.4,Ch1Unknown,CARP,Manual,0.15,ddPCR Supermix for Probes,3,,,0.5,0.02,2,15195,1,1,0,15195,0.0774,15197,,,,,,,,2,,,7.6,0,70,,,130,0,1,1,7000,10283,3957.7,3958.5,,,,,0.3,0.07,,,,,,,4.7,0,,,96,37
F04,Absolute Quantification,ABS,M15_T1A_0.4,Ch1Unknown,CARP,Manual,2,ddPCR Supermix for Probes,40,,,3,1.2,19,11335,0,19,425,10910,0,11354,,,,,,,,0.044,,,0.064,0.024,4.2,,,6.1,2.3,1,1,7000,7240.6,3998.8,4004.3,,,,,2.46,1.55,,,,,,,0.054,0.034,,,5.2,3.3
F05,Absolute Quantification,ABS,M15_T1A_0.4,Ch1Unknown,CARP,Manual,1,ddPCR Supermix for Probes,20,,,1.8,0.5,10,11554,0,10,370,11184,0,11564,,,,,,,,0.027,,,0.044,0.01,2.6,,,4.2,1,1,1,7000,7289.3,3967.5,3970.3,,,,,1.38,0.73,,,,,,,0.035,0.018,,,3.4,1.8
F06,Absolute Quantification,ABS,M15_T1A_0.4,Ch1Unknown,CARP,Manual,5.1,ddPCR Supermix for Probes,102,,,6.6,3.9,57,13076,0,57,683,12393,0,13133,,,,,,,,0.081,,,0.104,0.059,7.5,,,9.4,5.6,1,1,7000,7318.5,4064.7,4078.8,,,,,5.8,4.5,,,,,,,0.093,0.07,,,8.5,6.6
F07,Absolute Quantification,ABS,M13_T2_0.4,Ch1Unknown,CARP,Manual,2.2,ddPCR Supermix for Probes,44,,,3.3,1.4,20,10704,1,19,197,10507,0.0706,10724,,,,,,,,0.1,,,0.147,0.054,9.1,,,12.9,5.3,1,1,7000,8191.9,3918.6,3926.5,,,,,2.72,1.74,,,,,,,0.124,0.077,,,11,7.2
F08,Absolute Quantification,ABS,M13_T2_0.4,Ch1Unknown,CARP,Manual,3.1,ddPCR Supermix for Probes,62,,,4.5,2,23,8801,1,22,178,8623,0.0728,8824,,,,,,,,0.13,,,0.18,0.07,11.3,,,15.7,6.9,1,1,7000,8361.9,4039.2,4050.5,,,,,3.8,2.5,,,,,,,0.156,0.099,,,13.5,9.1
F09,Absolute Quantification,ABS,M13_T2_0.4,Ch1Unknown,CARP,Manual,2.6,ddPCR Supermix for Probes,52,,,3.6,1.8,33,14858,2,31,348,14510,0.0993,14891,,,,,,,,0.093,,,0.127,0.06,8.5,,,11.3,5.7,1,1,7000,8405.8,4064,4073.6,,,,,3.09,2.18,,,,,,,0.11,0.076,,,10,7.1
G01,Absolute Quantification,ABS,M12_T4_1.2,Ch1Unknown,CARP,Manual,2.6,ddPCR Supermix for Probes,52,,,3.8,1.7,23,10518,0,23,114,10404,0,10541,,,,,,,,0.2,,,0.29,0.11,17,,,23,10,1,1,7000,8020.2,4569.6,4577.1,,,,,3.1,2.1,,,,,,,0.247,0.155,,,19.9,13.5
G02,Absolute Quantification,ABS,M12_T4_1.2,Ch1Unknown,CARP,Manual,2.2,ddPCR Supermix for Probes,44,,,4,1.1,9,4749,0,9,47,4702,0,4758,,,,,,,,0.19,,,0.33,0.05,16,,,26,6,1,1,7000,7945.3,4161.6,4168.8,,,,,3.1,1.6,,,,,,,0.26,0.12,,,20.9,11.1
G03,Absolute Quantification,ABS,M12_T4_1.2,Ch1Unknown,CARP,Manual,2.8,ddPCR Supermix for Probes,56,,,4,1.9,27,11245,1,26,161,11084,0.065,11272,,,,,,,,0.17,,,0.23,0.1,14,,,19,9,1,1,7000,8004.5,4525,4533.3,,,,,3.4,2.3,,,,,,,0.2,0.131,,,16.7,11.7
G04,Absolute Quantification,ABS,M16_T1A_1.2,Ch1Unknown,CARP,Manual,16.9,ddPCR Supermix for Probes,338,,,19.6,14.1,145,10032,16,129,765,9267,0.619,10177,,,,,,,,0.18,,,0.212,0.148,15.2,,,17.5,12.9,1,1,7000,8292.8,3953.1,4014.9,,,,,18.3,15.5,,,,,,,0.196,0.163,,,16.4,14.1
G05,Absolute Quantification,ABS,M16_T1A_1.2,Ch1Unknown,CARP,Manual,15.4,ddPCR Supermix for Probes,308,,,17.9,12.9,145,11015,15,130,756,10259,0.572,11160,,,,,,,,0.183,,,0.215,0.15,15.4,,,17.8,13.1,1,1,7000,8321.1,3982.6,4039,,,,,16.7,14.1,,,,,,,0.199,0.166,,,16.6,14.3
G06,Absolute Quantification,ABS,M16_T1A_1.2,Ch1Unknown,CARP,Manual,19.7,ddPCR Supermix for Probes,394,,,22.7,16.7,167,9899,19,148,651,9248,1,10066,,,,,,,,0.243,,,0.284,0.202,19.5,,,22.2,16.9,1,1,7000,8375,4044.3,4116.1,,,,,21.2,18.2,,,,,,,0.264,0.222,,,20.9,18.2
G07,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,64,ddPCR Supermix for Probes,1280,,,70,58,459,8166,51,408,971,7195,0,8625,,,,,,,,0.434,,,0.481,0.386,30.2,,,32.6,27.9,1,1,7000,8404.1,4079.1,4309.3,,,,,67.3,61.3,,,,,,,0.458,0.409,,,31.4,29.1
G08,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,61,ddPCR Supermix for Probes,1220,,,66,55,549,10402,65,484,1175,9227,0.362,10951,,,,,,,,0.428,,,0.471,0.385,30,,,32.1,27.9,1,1,7000,8570.3,4165,4385.9,,,,,63.1,57.9,,,,,,,0.45,0.406,,,31,28.9
G09,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11750,0,0,0,11750,0,11750,,,,,,,,,,,,,,,,,,1,1,7000,0,4014.8,4014.8,,,,,0.14,0,,,,,,,,,,,,
H01,Absolute Quantification,ABS,M12_T4_0.4,Ch1Unknown,CARP,Manual,0.24,ddPCR Supermix for Probes,4.8,,,0.75,0.04,2,10010,0,2,20,9990,0,10012,,,,,,,,0.1,,,0.26,0,9,,,22,0,1,1,7000,8532.4,4572.6,4573.4,,,,,0.45,0.1,,,,,,,0.18,0.02,,,16,3
H02,Absolute Quantification,ABS,M12_T4_0.4,Ch1Unknown,CARP,Manual,0.44,ddPCR Supermix for Probes,8.8,,,0.95,0.15,5,13453,0,5,38,13415,0,13458,,,,,,,,0.13,,,0.26,0,12,,,22,2,1,1,7000,8032.1,4536.6,4537.9,,,,,0.67,0.27,,,,,,,0.19,0.07,,,16.6,6.7
H03,Absolute Quantification,ABS,M12_T4_0.4,Ch1Unknown,CARP,Manual,0.34,ddPCR Supermix for Probes,6.8,,,0.9,0.08,3,10375,0,3,29,10346,0,10378,,,,,,,,0.1,,,0.23,0,9,,,20,0,1,1,7000,8430.8,4561.1,4562.2,,,,,0.58,0.18,,,,,,,0.17,0.04,,,15,4
H04,Absolute Quantification,ABS,M16_T1A_0.4,Ch1Unknown,CARP,Manual,11.4,ddPCR Supermix for Probes,228,,,13.6,9.2,103,10612,4,99,748,9864,0,10715,,,,,,,,0.133,,,0.16,0.105,11.7,,,13.8,9.6,1,1,7000,8412,3975.2,4017.8,,,,,12.5,10.2,,,,,,,0.147,0.119,,,12.8,10.6
H05,Absolute Quantification,ABS,M16_T1A_0.4,Ch1Unknown,CARP,Manual,10.2,ddPCR Supermix for Probes,204,,,12.4,8.3,97,11100,10,87,766,10334,0.373,11197,,,,,,,,0.121,,,0.147,0.095,10.8,,,12.9,8.8,1,1,7000,8452.1,4041.5,4079.7,,,,,11.3,9.2,,,,,,,0.134,0.108,,,11.8,9.8
H06,Absolute Quantification,ABS,M16_T1A_0.4,Ch1Unknown,CARP,Manual,9.8,ddPCR Supermix for Probes,196,,,12,7.9,88,10488,7,81,722,9766,0.113,10576,,,,,,,,0.117,,,0.143,0.091,10.5,,,12.6,8.4,1,1,7000,8332.1,4027.4,4063.2,,,,,10.9,8.8,,,,,,,0.13,0.104,,,11.5,9.4
H07,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11713,0,0,0,11713,0,11713,,,,,,,,,,,,,,,,,,1,1,7000,0,4010.3,4010.3,,,,,0.14,0,,,,,,,,,,,,
H08,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.38,0,0,9394,0,0,0,9394,0,9394,,,,,,,,,,,,,,,,,,1,1,7000,0,4043,4043,,,,,0.17,0,,,,,,,,,,,,
H09,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15101,0,0,0,15101,0,15101,,,,,,,,,,,,,,,,,,1,1,7000,0,4079.3,4079.3,,,,,0.11,0,,,,,,,,,,,,
