Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
H02,Absolute Quantification,ABS,M15_T2_1.2_10,Ch1Unknown,CARP,Manual,1.1,ddPCR Supermix for Probes,22,,,1.9,0.6,13,13330,0,13,76,13254,0,13343,,,,,,,,0.17,,,0.27,0.07,15,,,22,7,1,1,7000,9547.4,4372.1,4377.1,,,,,1.5,0.86,,,,,,,0.22,0.12,,,18.3,10.8
A03,Absolute Quantification,ABS,M15_T3_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14326,0,0,0,14326,0,14326,,,,,,,,,,,,,,,,,,1,1,7000,0,4763,4763,,,,,0.11,0,,,,,,,,,,,,
A04,Absolute Quantification,ABS,M15_T3_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15402,0,0,0,15402,0,15402,,,,,,,,,,,,,,,,,,1,1,7000,0,4991.1,4991.1,,,,,0.1,0,,,,,,,,,,,,
B03,Absolute Quantification,ABS,M15_T3_1.2_2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11353,0,0,0,11353,0,11353,,,,,,,,,,,,,,,,,,1,1,7000,0,4470.7,4470.7,,,,,0.14,0,,,,,,,,,,,,
B04,Absolute Quantification,ABS,M15_T3_1.2_2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11258,0,0,0,11258,0,11258,,,,,,,,,,,,,,,,,,1,1,7000,0,4736.6,4736.6,,,,,0.14,0,,,,,,,,,,,,
C03,Absolute Quantification,ABS,M15_T3_1.2_5,Ch1Unknown,CARP,Manual,1.9,ddPCR Supermix for Probes,38,,,2.9,1.2,21,12861,0,21,87,12774,0,12882,,,,,,,,0.24,,,0.36,0.12,19,,,27,12,1,1,7000,8260.9,4378.6,4384.9,,,,,2.37,1.53,,,,,,,0.3,0.18,,,23.2,15.6
C04,Absolute Quantification,ABS,M15_T3_1.2_5,Ch1Unknown,CARP,Manual,2,ddPCR Supermix for Probes,40,,,2.9,1.3,25,14467,0,25,92,14375,0,14492,,,,,,,,0.27,,,0.39,0.15,21,,,29,14,1,1,7000,8757.4,4600.9,4608.1,,,,,2.46,1.65,,,,,,,0.33,0.21,,,25.1,17.5
D03,Absolute Quantification,ABS,M15_T3_1.2_10,Ch1Unknown,CARP,Manual,0.48,ddPCR Supermix for Probes,9.6,,,1.05,0.17,5,12159,0,5,27,12132,0,12164,,,,,,,,0.19,,,0.37,0,16,,,29,3,1,1,7000,9197.1,4307.8,4309.8,,,,,0.74,0.3,,,,,,,0.28,0.09,,,22,9
D04,Absolute Quantification,ABS,M15_T3_1.2_10,Ch1Unknown,CARP,Manual,0.46,ddPCR Supermix for Probes,9.2,,,0.95,0.18,6,15227,0,6,46,15181,0,15233,,,,,,,,0.13,,,0.24,0.02,12,,,20,3,1,1,7000,9478.6,4541,4542.9,,,,,0.68,0.3,,,,,,,0.19,0.07,,,16,7
E03,Absolute Quantification,ABS,M15_T4_1.2,Ch1Unknown,CARP,Manual,1.4,ddPCR Supermix for Probes,28,,,2.2,0.8,16,13272,0,16,103,13169,0,13288,,,,,,,,0.15,,,0.24,0.07,13,,,20,7,1,1,7000,7456.9,4927.8,4930.9,,,,,1.8,1.09,,,,,,,0.197,0.113,,,16.5,10.3
E04,Absolute Quantification,ABS,M15_T4_1.2,Ch1Unknown,CARP,Manual,1.8,ddPCR Supermix for Probes,36,,,2.7,1.2,22,14152,0,22,118,14034,0,14174,,,,,,,,0.19,,,0.27,0.1,16,,,22,10,1,1,7000,7494.1,5042.9,5046.7,,,,,2.24,1.47,,,,,,,0.229,0.143,,,18.7,12.6
F03,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11307,0,0,0,11307,0,11307,,,,,,,,,,,,,,,,,,1,1,7000,0,4325.7,4325.7,,,,,0.14,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13620,0,0,0,13620,0,13620,,,,,,,,,,,,,,,,,,1,1,7000,0,4435.7,4435.7,,,,,0.12,0,,,,,,,,,,,,
G03,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12404,0,0,0,12404,0,12404,,,,,,,,,,,,,,,,,,1,1,7000,0,4324.2,4324.2,,,,,0.13,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13358,0,0,0,13358,0,13358,,,,,,,,,,,,,,,,,,1,1,7000,0,4414.8,4414.8,,,,,0.12,0,,,,,,,,,,,,
H03,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,58.7,ddPCR Supermix for Probes,1174,,,63.3,54.2,650,12695,40,610,659,12036,0.582,13345,,,,,,,,0.93,,,1.03,0.83,48.1,,,50.8,45.5,1,1,7000,9638.1,4499.2,4749.5,,,,,61.1,56.4,,,,,,,0.98,0.88,,,49.5,46.8
H04,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,60.2,ddPCR Supermix for Probes,1204,,,65.1,55.4,600,11419,38,562,606,10813,0.637,12019,,,,,,,,0.93,,,1.03,0.83,48.2,,,51,45.4,1,1,7000,9785.3,4609,4867.4,,,,,62.7,57.8,,,,,,,0.98,0.88,,,49.6,46.8
A01,Absolute Quantification,ABS,M15_T1A_0.4,Ch2Unknown,STHD,Manual,22.6,ddPCR Supermix for Probes,452,,,25.3,19.8,257,13266,0,26,257,13240,0,13523,,,,,,,,0.1,,,0.141,0.06,9.1,,,12.5,5.7,1,1,4500,4754.7,1197.9,1265.5,,,,,24,21.2,,,,,,,0.121,0.08,,,10.8,7.4
A02,Absolute Quantification,ABS,M15_T1A_0.4,Ch2Unknown,STHD,Manual,54.2,ddPCR Supermix for Probes,1084,,,58.5,49.9,611,12968,0,61,611,12907,0,13579,,,,,,,,0.098,,,0.124,0.072,8.9,,,11.1,6.8,1,1,4500,5003.3,1152.4,1325.7,,,,,56.4,52,,,,,,,0.111,0.085,,,10,7.8
B01,Absolute Quantification,ABS,M15_T1A_0.4_2,Ch2Unknown,STHD,Manual,31.5,ddPCR Supermix for Probes,630,,,34.8,28.1,335,12357,0,43,335,12314,0,12692,,,,,,,,0.127,,,0.167,0.086,11.3,,,14.4,8.1,1,1,4500,5398.6,1062.8,1177.2,,,,,33.2,29.8,,,,,,,0.147,0.106,,,12.9,9.6
B02,Absolute Quantification,ABS,M15_T1A_0.4_2,Ch2Unknown,STHD,Manual,32,ddPCR Supermix for Probes,640,,,35.2,28.8,385,13961,1,42,384,13919,0,14346,,,,,,,,0.11,,,0.145,0.075,9.9,,,12.8,7.1,1,1,4500,5693.4,1127.1,1249.7,,,,,33.6,30.4,,,,,,,0.128,0.093,,,11.4,8.5
C01,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11719,0,0,0,11719,0,11719,,,,,,,,,,,,,,,,,,1,1,4500,0,992.56,992.56,,,,,0.14,0,,,,,,,,,,,,
C02,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.22,0,0,16133,0,0,0,16133,0,16133,,,,,,,,,,,,,,,,,,1,1,4500,0,1068.6,1068.6,,,,,0.1,0,,,,,,,,,,,,
D01,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13269,0,0,0,13269,0,13269,,,,,,,,,,,,,,,,,,1,1,4500,0,1025.7,1025.7,,,,,0.12,0,,,,,,,,,,,,
D02,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13744,0,0,0,13744,0,13744,,,,,,,,,,,,,,,,,,1,1,4500,0,1051.4,1051.4,,,,,0.12,0,,,,,,,,,,,,
E01,Absolute Quantification,ABS,M15_T2_1.2,Ch2Unknown,STHD,Manual,4.3,ddPCR Supermix for Probes,86,,,5.6,3.2,52,14146,0,2,52,14144,0,14198,,,,,,,,0.038,,,0.098,0,3.7,,,9.2,0,1,1,4500,4663.8,1305.8,1318.1,,,,,4.9,3.7,,,,,,,0.067,0.009,,,6.4,1
E02,Absolute Quantification,ABS,M15_T2_1.2,Ch2Unknown,STHD,Manual,12.5,ddPCR Supermix for Probes,250,,,14.4,10.5,150,14099,0,5,150,14094,0,14249,,,,,,,,0.033,,,0.064,0.002,3.2,,,6.1,0.3,1,1,4500,4691.4,1359.2,1394.3,,,,,13.5,11.4,,,,,,,0.048,0.018,,,4.6,1.8
F01,Absolute Quantification,ABS,M15_T2_1.2_2,Ch2Unknown,STHD,Manual,48.1,ddPCR Supermix for Probes,962,,,52.1,44.2,569,13622,4,143,565,13479,0,14191,,,,,,,,0.254,,,0.301,0.208,20.3,,,23.2,17.4,1,1,4500,5293.9,1086.6,1255.3,,,,,50.2,46.1,,,,,,,0.278,0.231,,,21.8,18.8
F02,Absolute Quantification,ABS,M15_T2_1.2_2,Ch2Unknown,STHD,Manual,34.4,ddPCR Supermix for Probes,688,,,38.7,30.1,249,8395,1,67,248,8328,0,8644,,,,,,,,0.27,,,0.34,0.2,21.3,,,25.8,16.8,1,1,4500,4856.8,1044.7,1154.5,,,,,36.6,32.2,,,,,,,0.307,0.233,,,23.6,19
G01,Absolute Quantification,ABS,M15_T2_1.2_5,Ch2Unknown,STHD,Manual,13.7,ddPCR Supermix for Probes,274,,,15.7,11.7,179,15281,0,41,179,15240,0,15460,,,,,,,,0.23,,,0.31,0.15,19,,,24,13,1,1,4500,5692.9,1069,1122.5,,,,,14.7,12.7,,,,,,,0.267,0.189,,,21.2,16
G02,Absolute Quantification,ABS,M15_T2_1.2_5,Ch2Unknown,STHD,Manual,13.4,ddPCR Supermix for Probes,268,,,15.4,11.4,170,14850,1,31,169,14819,0.0506,15020,,,,,,,,0.19,,,0.26,0.12,16,,,21,11,1,1,4500,5771.6,1095.2,1148.1,,,,,14.4,12.4,,,,,,,0.223,0.151,,,18.3,13.2
H01,Absolute Quantification,ABS,M15_T2_1.2_10,Ch2Unknown,STHD,Manual,4.1,ddPCR Supermix for Probes,82,,,5.6,3,40,11366,0,16,40,11350,0,11406,,,,,,,,0.4,,,0.63,0.17,29,,,41,17,1,1,4500,5846,1073.6,1090.3,,,,,4.8,3.5,,,,,,,0.52,0.28,,,35,23
H02,Absolute Quantification,ABS,M15_T2_1.2_10,Ch2Unknown,STHD,Manual,6.7,ddPCR Supermix for Probes,134,,,8.4,5.3,76,13267,0,13,76,13254,0,13343,,,,,,,,0.17,,,0.27,0.07,15,,,22,7,1,1,4500,5733.4,1066.9,1093.5,,,,,7.5,6,,,,,,,0.22,0.12,,,18.3,10.8
A03,Absolute Quantification,ABS,M15_T3_1.2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14326,0,0,0,14326,0,14326,,,,,,,,,,,,,,,,,,1,1,4500,0,1185.9,1185.9,,,,,0.11,0,,,,,,,,,,,,
A04,Absolute Quantification,ABS,M15_T3_1.2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15402,0,0,0,15402,0,15402,,,,,,,,,,,,,,,,,,1,1,4500,0,1247.8,1247.8,,,,,0.1,0,,,,,,,,,,,,
B03,Absolute Quantification,ABS,M15_T3_1.2_2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11353,0,0,0,11353,0,11353,,,,,,,,,,,,,,,,,,1,1,4500,0,1101.1,1101.1,,,,,0.14,0,,,,,,,,,,,,
B04,Absolute Quantification,ABS,M15_T3_1.2_2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11258,0,0,0,11258,0,11258,,,,,,,,,,,,,,,,,,1,1,4500,0,1172.6,1172.6,,,,,0.14,0,,,,,,,,,,,,
C03,Absolute Quantification,ABS,M15_T3_1.2_5,Ch2Unknown,STHD,Manual,8,ddPCR Supermix for Probes,160,,,9.8,6.4,87,12795,0,21,87,12774,0,12882,,,,,,,,0.24,,,0.36,0.12,19,,,27,12,1,1,4500,5115.5,1068.5,1095.8,,,,,8.9,7.1,,,,,,,0.3,0.18,,,23.2,15.6
C04,Absolute Quantification,ABS,M15_T3_1.2_5,Ch2Unknown,STHD,Manual,7.5,ddPCR Supermix for Probes,150,,,9.1,6.1,92,14400,0,25,92,14375,0,14492,,,,,,,,0.27,,,0.39,0.15,21,,,29,14,1,1,4500,5268.8,1115.3,1141.7,,,,,8.3,6.7,,,,,,,0.33,0.21,,,25.1,17.5
D03,Absolute Quantification,ABS,M15_T3_1.2_10,Ch2Unknown,STHD,Manual,2.6,ddPCR Supermix for Probes,52,,,3.7,1.7,27,12137,0,5,27,12132,0,12164,,,,,,,,0.19,,,0.37,0,16,,,29,3,1,1,4500,5430.6,1052.2,1062,,,,,3.1,2.1,,,,,,,0.28,0.09,,,22,9
D04,Absolute Quantification,ABS,M15_T3_1.2_10,Ch2Unknown,STHD,Manual,3.6,ddPCR Supermix for Probes,72,,,4.7,2.6,46,15187,0,6,46,15181,0,15233,,,,,,,,0.13,,,0.24,0.02,12,,,20,3,1,1,4500,5727.6,1103,1117,,,,,4.1,3.1,,,,,,,0.19,0.07,,,16,7
E03,Absolute Quantification,ABS,M15_T4_1.2,Ch2Unknown,STHD,Manual,9.2,ddPCR Supermix for Probes,184,,,10.9,7.4,103,13185,0,16,103,13169,0,13288,,,,,,,,0.15,,,0.24,0.07,13,,,20,7,1,1,4500,4768.8,1188.7,1216.4,,,,,10.1,8.3,,,,,,,0.197,0.113,,,16.5,10.3
E04,Absolute Quantification,ABS,M15_T4_1.2,Ch2Unknown,STHD,Manual,9.8,ddPCR Supermix for Probes,196,,,11.6,8.1,118,14056,0,22,118,14034,0,14174,,,,,,,,0.19,,,0.27,0.1,16,,,22,10,1,1,4500,4766.1,1206.2,1235.8,,,,,10.7,8.9,,,,,,,0.229,0.143,,,18.7,12.6
F03,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11307,0,0,0,11307,0,11307,,,,,,,,,,,,,,,,,,1,1,4500,0,1041.8,1041.8,,,,,0.14,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13620,0,0,0,13620,0,13620,,,,,,,,,,,,,,,,,,1,1,4500,0,1068.2,1068.2,,,,,0.12,0,,,,,,,,,,,,
G03,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12404,0,0,0,12404,0,12404,,,,,,,,,,,,,,,,,,1,1,4500,0,1052.1,1052.1,,,,,0.13,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13358,0,0,0,13358,0,13358,,,,,,,,,,,,,,,,,,1,1,4500,0,1059.7,1059.7,,,,,0.12,0,,,,,,,,,,,,
H03,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,63.3,ddPCR Supermix for Probes,1266,,,68,58.6,699,12646,40,610,659,12036,0.582,13345,,,,,,,,0.93,,,1.03,0.83,48.1,,,50.8,45.5,1,1,4500,5822.2,1124.6,1370.7,,,,,65.7,60.9,,,,,,,0.98,0.88,,,49.5,46.8
H04,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,65,ddPCR Supermix for Probes,1300,,,70,60,644,11375,38,562,606,10813,0.637,12019,,,,,,,,0.93,,,1.03,0.83,48.2,,,51,45.4,1,1,4500,5947,1157.2,1413.9,,,,,67.3,62.2,,,,,,,0.98,0.88,,,49.6,46.8
