Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B02,Absolute Quantification,ABS,M4_T3_0.4,Ch1Unknown,CARP,Manual,0.9,ddPCR Supermix for Probes,18,,,1.6,0.4,9,12088,0,9,48,12040,0,12097,,,,,,,,0.19,,,0.32,0.05,16,,,25,6,1,1,7000,8904.1,4494,4497.3,,,,,1.2,0.61,,,,,,,0.26,0.12,,,20.6,10.9
B03,Absolute Quantification,ABS,M4_T3_0.4,Ch1Unknown,CARP,Manual,0.8,ddPCR Supermix for Probes,16,,,1.6,0.3,6,9304,0,6,56,9248,0,9310,,,,,,,,0.11,,,0.2,0.01,10,,,17,2,1,1,7000,8793.4,4470.5,4473.3,,,,,1.12,0.49,,,,,,,0.153,0.06,,,13.4,5.9
B04,Absolute Quantification,ABS,M2_T4_0.4,Ch1Unknown,CARP,Manual,0.5,ddPCR Supermix for Probes,10,,,1.2,0.2,4,8963,0,4,19,8944,0,8967,,,,,,,,0.21,,,0.45,0,17,,,34,1,1,1,7000,9314.1,4529.9,4532.1,,,,,0.84,0.3,,,,,,,0.33,0.09,,,25,9
B05,Absolute Quantification,ABS,M2_T4_0.4,Ch1Unknown,CARP,Manual,0.46,ddPCR Supermix for Probes,9.2,,,1,0.16,5,12828,0,5,23,12805,0,12833,,,,,,,,0.22,,,0.43,0,18,,,33,3,1,1,7000,9110.2,4516.5,4518.3,,,,,0.7,0.28,,,,,,,0.33,0.11,,,25,11
B06,Absolute Quantification,ABS,M2_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.4,0,0,8765,0,0,14,8751,0,8765,,,,,,,,,,,,,,,,,,1,1,7000,0,4667.9,4667.9,,,,,0.18,0,,,,,,,,,,,,
B07,Absolute Quantification,ABS,M6_T4_0.4,Ch1Unknown,CARP,Manual,0.27,ddPCR Supermix for Probes,5.4,,,0.7,0.06,3,13306,0,3,26,13280,0,13309,,,,,,,,0.12,,,0.26,0,10,,,22,0,1,1,7000,9356.7,4412.3,4413.4,,,,,0.45,0.14,,,,,,,0.19,0.04,,,16,5
B08,Absolute Quantification,ABS,M6_T4_0.4,Ch1Unknown,CARP,Manual,0.29,ddPCR Supermix for Probes,5.8,,,0.77,0.07,3,12086,0,3,16,12070,0,12089,,,,,,,,0.19,,,0.43,0,16,,,33,0,1,1,7000,9060.9,4407,4408.1,,,,,0.5,0.15,,,,,,,0.31,0.07,,,24,7
B09,Absolute Quantification,ABS,M6_T4_0.4,Ch1Unknown,CARP,Manual,0.41,ddPCR Supermix for Probes,8.2,,,1.08,0.1,3,8629,0,3,10,8619,0,8632,,,,,,,,0.3,,,0.71,0,23,,,47,0,1,1,7000,9831.2,4725.7,4727.5,,,,,0.7,0.21,,,,,,,0.5,0.1,,,35,11
C01,Absolute Quantification,ABS,M5_T3_1.2,Ch1Unknown,CARP,Manual,2.2,ddPCR Supermix for Probes,44,,,3.4,1.3,18,9608,1,17,115,9493,0.0971,9626,,,,,,,,0.15,,,0.23,0.08,13,,,19,8,1,1,7000,9011.6,4235,4243.9,,,,,2.8,1.7,,,,,,,0.194,0.115,,,16.3,10.4
C02,Absolute Quantification,ABS,M5_T3_1.2,Ch1Unknown,CARP,Manual,2.9,ddPCR Supermix for Probes,58,,,4.2,1.9,25,10161,0,25,107,10054,0,10186,,,,,,,,0.23,,,0.33,0.13,19,,,26,12,1,1,7000,8684.9,4161.3,4172.4,,,,,3.5,2.4,,,,,,,0.28,0.18,,,22.3,15.5
C03,Absolute Quantification,ABS,M5_T3_1.2,Ch1Unknown,CARP,Manual,2.4,ddPCR Supermix for Probes,48,,,3.6,1.4,19,9482,0,19,91,9391,0,9501,,,,,,,,0.21,,,0.31,0.1,17,,,24,10,1,1,7000,9096,4360.2,4369.7,,,,,2.9,1.9,,,,,,,0.26,0.16,,,20.8,13.6
C04,Absolute Quantification,ABS,M3_T4_1.2,Ch1Unknown,CARP,Manual,0.7,ddPCR Supermix for Probes,14,,,1.4,0.3,7,11475,0,7,69,11406,0,11482,,,,,,,,0.1,,,0.18,0.02,9,,,16,3,1,1,7000,9549,4436.7,4439.8,,,,,1.03,0.48,,,,,,,0.142,0.061,,,12.5,5.8
C05,Absolute Quantification,ABS,M3_T4_1.2,Ch1Unknown,CARP,Manual,0.36,ddPCR Supermix for Probes,7.2,,,0.85,0.11,4,13046,0,4,73,12973,0,13050,,,,,,,,0.05,,,0.11,0,5,,,10,0,1,1,7000,8731,4132.2,4133.7,,,,,0.58,0.21,,,,,,,0.083,0.026,,,7.8,2.6
C06,Absolute Quantification,ABS,M3_T4_1.2,Ch1Unknown,CARP,Manual,0.2,ddPCR Supermix for Probes,4,,,0.64,0.03,2,11735,0,2,61,11674,0,11737,,,,,,,,0.033,,,0.083,0,3.2,,,7.9,0,1,1,7000,8757.6,4140,4140.8,,,,,0.39,0.09,,,,,,,0.057,0.008,,,5.5,0.9
C07,Absolute Quantification,ABS,M7_T1A_1.2,Ch1Unknown,CARP,Manual,18.4,ddPCR Supermix for Probes,368,,,21.3,15.5,159,10085,15,144,758,9327,0.379,10244,,,,,,,,0.199,,,0.233,0.165,16.6,,,19,14.3,1,1,7000,9232.4,4442.5,4516.9,,,,,19.9,16.9,,,,,,,0.217,0.182,,,17.8,15.4
C08,Absolute Quantification,ABS,M7_T1A_1.2,Ch1Unknown,CARP,Manual,18.2,ddPCR Supermix for Probes,364,,,20.8,15.6,191,12242,17,174,814,11428,0.436,12433,,,,,,,,0.224,,,0.259,0.189,18.3,,,20.6,15.9,1,1,7000,9231.3,4420.7,4494.6,,,,,19.5,16.9,,,,,,,0.242,0.206,,,19.5,17.1
C09,Absolute Quantification,ABS,M7_T1A_1.2,Ch1Unknown,CARP,Manual,19.9,ddPCR Supermix for Probes,398,,,23,16.8,160,9381,18,142,774,8607,0.645,9541,,,,,,,,0.195,,,0.228,0.162,16.3,,,18.7,14,1,1,7000,9900.9,4722.4,4809.2,,,,,21.5,18.3,,,,,,,0.212,0.178,,,17.5,15.1
D01,Absolute Quantification,ABS,M5_T3_0.4,Ch1Unknown,CARP,Manual,1.6,ddPCR Supermix for Probes,32,,,2.5,0.9,15,11326,0,15,81,11245,0,11341,,,,,,,,0.18,,,0.29,0.08,16,,,23,8,1,1,7000,9258.4,4222.7,4229.4,,,,,1.99,1.19,,,,,,,0.24,0.13,,,19.3,11.9
D02,Absolute Quantification,ABS,M5_T3_0.4,Ch1Unknown,CARP,Manual,0.9,ddPCR Supermix for Probes,18,,,1.6,0.4,8,10908,0,8,84,10824,0,10916,,,,,,,,0.09,,,0.17,0.02,9,,,15,3,1,1,7000,9056.8,4186.7,4190.3,,,,,1.21,0.59,,,,,,,0.13,0.06,,,11.6,5.7
D03,Absolute Quantification,ABS,M5_T3_0.4,Ch1Unknown,CARP,Manual,0.8,ddPCR Supermix for Probes,16,,,1.5,0.3,7,10358,0,7,82,10276,0,10365,,,,,,,,0.09,,,0.15,0.02,8,,,14,2,1,1,7000,8485.2,3996.4,3999.4,,,,,1.14,0.53,,,,,,,0.119,0.051,,,10.7,5
D04,Absolute Quantification,ABS,M3_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10713,0,0,1,10712,0,10713,,,,,,,,,,,,,,,,,,1,1,7000,0,4215.1,4215.1,,,,,0.15,0,,,,,,,,,,,,
D05,Absolute Quantification,ABS,M3_T4_0.4,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.52,0,1,10756,0,1,1,10755,0,10757,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,7000,9071.5,4297.8,4298.2,,,,,0.27,0.03,,,,,,,2.6,0,,,89,11
D06,Absolute Quantification,ABS,M3_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10766,0,0,2,10764,0,10766,,,,,,,,,,,,,,,,,,1,1,7000,0,4102.9,4102.9,,,,,0.15,0,,,,,,,,,,,,
D07,Absolute Quantification,ABS,M7_T1A_0.4,Ch1Unknown,CARP,Manual,5.7,ddPCR Supermix for Probes,114,,,7.2,4.3,58,12036,2,56,399,11637,0.00777,12094,,,,,,,,0.143,,,0.182,0.103,12.5,,,15.5,9.5,1,1,7000,9289,4462.9,4486,,,,,6.4,4.9,,,,,,,0.163,0.123,,,14,10.9
D08,Absolute Quantification,ABS,M7_T1A_0.4,Ch1Unknown,CARP,Manual,6.1,ddPCR Supermix for Probes,122,,,7.9,4.6,52,10004,2,50,317,9687,0.0426,10056,,,,,,,,0.161,,,0.208,0.113,13.9,,,17.4,10.3,1,1,7000,9394.4,4513.4,4538.7,,,,,7,5.3,,,,,,,0.185,0.137,,,15.6,12.1
D09,Absolute Quantification,ABS,M7_T1A_0.4,Ch1Unknown,CARP,Manual,5.9,ddPCR Supermix for Probes,118,,,7.8,4.4,46,9102,2,44,312,8790,0.0564,9148,,,,,,,,0.144,,,0.189,0.099,12.6,,,16,9.2,1,1,7000,9908.7,4686.2,4712.5,,,,,6.8,5.1,,,,,,,0.167,0.122,,,14.4,10.9
E01,Absolute Quantification,ABS,M6_T3_1.2,Ch1Unknown,CARP,Manual,0.32,ddPCR Supermix for Probes,6.4,,,1.03,0.05,2,7299,0,2,65,7234,0,7301,,,,,,,,0.031,,,0.078,0,3,,,7.4,0,1,1,7000,9229.1,4178.3,4179.7,,,,,0.62,0.14,,,,,,,0.054,0.008,,,5.1,0.8
E02,Absolute Quantification,ABS,M6_T3_1.2,Ch1Unknown,CARP,Manual,0.6,ddPCR Supermix for Probes,12,,,1.4,0.2,5,9175,0,5,69,9106,0,9180,,,,,,,,0.07,,,0.14,0,7,,,13,1,1,1,7000,9517.3,4357.7,4360.5,,,,,0.98,0.39,,,,,,,0.106,0.038,,,9.7,3.8
E03,Absolute Quantification,ABS,M6_T3_1.2,Ch1Unknown,CARP,Manual,1.3,ddPCR Supermix for Probes,26,,,2.2,0.7,11,9953,1,10,78,9875,0.109,9964,,,,,,,,0.14,,,0.23,0.05,12,,,19,5,1,1,7000,9183.2,4344.4,4349.7,,,,,1.73,0.95,,,,,,,0.184,0.094,,,15.6,8.7
E04,Absolute Quantification,ABS,M4_T4_1.2,Ch1Unknown,CARP,Manual,2,ddPCR Supermix for Probes,40,,,3.1,1.2,19,11022,0,19,89,10933,0,11041,,,,,,,,0.21,,,0.32,0.11,18,,,25,10,1,1,6500,9260.5,5222.1,5229,,,,,2.53,1.6,,,,,,,0.27,0.16,,,21.2,13.9
E05,Absolute Quantification,ABS,M4_T4_1.2,Ch1Unknown,CARP,Manual,1,ddPCR Supermix for Probes,20,,,1.9,0.5,8,9121,0,8,72,9049,0,9129,,,,,,,,0.11,,,0.19,0.03,10,,,17,3,1,1,6500,7372.2,3863,3866,,,,,1.44,0.71,,,,,,,0.152,0.069,,,13.3,6.6
E06,Absolute Quantification,ABS,M4_T4_1.2,Ch1Unknown,CARP,Manual,1.9,ddPCR Supermix for Probes,38,,,2.9,1.1,17,10672,0,17,75,10597,0,10689,,,,,,,,0.23,,,0.35,0.11,18,,,26,10,1,1,6500,7391.2,3968.7,3974.1,,,,,2.36,1.45,,,,,,,0.29,0.17,,,22.5,14.4
E07,Absolute Quantification,ABS,M8_T1A_1.2,Ch1Unknown,CARP,Manual,25.5,ddPCR Supermix for Probes,510,,,28.9,22.1,220,10036,35,185,872,9164,2,10256,,,,,,,,0.234,,,0.269,0.2,19,,,21.2,16.7,1,1,7000,9339.4,4507.7,4611.4,,,,,27.2,23.8,,,,,,,0.252,0.217,,,20.1,17.8
E08,Absolute Quantification,ABS,M8_T1A_1.2,Ch1Unknown,CARP,Manual,23.1,ddPCR Supermix for Probes,462,,,26,20.2,240,12105,39,201,1028,11077,1.94,12345,,,,,,,,0.217,,,0.248,0.187,17.8,,,19.9,15.8,1,1,7000,9323.8,4501.1,4594.8,,,,,24.6,21.6,,,,,,,0.233,0.202,,,18.9,16.8
E09,Absolute Quantification,ABS,M8_T1A_1.2,Ch1Unknown,CARP,Manual,29.1,ddPCR Supermix for Probes,582,,,33.3,24.9,186,7429,20,166,684,6745,0.489,7615,,,,,,,,0.255,,,0.296,0.214,20.3,,,22.9,17.7,1,1,7000,9713.2,4647.6,4771.3,,,,,31.2,27,,,,,,,0.276,0.234,,,21.6,19
F01,Absolute Quantification,ABS,M6_T3_0.4,Ch1Unknown,CARP,Manual,0.8,ddPCR Supermix for Probes,16,,,1.6,0.4,7,9982,0,7,29,9953,0,9989,,,,,,,,0.24,,,0.44,0.04,19,,,33,6,1,1,7000,9459.9,4251.5,4255.1,,,,,1.18,0.55,,,,,,,0.34,0.14,,,26,13
F02,Absolute Quantification,ABS,M6_T3_0.4,Ch1Unknown,CARP,Manual,1.1,ddPCR Supermix for Probes,22,,,2,0.6,10,10330,0,10,37,10293,0,10340,,,,,,,,0.27,,,0.46,0.08,21,,,33,9,1,1,7000,8809.6,4081,4085.6,,,,,1.54,0.81,,,,,,,0.37,0.17,,,27,15
F03,Absolute Quantification,ABS,M6_T3_0.4,Ch1Unknown,CARP,Manual,1.2,ddPCR Supermix for Probes,24,,,2.1,0.6,11,10474,0,11,39,10435,0,10485,,,,,,,,0.28,,,0.47,0.09,22,,,34,10,1,1,7000,8625.6,4003.4,4008.2,,,,,1.65,0.9,,,,,,,0.38,0.19,,,28,16
F04,Absolute Quantification,ABS,M4_T4_0.4,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.52,0,1,10815,0,1,15,10800,0,10816,,,,,,,,0.07,,,0.23,0,6,,,20,0,1,1,7000,8288.9,4531.9,4532.3,,,,,0.27,0.03,,,,,,,0.14,0,,,13,0
F05,Absolute Quantification,ABS,M4_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,11132,0,0,13,11119,0,11132,,,,,,,,,,,,,,,,,,1,1,7000,0,4950.3,4950.3,,,,,0.14,0,,,,,,,,,,,,
F06,Absolute Quantification,ABS,M4_T4_0.4,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.54,0,1,10370,0,1,9,10361,0,10371,,,,,,,,0.11,,,0.38,0,10,,,32,0,1,1,7000,9402.3,4994.2,4994.7,,,,,0.28,0.03,,,,,,,0.24,0,,,20,0
F07,Absolute Quantification,ABS,M8_T1A_0.4,Ch1Unknown,CARP,Manual,4.6,ddPCR Supermix for Probes,92,,,6.2,3.3,40,10223,1,39,407,9816,0,10263,,,,,,,,0.096,,,0.128,0.065,8.8,,,11.4,6.2,1,1,7000,9340.5,4516.3,4535.1,,,,,5.4,3.9,,,,,,,0.112,0.08,,,10.1,7.5
F08,Absolute Quantification,ABS,M8_T1A_0.4,Ch1Unknown,CARP,Manual,6.3,ddPCR Supermix for Probes,126,,,7.9,4.9,67,12509,7,60,481,12028,0.43,12576,,,,,,,,0.135,,,0.17,0.1,11.9,,,14.6,9.2,1,1,7000,9506.5,4575,4601.3,,,,,7.1,5.5,,,,,,,0.153,0.117,,,13.3,10.5
F09,Absolute Quantification,ABS,M8_T1A_0.4,Ch1Unknown,CARP,Manual,6.8,ddPCR Supermix for Probes,136,,,8.8,5.1,52,8981,1,51,404,8577,0,9033,,,,,,,,0.126,,,0.162,0.089,11.2,,,14.1,8.3,1,1,7000,9758.8,4697.1,4726.2,,,,,7.8,5.9,,,,,,,0.144,0.107,,,12.6,9.7
G01,Absolute Quantification,ABS,M1_T4_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10635,0,0,30,10605,0,10635,,,,,,,,,,,,,,,,,,1,1,6500,0,3995.8,3995.8,,,,,0.15,0,,,,,,,,,,,,
G02,Absolute Quantification,ABS,M1_T4_1.2,Ch1Unknown,CARP,Manual,0.28,ddPCR Supermix for Probes,5.6,,,0.74,0.07,3,12610,0,3,31,12579,0,12613,,,,,,,,0.1,,,0.22,0,9,,,19,0,1,1,6500,8204.9,3809,3810,,,,,0.48,0.15,,,,,,,0.16,0.04,,,14,4
G03,Absolute Quantification,ABS,M1_T4_1.2,Ch1Unknown,CARP,Manual,0.37,ddPCR Supermix for Probes,7.4,,,0.87,0.11,4,12824,0,4,27,12797,0,12828,,,,,,,,0.15,,,0.31,0,13,,,25,1,1,1,6500,8869.8,4111.2,4112.6,,,,,0.59,0.21,,,,,,,0.23,0.07,,,19,7
G04,Absolute Quantification,ABS,M5_T4_1.2,Ch1Unknown,CARP,Manual,0.54,ddPCR Supermix for Probes,10.8,,,1.17,0.19,5,10938,0,5,32,10906,0,10943,,,,,,,,0.16,,,0.31,0,13,,,25,2,1,1,7000,9725.7,4564.6,4567,,,,,0.82,0.33,,,,,,,0.23,0.08,,,19,8
G05,Absolute Quantification,ABS,M5_T4_1.2,Ch1Unknown,CARP,Manual,0.52,ddPCR Supermix for Probes,10.4,,,1.13,0.18,5,11341,0,5,29,11312,0,11346,,,,,,,,0.17,,,0.34,0,15,,,27,2,1,1,7000,9610,4677.3,4679.4,,,,,0.79,0.32,,,,,,,0.26,0.09,,,21,9
G06,Absolute Quantification,ABS,M5_T4_1.2,Ch1Unknown,CARP,Manual,0.58,ddPCR Supermix for Probes,11.6,,,1.19,0.23,6,12138,1,5,35,12103,0.0955,12144,,,,,,,,0.17,,,0.31,0.02,14,,,25,3,1,1,7000,9030.4,4481.9,4484.1,,,,,0.85,0.37,,,,,,,0.24,0.09,,,20,9
G07,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,55.4,ddPCR Supermix for Probes,1108,,,60.1,50.7,528,10951,66,462,1319,9632,0.28,11479,,,,,,,,0.366,,,0.403,0.33,26.8,,,28.8,24.8,1,1,7000,9547.2,4647.4,4872.7,,,,,57.8,53,,,,,,,0.385,0.347,,,27.8,25.8
G08,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,46.1,ddPCR Supermix for Probes,922,,,50.2,42,485,12144,49,436,1121,11023,0.434,12629,,,,,,,,0.403,,,0.445,0.36,28.7,,,30.9,26.5,1,1,7000,8174.5,3974.8,4136.1,,,,,48.2,44,,,,,,,0.425,0.381,,,29.8,27.6
G09,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,12.1,ddPCR Supermix for Probes,242,,,14.5,9.8,104,10040,0,104,207,9833,0,10144,,,,,,,,0.5,,,0.62,0.38,33,,,39,28,1,1,7000,11169,5387.3,5446.5,,,,,13.3,10.9,,,,,,,0.56,0.44,,,36,30.7
H01,Absolute Quantification,ABS,M1_T4_0.4,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.53,0,1,10513,0,1,1,10512,0,10514,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,6500,9556.5,4329,4329.5,,,,,0.28,0.03,,,,,,,2.6,0,,,89,11
H02,Absolute Quantification,ABS,M1_T4_0.4,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.55,0,1,10257,0,1,0,10257,0,10258,,,,,,,,,,,,,,,,,,1,1,6500,9474.9,4255.2,4255.7,,,,,0.29,0.03,,,,,,,,,,,,
H03,Absolute Quantification,ABS,M1_T4_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12497,0,0,2,12495,0,12497,,,,,,,,,,,,,,,,,,1,1,6500,0,4271.1,4271.1,,,,,0.13,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,M5_T4_0.4,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.52,0,1,10802,0,1,13,10789,0,10803,,,,,,,,0.08,,,0.26,0,7,,,23,0,1,1,7000,8979.2,4558.5,4558.9,,,,,0.27,0.03,,,,,,,0.16,0,,,15,0
H05,Absolute Quantification,ABS,M5_T4_0.4,Ch1Unknown,CARP,Manual,0.13,ddPCR Supermix for Probes,2.6,,,0.61,0.01,1,9278,0,1,23,9255,0,9279,,,,,,,,0.04,,,0.15,0,4,,,14,0,1,1,7000,9663.1,4785.4,4785.9,,,,,0.32,0.03,,,,,,,0.092,0,,,8.7,0
H06,Absolute Quantification,ABS,M5_T4_0.4,Ch1Unknown,CARP,Manual,0.47,ddPCR Supermix for Probes,9.4,,,1.1,0.14,4,10104,0,4,13,10091,0,10108,,,,,,,,0.31,,,0.67,0,24,,,45,3,1,1,7000,9859,4760,4762,,,,,0.74,0.27,,,,,,,0.49,0.13,,,34,13
H07,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.38,0,0,9319,0,0,0,9319,0,9319,,,,,,,,,,,,,,,,,,1,1,7000,0,4539.6,4539.6,,,,,0.17,0,,,,,,,,,,,,
H08,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12679,0,0,0,12679,0,12679,,,,,,,,,,,,,,,,,,1,1,7000,0,4531,4531,,,,,0.13,0,,,,,,,,,,,,
H09,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.4,0,0,8708,0,0,0,8708,0,8708,,,,,,,,,,,,,,,,,,1,1,7000,0,4524.2,4524.2,,,,,0.18,0,,,,,,,,,,,,
A01,Absolute Quantification,ABS,M4_T3_1.2,Ch2Unknown,STHD,Manual,30,ddPCR Supermix for Probes,600,,,33.7,26.3,251,9713,0,46,251,9667,0,9964,,,,,,,,0.18,,,0.24,0.12,15.4,,,19.5,11.2,1,1,3500,4757.4,1251.8,1340.1,,,,,31.9,28.1,,,,,,,0.21,0.152,,,17.4,13.3
