Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
F03,Absolute Quantification,ABS,M2_T1A_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11384,0,0,8,11376,0,11384,,,,,,,,,,,,,,,,,,1,1,7000,0,4058,4058,,,,,0.14,0,,,,,,,,,,,,
G01,Absolute Quantification,ABS,M3_T1A_0.4,Ch1Unknown,CARP,Manual,6.3,ddPCR Supermix for Probes,126,,,7.9,4.9,69,12894,4,65,500,12394,0.125,12963,,,,,,,,0.135,,,0.169,0.101,11.9,,,14.5,9.2,1,1,7000,8618.3,3907.4,3932.4,,,,,7.1,5.6,,,,,,,0.152,0.117,,,13.2,10.5
G02,Absolute Quantification,ABS,M3_T1A_0.4,Ch1Unknown,CARP,Manual,6.6,ddPCR Supermix for Probes,132,,,8.2,5.3,80,14159,4,76,534,13625,0.0844,14239,,,,,,,,0.146,,,0.181,0.112,12.8,,,15.4,10.1,1,1,7000,8741.2,4017.2,4043.7,,,,,7.4,5.9,,,,,,,0.164,0.129,,,14.1,11.4
G03,Absolute Quantification,ABS,M3_T1A_0.4,Ch1Unknown,CARP,Manual,5,ddPCR Supermix for Probes,100,,,6.4,3.8,56,13211,2,54,508,12703,0,13267,,,,,,,,0.108,,,0.138,0.078,9.7,,,12.2,7.3,1,1,7000,8752.6,4099.4,4119.1,,,,,5.7,4.3,,,,,,,0.123,0.093,,,11,8.5
H01,Absolute Quantification,ABS,M4_T1A_0.4,Ch1Unknown,CARP,Manual,5.8,ddPCR Supermix for Probes,116,,,7.3,4.5,68,13841,3,65,614,13227,0,13909,,,,,,,,0.108,,,0.135,0.081,9.7,,,12,7.5,1,1,7000,8639,3946.9,3969.8,,,,,6.5,5.1,,,,,,,0.122,0.094,,,10.9,8.6
H02,Absolute Quantification,ABS,M4_T1A_0.4,Ch1Unknown,CARP,Manual,5.5,ddPCR Supermix for Probes,110,,,7,4.2,62,13275,1,61,542,12733,0,13337,,,,,,,,0.112,,,0.142,0.083,10.1,,,12.5,7.7,1,1,7000,8690.4,4018.7,4040.4,,,,,6.2,4.8,,,,,,,0.127,0.097,,,11.3,8.9
H03,Absolute Quantification,ABS,M4_T1A_0.4,Ch1Unknown,CARP,Manual,6.9,ddPCR Supermix for Probes,138,,,8.5,5.5,81,13813,7,74,636,13177,0.29,13894,,,,,,,,0.123,,,0.152,0.095,11,,,13.3,8.7,1,1,7000,8649.7,4087.4,4113.9,,,,,7.7,6.1,,,,,,,0.138,0.109,,,12.1,9.8
A04,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11523,0,0,2212,9311,0,11523,,,,,,,,,,,,,,,,,,1,1,7000,0,3858.7,3858.7,,,,,0.14,0,,,,,,,,,,,,
B04,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,11088,0,0,2063,9025,0,11088,,,,,,,,,,,,,,,,,,1,1,7000,0,3846.5,3846.5,,,,,0.15,0,,,,,,,,,,,,
C04,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,0.09,ddPCR Supermix for Probes,1.8,,,0.43,0,1,12960,0,1,2553,10407,0,12961,,,,,,,,0.0004,,,0.0012,0,0.04,,,0.12,0,1,1,7000,8349.6,3940.8,3941.1,,,,,0.23,0.02,,,,,,,0.00074,0,,,0.074,0
D04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12443,0,0,0,12443,0,12443,,,,,,,,,,,,,,,,,,1,1,7000,0,3924.9,3924.9,,,,,0.13,0,,,,,,,,,,,,
E04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12519,0,0,0,12519,0,12519,,,,,,,,,,,,,,,,,,1,1,7000,0,3947.9,3947.9,,,,,0.13,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11842,0,0,0,11842,0,11842,,,,,,,,,,,,,,,,,,1,1,7000,0,4043.5,4043.5,,,,,0.14,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13440,0,0,0,13440,0,13440,,,,,,,,,,,,,,,,,,1,1,7000,0,3991.2,3991.2,,,,,0.12,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12279,0,0,0,12279,0,12279,,,,,,,,,,,,,,,,,,1,1,7000,0,4081.3,4081.3,,,,,0.13,0,,,,,,,,,,,,
A01,Absolute Quantification,ABS,M1_T1A_1.2,Ch2Unknown,STHD,Manual,70,ddPCR Supermix for Probes,1400,,,75,65,693,11325,30,155,663,11170,2.04,12018,,,,,,,,0.261,,,0.304,0.219,20.7,,,23.4,18,1,1,4500,5422.3,1008.3,1262.8,,,,,72.5,67.2,,,,,,,0.283,0.24,,,22.1,19.4
A02,Absolute Quantification,ABS,M1_T1A_1.2,Ch2Unknown,STHD,Manual,65,ddPCR Supermix for Probes,1300,,,69.8,60.2,705,12408,37,154,668,12254,2.57,13113,,,,,,,,0.266,,,0.308,0.223,21,,,23.6,18.3,1,1,4500,5530.2,1016.1,1258.8,,,,,67.5,62.6,,,,,,,0.287,0.244,,,22.3,19.6
A03,Absolute Quantification,ABS,M1_T1A_1.2,Ch2Unknown,STHD,Manual,64.5,ddPCR Supermix for Probes,1290,,,69.2,59.8,731,12977,42,155,689,12822,2.89,13708,,,,,,,,0.264,,,0.306,0.223,20.9,,,23.5,18.3,1,1,4500,5426.2,1009.5,1245,,,,,66.9,62.1,,,,,,,0.285,0.243,,,22.2,19.6
B01,Absolute Quantification,ABS,M2_T1A_1.2,Ch2Unknown,STHD,Manual,124,ddPCR Supermix for Probes,2480,,,132,117,1081,9713,25,214,1056,9499,0.132,10794,,,,,,,,0.212,,,0.242,0.182,17.5,,,19.5,15.5,1,1,4500,5520.7,1023.3,1473.7,,,,,127.9,120.4,,,,,,,0.227,0.197,,,18.5,16.5
B02,Absolute Quantification,ABS,M2_T1A_1.2,Ch2Unknown,STHD,Manual,139,ddPCR Supermix for Probes,2780,,,147,132,1314,10445,44,233,1270,10212,1.5,11759,,,,,,,,0.201,,,0.227,0.175,16.7,,,18.6,14.9,1,1,4500,5498.3,1020.2,1520.6,,,,,143.3,135.6,,,,,,,0.214,0.188,,,17.7,15.8
B03,Absolute Quantification,ABS,M2_T1A_1.2,Ch2Unknown,STHD,Manual,133,ddPCR Supermix for Probes,2660,,,140,126,1335,11177,24,266,1311,10911,0,12512,,,,,,,,0.208,,,0.234,0.181,17.2,,,19,15.4,1,1,4500,5444.8,1024.1,1495.8,,,,,136.4,129.1,,,,,,,0.221,0.194,,,18.1,16.3
C01,Absolute Quantification,ABS,M3_T1A_1.2,Ch2Unknown,STHD,Manual,50.4,ddPCR Supermix for Probes,1008,,,54.9,46,490,11188,21,116,469,11072,1.62,11678,,,,,,,,0.28,,,0.33,0.22,21.6,,,24.8,18.4,1,1,4500,5623.7,1041.4,1233.7,,,,,52.7,48.2,,,,,,,0.302,0.249,,,23.2,20
C02,Absolute Quantification,ABS,M3_T1A_1.2,Ch2Unknown,STHD,Manual,52.9,ddPCR Supermix for Probes,1058,,,57.3,48.5,559,12152,28,137,531,12015,2.03,12711,,,,,,,,0.29,,,0.34,0.24,22.5,,,25.5,19.5,1,1,4500,5597.7,1031.5,1232.3,,,,,55.2,50.7,,,,,,,0.316,0.265,,,24.1,21
C03,Absolute Quantification,ABS,M3_T1A_1.2,Ch2Unknown,STHD,Manual,54.1,ddPCR Supermix for Probes,1082,,,58.6,49.7,563,11956,28,129,535,11827,2.08,12519,,,,,,,,0.274,,,0.323,0.226,21.5,,,24.5,18.5,1,1,4500,5449.1,1013.1,1212.6,,,,,56.4,51.9,,,,,,,0.299,0.25,,,23,20
D01,Absolute Quantification,ABS,M4_T1A_1.2,Ch2Unknown,STHD,Manual,138,ddPCR Supermix for Probes,2760,,,145,130,1225,9864,41,226,1184,9638,1.41,11089,,,,,,,,0.208,,,0.236,0.181,17.2,,,19.1,15.3,1,1,4500,5573.9,1059.6,1558.3,,,,,141.7,133.8,,,,,,,0.222,0.194,,,18.2,16.3
D02,Absolute Quantification,ABS,M4_T1A_1.2,Ch2Unknown,STHD,Manual,136,ddPCR Supermix for Probes,2720,,,144,129,1232,10024,47,231,1185,9793,1.99,11256,,,,,,,,0.216,,,0.244,0.188,17.7,,,19.6,15.8,1,1,4500,5599.2,1065.8,1562,,,,,140.3,132.5,,,,,,,0.23,0.201,,,18.7,16.8
D03,Absolute Quantification,ABS,M4_T1A_1.2,Ch2Unknown,STHD,Manual,132,ddPCR Supermix for Probes,2640,,,140,124,1095,9210,25,224,1070,8986,0,10305,,,,,,,,0.218,,,0.248,0.188,17.9,,,19.9,15.9,1,1,4500,5515.4,1065.9,1538.7,,,,,136.2,128.2,,,,,,,0.233,0.202,,,18.9,16.8
E01,Absolute Quantification,ABS,M1_T1A_0.4,Ch2Unknown,STHD,Manual,43.6,ddPCR Supermix for Probes,872,,,47.5,39.6,469,12430,4,65,465,12365,0.142,12899,,,,,,,,0.145,,,0.182,0.108,12.6,,,15.5,9.8,1,1,4500,5519.3,1005.3,1169.4,,,,,45.6,41.6,,,,,,,0.163,0.126,,,14.1,11.2
E02,Absolute Quantification,ABS,M1_T1A_0.4,Ch2Unknown,STHD,Manual,40.1,ddPCR Supermix for Probes,802,,,44,36.3,418,12051,2,59,416,11992,0,12469,,,,,,,,0.144,,,0.183,0.105,12.6,,,15.5,9.6,1,1,4500,5564,1026.8,1178.9,,,,,42.1,38.2,,,,,,,0.164,0.124,,,14.1,11.1
E03,Absolute Quantification,ABS,M1_T1A_0.4,Ch2Unknown,STHD,Manual,45.6,ddPCR Supermix for Probes,912,,,49.7,41.5,470,11900,1,52,469,11848,0,12370,,,,,,,,0.111,,,0.142,0.079,10,,,12.5,7.4,1,1,4500,5528,1024.2,1195.3,,,,,47.7,43.5,,,,,,,0.127,0.095,,,11.3,8.7
F01,Absolute Quantification,ABS,M2_T1A_0.4,Ch2Unknown,STHD,Manual,1.1,ddPCR Supermix for Probes,22,,,1.9,0.6,13,13355,0,2,13,13353,0,13368,,,,,,,,0.15,,,0.4,0,13,,,32,0,1,1,4500,5529,989.81,994.22,,,,,1.49,0.86,,,,,,,0.28,0.03,,,23,4
F02,Absolute Quantification,ABS,M2_T1A_0.4,Ch2Unknown,STHD,Manual,1.1,ddPCR Supermix for Probes,22,,,1.8,0.6,13,13797,0,0,13,13797,0,13810,,,,,,,,,,,,,,,,,,1,1,4500,5552.3,1003,1007.3,,,,,1.44,0.83,,,,,,,,,,,,
F03,Absolute Quantification,ABS,M2_T1A_0.4,Ch2Unknown,STHD,Manual,0.8,ddPCR Supermix for Probes,16,,,1.5,0.4,8,11376,0,0,8,11376,0,11384,,,,,,,,,,,,,,,,,,1,1,4500,5611.6,1028,1031.2,,,,,1.16,0.57,,,,,,,,,,,,
G01,Absolute Quantification,ABS,M3_T1A_0.4,Ch2Unknown,STHD,Manual,46.7,ddPCR Supermix for Probes,934,,,50.7,42.6,504,12459,4,65,500,12394,0.125,12963,,,,,,,,0.135,,,0.169,0.101,11.9,,,14.5,9.2,1,1,4500,5460.2,1001.8,1175.1,,,,,48.7,44.6,,,,,,,0.152,0.117,,,13.2,10.5
G02,Absolute Quantification,ABS,M3_T1A_0.4,Ch2Unknown,STHD,Manual,45.3,ddPCR Supermix for Probes,906,,,49.1,41.5,538,13701,4,76,534,13625,0.0844,14239,,,,,,,,0.146,,,0.181,0.112,12.8,,,15.4,10.1,1,1,4500,5568.6,1029.1,1200.6,,,,,47.3,43.4,,,,,,,0.164,0.129,,,14.1,11.4
G03,Absolute Quantification,ABS,M3_T1A_0.4,Ch2Unknown,STHD,Manual,46.1,ddPCR Supermix for Probes,922,,,50.1,42.1,510,12757,2,54,508,12703,0,13267,,,,,,,,0.108,,,0.138,0.078,9.7,,,12.2,7.3,1,1,4500,5584.2,1035.8,1210.7,,,,,48.2,44.1,,,,,,,0.123,0.093,,,11,8.5
H01,Absolute Quantification,ABS,M4_T1A_0.4,Ch2Unknown,STHD,Manual,53.4,ddPCR Supermix for Probes,1068,,,57.6,49.2,617,13292,3,65,614,13227,0,13909,,,,,,,,0.108,,,0.135,0.081,9.7,,,12,7.5,1,1,4500,5451.6,1029.9,1226.1,,,,,55.5,51.2,,,,,,,0.122,0.094,,,10.9,8.6
H02,Absolute Quantification,ABS,M4_T1A_0.4,Ch2Unknown,STHD,Manual,48.9,ddPCR Supermix for Probes,978,,,53,44.8,543,12794,1,61,542,12733,0,13337,,,,,,,,0.112,,,0.142,0.083,10.1,,,12.5,7.7,1,1,4500,5437.4,1032.9,1212.2,,,,,51,46.8,,,,,,,0.127,0.097,,,11.3,8.9
H03,Absolute Quantification,ABS,M4_T1A_0.4,Ch2Unknown,STHD,Manual,55.7,ddPCR Supermix for Probes,1114,,,60.1,51.4,643,13251,7,74,636,13177,0.29,13894,,,,,,,,0.123,,,0.152,0.095,11,,,13.3,8.7,1,1,4500,5461.4,1048.7,1253,,,,,57.9,53.5,,,,,,,0.138,0.109,,,12.1,9.8
A04,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,251,ddPCR Supermix for Probes,5020,,,261,240,2212,9311,0,0,2212,9311,0,11523,,,,,,,,,,,,,,,,,,1,1,4500,5279.9,1025.8,1842.4,,,,,256,245,,,,,,,,,,,,
B04,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,242,ddPCR Supermix for Probes,4840,,,253,232,2063,9025,0,0,2063,9025,0,11088,,,,,,,,,,,,,,,,,,1,1,4500,5228.4,1014.7,1798.6,,,,,248,237,,,,,,,,,,,,
C04,Absolute Quantification,ABS,Positive_CTL,Ch2Unknown,STHD,Manual,258,ddPCR Supermix for Probes,5160,,,268,248,2553,10408,0,1,2553,10407,0,12961,,,,,,,,0.0004,,,0.0012,0,0.04,,,0.12,0,1,1,4500,5414.8,1052.2,1911.5,,,,,263,253,,,,,,,0.00074,0,,,0.074,0
D04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12443,0,0,0,12443,0,12443,,,,,,,,,,,,,,,,,,1,1,4500,0,984.4,984.4,,,,,0.13,0,,,,,,,,,,,,
E04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.28,0,0,12519,0,0,0,12519,0,12519,,,,,,,,,,,,,,,,,,1,1,4500,0,996.73,996.73,,,,,0.13,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.3,0,0,11842,0,0,0,11842,0,11842,,,,,,,,,,,,,,,,,,1,1,4500,0,1012.7,1012.7,,,,,0.14,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13440,0,0,0,13440,0,13440,,,,,,,,,,,,,,,,,,1,1,4500,0,987.85,987.85,,,,,0.12,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,Negative_CTL,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12279,0,0,0,12279,0,12279,,,,,,,,,,,,,,,,,,1,1,4500,0,1018.6,1018.6,,,,,0.13,0,,,,,,,,,,,,
