Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B05,Absolute Quantification,ABS,BKT1_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.37,0,0,9579,0,0,307,9272,0,9579,,,,,,,,,,,,,,,,,,1,1,7000,0,3780,3780,,,,,0.17,0,,,,,,,,,,,,
B06,Absolute Quantification,ABS,BKT1_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.4,0,0,8814,0,0,261,8553,0,8814,,,,,,,,,,,,,,,,,,1,1,7000,0,3745.9,3745.9,,,,,0.18,0,,,,,,,,,,,,
C04,Absolute Quantification,ABS,BKT2_STHD_1.2_8,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.54,0,1,10365,0,1,856,9509,0,10366,,,,,,,,0.0011,,,0.0038,0,0.11,,,0.38,0,1,1,7000,7154.8,4036.8,4037.1,,,,,0.28,0.03,,,,,,,0.0024,0,,,0.24,0
C05,Absolute Quantification,ABS,BKT2_STHD_1.2_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.39,0,0,9071,0,0,762,8309,0,9071,,,,,,,,,,,,,,,,,,1,1,7000,0,3872.2,3872.2,,,,,0.18,0,,,,,,,,,,,,
C06,Absolute Quantification,ABS,BKT2_STHD_1.2_8,Ch1Unknown,CARP,Manual,0.08,ddPCR Supermix for Probes,1.6,,,0.37,0,1,15226,0,1,0,15226,0,15227,,,,,,,,,,,,,,,,,,1,1,7000,7009.1,3186.9,3187.2,,,,,0.19,0.02,,,,,,,,,,,,
D04,Absolute Quantification,ABS,BKT2_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12081,0,0,498,11583,0,12081,,,,,,,,,,,,,,,,,,1,1,7000,0,4234.5,4234.5,,,,,0.13,0,,,,,,,,,,,,
D05,Absolute Quantification,ABS,BKT2_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.31,0,0,11444,0,0,438,11006,0,11444,,,,,,,,,,,,,,,,,,1,1,7000,0,3976.6,3976.6,,,,,0.14,0,,,,,,,,,,,,
D06,Absolute Quantification,ABS,BKT2_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,12913,0,0,0,12913,0,12913,,,,,,,,,,,,,,,,,,1,1,7000,0,2111.1,2111.1,,,,,0.12,0,,,,,,,,,,,,
E04,Absolute Quantification,ABS,BKT3_STHD_1.2_8,Ch1Unknown,CARP,Manual,0.08,ddPCR Supermix for Probes,1.6,,,0.4,0,1,14024,0,1,1299,12725,0,14025,,,,,,,,0.0007,,,0.0025,0,0.07,,,0.25,0,1,1,7000,10094,4200.4,4200.8,,,,,0.21,0.02,,,,,,,0.0015,0,,,0.15,0
E05,Absolute Quantification,ABS,BKT3_STHD_1.2_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.37,0,0,9635,0,0,769,8866,0,9635,,,,,,,,,,,,,,,,,,1,1,7000,0,4008.3,4008.3,,,,,0.17,0,,,,,,,,,,,,
E06,Absolute Quantification,ABS,BKT3_STHD_1.2_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13854,0,0,1132,12722,0,13854,,,,,,,,,,,,,,,,,,1,1,7000,0,4199.6,4199.6,,,,,0.12,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,BKT3_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,12188,0,0,0,12188,0,12188,,,,,,,,,,,,,,,,,,1,1,7000,0,2614.8,2614.8,,,,,0.13,0,,,,,,,,,,,,
F05,Absolute Quantification,ABS,BKT3_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,14040,0,0,938,13102,0,14040,,,,,,,,,,,,,,,,,,1,1,7000,0,4313.9,4313.9,,,,,0.11,0,,,,,,,,,,,,
F06,Absolute Quantification,ABS,BKT3_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14788,0,0,954,13834,0,14788,,,,,,,,,,,,,,,,,,1,1,7000,0,4216.5,4216.5,,,,,0.11,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,BKT4_STHD_1.2_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10844,0,0,801,10043,0,10844,,,,,,,,,,,,,,,,,,1,1,7000,0,4261.3,4261.3,,,,,0.15,0,,,,,,,,,,,,
G05,Absolute Quantification,ABS,BKT4_STHD_1.2_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.24,0,0,14734,0,0,1026,13708,0,14734,,,,,,,,,,,,,,,,,,1,1,7000,0,4289.7,4289.7,,,,,0.11,0,,,,,,,,,,,,
G06,Absolute Quantification,ABS,BKT4_STHD_1.2_8,Ch1Unknown,CARP,Manual,0.07,ddPCR Supermix for Probes,1.4,,,0.35,0,1,16187,0,1,1257,14930,0,16188,,,,,,,,0.0008,,,0.0026,0,0.08,,,0.26,0,1,1,7000,8935.8,4216,4216.3,,,,,0.18,0.02,,,,,,,0.0016,0,,,0.16,0
H04,Absolute Quantification,ABS,BKT4_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.22,0,0,16385,0,0,0,16385,0,16385,,,,,,,,,,,,,,,,,,1,1,7000,0,2269.4,2269.4,,,,,0.098,0,,,,,,,,,,,,
H05,Absolute Quantification,ABS,BKT4_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15012,0,0,771,14241,0,15012,,,,,,,,,,,,,,,,,,1,1,7000,0,4234.7,4234.7,,,,,0.11,0,,,,,,,,,,,,
H06,Absolute Quantification,ABS,BKT4_STHD_0.4_8,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.26,0,0,13614,0,0,682,12932,0,13614,,,,,,,,,,,,,,,,,,1,1,7000,0,4291.3,4291.3,,,,,0.12,0,,,,,,,,,,,,
A07,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,41.8,ddPCR Supermix for Probes,836,,,46,37.7,397,10967,81,316,2161,8806,0.358,11364,,,,,,,,0.162,,,0.179,0.145,13.9,,,15.2,12.6,1,1,7000,8214.3,3901.4,4052.1,,,,,43.9,39.7,,,,,,,0.171,0.153,,,14.6,13.3
B07,Absolute Quantification,ABS,Positive_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.39,0,0,9096,0,0,0,9096,0,9096,,,,,,,,,,,,,,,,,,1,1,7000,0,1198.9,1198.9,,,,,0.18,0,,,,,,,,,,,,
C07,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.39,0,0,9063,0,0,0,9063,0,9063,,,,,,,,,,,,,,,,,,1,1,7000,0,3031.1,3031.1,,,,,0.18,0,,,,,,,,,,,,
D07,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.36,0,0,9840,0,0,0,9840,0,9840,,,,,,,,,,,,,,,,,,1,1,7000,0,4008.8,4008.8,,,,,0.16,0,,,,,,,,,,,,
E07,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.23,0,0,15041,0,0,0,15041,0,15041,,,,,,,,,,,,,,,,,,1,1,7000,0,4055.4,4055.4,,,,,0.11,0,,,,,,,,,,,,
F07,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0.11,ddPCR Supermix for Probes,2.2,,,0.55,0,1,10231,1,0,0,10231,0.115,10232,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,7000,12527,4150.8,4151.6,,,,,0.29,0.03,,,,,,,2.6,0,,,89,11
G07,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.25,0,0,13843,0,0,0,13843,0,13843,,,,,,,,,,,,,,,,,,1,1,7000,0,4123.4,4123.4,,,,,0.12,0,,,,,,,,,,,,
H07,Absolute Quantification,ABS,Negative_CTL,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.29,0,0,11953,0,0,0,11953,0,11953,,,,,,,,,,,,,,,,,,1,1,7000,0,4123.8,4123.8,,,,,0.13,0,,,,,,,,,,,,
A01,Absolute Quantification,ABS,BKT1_CARP_1.2_2,Ch2Unknown,STHD,Manual,0.31,ddPCR Supermix for Probes,6.2,,,0.83,0.07,3,11326,1,567,2,10759,0.0929,11329,,,,,,,,190,,,430,0,99.5,,,100.1,98.9,1,1,4500,4847.3,968.97,970,,,,,0.53,0.16,,,,,,,310,80,,,99.79,99.18
A02,Absolute Quantification,ABS,BKT1_CARP_1.2_2,Ch2Unknown,STHD,Manual,0.65,ddPCR Supermix for Probes,13,,,1.22,0.3,8,14396,1,706,7,13690,0.0522,14404,,,,,,,,90,,,160,30,98.9,,,99.7,98.1,1,1,4500,5126.7,984.96,987.26,,,,,0.91,0.45,,,,,,,123,58,,,99.3,98.52
A03,Absolute Quantification,ABS,BKT1_CARP_1.2_2,Ch2Unknown,STHD,Manual,0.68,ddPCR Supermix for Probes,13.6,,,1.23,0.32,9,15543,0,707,9,14836,0,15552,,,,,,,,80,,,130,30,98.8,,,99.6,98,1,1,4500,4956.3,975.35,977.65,,,,,0.94,0.48,,,,,,,108,53,,,99.18,98.36
B01,Absolute Quantification,ABS,BKT1_CARP_0.4_2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.27,0,0,13229,0,438,0,12791,0,13229,,,,,,,,,,,,,,,,,,1,1,4500,0,926.35,926.35,,,,,0.12,0,,,,,,,,,,,,
B02,Absolute Quantification,ABS,BKT1_CARP_0.4_2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.42,0,0,8338,0,2,0,8336,0,8338,,,,,,,,,,,,,,,,,,1,1,4500,0,727.85,727.85,,,,,0.19,0,,,,,,,,,,,,
B03,Absolute Quantification,ABS,BKT1_CARP_0.4_2,Ch2Unknown,STHD,Manual,0.18,ddPCR Supermix for Probes,3.6,,,0.57,0.03,2,13192,0,370,2,12822,0,13194,,,,,,,,190,,,470,0,99.5,,,100.3,98.7,1,1,4500,4632.2,943.33,943.89,,,,,0.34,0.08,,,,,,,330,50,,,99.86,99.08
C01,Absolute Quantification,ABS,BKT2_CARP_1.2_2,Ch2Unknown,STHD,Manual,0.17,ddPCR Supermix for Probes,3.4,,,0.55,0.03,2,13680,0,862,2,12818,0,13682,,,,,,,,400,,,1100,0,99.78,,,100.12,99.43,1,1,4500,4884.2,1001.2,1001.8,,,,,0.33,0.07,,,,,,,780,110,,,99.94,99.61
C02,Absolute Quantification,ABS,BKT2_CARP_1.2_2,Ch2Unknown,STHD,Manual,0.45,ddPCR Supermix for Probes,9,,,1.07,0.14,4,10397,3,671,1,9726,0.332,10401,,,,,,,,170,,,350,0,99.4,,,100,98.8,1,1,4500,5058.7,992.98,994.54,,,,,0.72,0.26,,,,,,,260,80,,,99.72,99.14
C03,Absolute Quantification,ABS,BKT2_CARP_1.2_2,Ch2Unknown,STHD,Manual,0.33,ddPCR Supermix for Probes,6.6,,,0.78,0.1,4,14238,0,938,4,13300,0,14242,,,,,,,,240,,,490,0,99.59,,,100.01,99.17,1,1,4500,4737.2,951,952.06,,,,,0.53,0.19,,,,,,,370,120,,,99.8,99.38
D01,Absolute Quantification,ABS,BKT2_CARP_0.4_2,Ch2Unknown,STHD,Manual,0.09,ddPCR Supermix for Probes,1.8,,,0.42,0,1,13392,0,431,1,12961,0,13393,,,,,,,,400,,,1500,0,99.8,,,100.3,99.2,1,1,4500,5067,976.49,976.79,,,,,0.22,0.02,,,,,,,920,0,,,100.02,99.52
D02,Absolute Quantification,ABS,BKT2_CARP_0.4_2,Ch2Unknown,STHD,Manual,0.13,ddPCR Supermix for Probes,2.6,,,0.64,0.01,1,8827,0,233,1,8594,0,8828,,,,,,,,240,,,800,0,99.6,,,100.6,98.6,1,1,4500,4937.4,1003,1003.5,,,,,0.33,0.04,,,,,,,500,0,,,100.04,99.11
D03,Absolute Quantification,ABS,BKT2_CARP_0.4_2,Ch2Unknown,STHD,Manual,0.34,ddPCR Supermix for Probes,6.8,,,0.79,0.1,4,13985,0,405,4,13580,0,13989,,,,,,,,100,,,210,0,99,,,100,98,1,1,4500,5106.4,991.97,993.14,,,,,0.54,0.19,,,,,,,160,50,,,99.53,98.55
E01,Absolute Quantification,ABS,BKT3_CARP_1.2_2,Ch2Unknown,STHD,Manual,0.8,ddPCR Supermix for Probes,16,,,1.4,0.4,9,13349,2,897,7,12452,0.132,13358,,,,,,,,100,,,170,30,99,,,99.7,98.4,1,1,4500,5048,1002.7,1005.4,,,,,1.09,0.56,,,,,,,138,68,,,99.36,98.72
E02,Absolute Quantification,ABS,BKT3_CARP_1.2_2,Ch2Unknown,STHD,Manual,0.8,ddPCR Supermix for Probes,16,,,1.6,0.3,6,8831,2,533,4,8298,0.232,8837,,,,,,,,90,,,170,20,98.9,,,99.8,98,1,1,4500,5229.6,1040.3,1043.1,,,,,1.17,0.51,,,,,,,130,54,,,99.37,98.48
E03,Absolute Quantification,ABS,BKT3_CARP_1.2_2,Ch2Unknown,STHD,Manual,1.1,ddPCR Supermix for Probes,22,,,1.8,0.6,13,13883,0,815,13,13068,0,13896,,,,,,,,65,,,100,29,98.5,,,99.3,97.6,1,1,4500,4874.3,981.28,984.92,,,,,1.44,0.82,,,,,,,83,46,,,98.9,98.05
F01,Absolute Quantification,ABS,BKT3_CARP_0.4_2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.32,0,0,11052,0,340,0,10712,0,11052,,,,,,,,,,,,,,,,,,1,1,4500,0,1010.6,1010.6,,,,,0.15,0,,,,,,,,,,,,
F02,Absolute Quantification,ABS,BKT3_CARP_0.4_2,Ch2Unknown,STHD,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10707,0,337,0,10370,0,10707,,,,,,,,,,,,,,,,,,1,1,4500,0,1029.9,1029.9,,,,,0.15,0,,,,,,,,,,,,
F03,Absolute Quantification,ABS,BKT3_CARP_0.4_2,Ch2Unknown,STHD,Manual,0.09,ddPCR Supermix for Probes,1.8,,,0.41,0,1,13765,1,382,0,13383,0.0855,13766,,,,,,,,400,,,1300,0,99.7,,,100.4,99.1,1,1,4500,4557.5,1001.9,1002.1,,,,,0.21,0.02,,,,,,,820,0,,,100.03,99.46
G01,Absolute Quantification,ABS,BKT4_CARP_1.2_2,Ch2Unknown,STHD,Manual,1,ddPCR Supermix for Probes,20,,,1.7,0.6,13,14875,4,932,9,13943,0.269,14888,,,,,,,,74,,,116,33,98.7,,,99.4,97.9,1,1,4500,5348.9,1065.8,1069.5,,,,,1.34,0.77,,,,,,,95,53,,,99.04,98.31
G02,Absolute Quantification,ABS,BKT4_CARP_1.2_2,Ch2Unknown,STHD,Manual,1,ddPCR Supermix for Probes,20,,,1.7,0.5,9,11067,2,714,7,10353,0.161,11076,,,,,,,,80,,,140,30,98.8,,,99.6,98,1,1,4500,4751.3,990.86,993.92,,,,,1.31,0.67,,,,,,,110,54,,,99.2,98.4
G03,Absolute Quantification,ABS,BKT4_CARP_1.2_2,Ch2Unknown,STHD,Manual,1.2,ddPCR Supermix for Probes,24,,,1.9,0.7,17,16261,4,1055,13,15206,0.224,16278,,,,,,,,64,,,96,33,98.5,,,99.2,97.7,1,1,4500,4864.1,1007.2,1011.2,,,,,1.55,0.95,,,,,,,80,49,,,98.84,98.1
