Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
D02,Absolute Quantification,ABS,BKT2_STHD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.61,0,0,5738,0,0,1265,4473,0,5738,,,,,,,,,,,,,,,,,,1,1,7000,0,4228.6,4228.6,,,,,0.28,0,,,,,,,,,,,,
D03,Absolute Quantification,ABS,BKT2_STHD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.62,0,0,5658,0,0,1245,4413,0,5658,,,,,,,,,,,,,,,,,,1,1,7000,0,4351.7,4351.7,,,,,0.28,0,,,,,,,,,,,,
E01,Absolute Quantification,ABS,BKT3_STHD_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.6,0,0,5869,0,0,1829,4040,0,5869,,,,,,,,,,,,,,,,,,1,1,7000,0,4306.1,4306.1,,,,,0.27,0,,,,,,,,,,,,
E02,Absolute Quantification,ABS,BKT3_STHD_1.2,Ch1Unknown,CARP,Manual,0.2,ddPCR Supermix for Probes,4,,,0.95,0.01,1,5940,1,0,2002,3938,0.198,5941,,,,,,,,0.0004,,,0.0014,0,0.04,,,0.14,0,1,1,7000,7543.9,4373.1,4373.6,,,,,0.49,0.05,,,,,,,0.00086,0,,,0.086,0
E03,Absolute Quantification,ABS,BKT3_STHD_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.56,0,0,6297,0,0,1836,4461,0,6297,,,,,,,,,,,,,,,,,,1,1,7000,0,4404.3,4404.3,,,,,0.26,0,,,,,,,,,,,,
F01,Absolute Quantification,ABS,BKT3_STHD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.54,0,0,6471,0,0,1684,4787,0,6471,,,,,,,,,,,,,,,,,,1,1,7000,0,4129.1,4129.1,,,,,0.25,0,,,,,,,,,,,,
F02,Absolute Quantification,ABS,BKT3_STHD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.5,0,0,6987,0,0,2200,4787,0,6987,,,,,,,,,,,,,,,,,,1,1,7000,0,4305.6,4305.6,,,,,0.23,0,,,,,,,,,,,,
F03,Absolute Quantification,ABS,BKT3_STHD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.5,0,0,7104,0,0,2266,4838,0,7104,,,,,,,,,,,,,,,,,,1,1,7000,0,4356.3,4356.3,,,,,0.23,0,,,,,,,,,,,,
G01,Absolute Quantification,ABS,BKT4_STHD_1.2,Ch1Unknown,CARP,Manual,0.4,ddPCR Supermix for Probes,8,,,1.1,0.1,2,6619,0,2,1009,5610,0,6621,,,,,,,,0.0018,,,0.0046,0,0.18,,,0.46,0,1,1,7000,7851.3,4198.8,4199.9,,,,,0.68,0.15,,,,,,,0.0032,0.0005,,,0.32,0.05
G02,Absolute Quantification,ABS,BKT4_STHD_1.2,Ch1Unknown,CARP,Manual,0.3,ddPCR Supermix for Probes,6,,,1.1,0.1,2,6768,2,0,1542,5226,0.348,6770,,,,,,,,0.0011,,,0.0029,0,0.11,,,0.29,0,1,1,7000,7965,4354.1,4355.2,,,,,0.67,0.15,,,,,,,0.002,0.0003,,,0.2,0.03
G03,Absolute Quantification,ABS,BKT4_STHD_1.2,Ch1Unknown,CARP,Manual,0.4,ddPCR Supermix for Probes,8,,,1.1,0.1,2,6608,0,2,1572,5036,0,6610,,,,,,,,0.0011,,,0.0028,0,0.11,,,0.28,0,1,1,7000,7914.6,4392.8,4393.9,,,,,0.68,0.15,,,,,,,0.0019,0.0003,,,0.19,0.03
H01,Absolute Quantification,ABS,BKT4_STHD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.55,0,0,6431,0,0,785,5646,0,6431,,,,,,,,,,,,,,,,,,1,1,7000,0,4157.5,4157.5,,,,,0.25,0,,,,,,,,,,,,
H02,Absolute Quantification,ABS,BKT4_STHD_0.4,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.5,0,0,7043,0,0,901,6142,0,7043,,,,,,,,,,,,,,,,,,1,1,7000,0,4218.1,4218.1,,,,,0.23,0,,,,,,,,,,,,
H03,Absolute Quantification,ABS,BKT4_STHD_0.4,Ch1Unknown,CARP,Manual,0.16,ddPCR Supermix for Probes,3.2,,,0.76,0.01,1,7368,1,0,1439,5929,0.16,7369,,,,,,,,0.0006,,,0.0021,0,0.06,,,0.21,0,1,1,7000,7976.9,4340.5,4341,,,,,0.4,0.04,,,,,,,0.0013,0,,,0.13,0
A04,Absolute Quantification,ABS,EB_6/13/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.6,0,0,5905,0,0,0,5905,0,5905,,,,,,,,,,,,,,,,,,1,1,7000,0,4135.3,4135.3,,,,,0.27,0,,,,,,,,,,,,
A05,Absolute Quantification,ABS,EB_6/13/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.5,0,0,7030,0,0,0,7030,0,7030,,,,,,,,,,,,,,,,,,1,1,7000,0,4231.7,4231.7,,,,,0.23,0,,,,,,,,,,,,
A06,Absolute Quantification,ABS,EB_6/13/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.54,0,0,6492,0,0,0,6492,0,6492,,,,,,,,,,,,,,,,,,1,1,7000,0,4292.4,4292.4,,,,,0.25,0,,,,,,,,,,,,
B04,Absolute Quantification,ABS,EB_6/14/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.53,0,0,6609,0,0,0,6609,0,6609,,,,,,,,,,,,,,,,,,1,1,7000,0,4204.6,4204.6,,,,,0.24,0,,,,,,,,,,,,
B05,Absolute Quantification,ABS,EB_6/14/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.57,0,0,6179,0,0,0,6179,0,6179,,,,,,,,,,,,,,,,,,1,1,7000,0,4146.6,4146.6,,,,,0.26,0,,,,,,,,,,,,
B06,Absolute Quantification,ABS,EB_6/14/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.54,0,0,6496,0,0,0,6496,0,6496,,,,,,,,,,,,,,,,,,1,1,7000,0,4389.4,4389.4,,,,,0.25,0,,,,,,,,,,,,
C04,Absolute Quantification,ABS,EB_6/20/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.59,0,0,5996,0,0,0,5996,0,5996,,,,,,,,,,,,,,,,,,1,1,7000,0,4335.3,4335.3,,,,,0.27,0,,,,,,,,,,,,
C05,Absolute Quantification,ABS,EB_6/20/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.52,0,0,6737,0,0,0,6737,0,6737,,,,,,,,,,,,,,,,,,1,1,7000,0,4225.9,4225.9,,,,,0.24,0,,,,,,,,,,,,
C06,Absolute Quantification,ABS,EB_6/20/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.44,0,0,8077,0,0,0,8077,0,8077,,,,,,,,,,,,,,,,,,1,1,7000,0,4415.6,4415.6,,,,,0.2,0,,,,,,,,,,,,
D04,Absolute Quantification,ABS,EB_6/22/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.49,0,0,7222,0,0,0,7222,0,7222,,,,,,,,,,,,,,,,,,1,1,7000,0,4343.2,4343.2,,,,,0.22,0,,,,,,,,,,,,
D05,Absolute Quantification,ABS,EB_6/22/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.46,0,0,7636,0,0,0,7636,0,7636,,,,,,,,,,,,,,,,,,1,1,7000,0,4270.3,4270.3,,,,,0.21,0,,,,,,,,,,,,
D06,Absolute Quantification,ABS,EB_6/22/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.34,0,0,10503,0,0,0,10503,0,10503,,,,,,,,,,,,,,,,,,1,1,7000,0,4424.1,4424.1,,,,,0.15,0,,,,,,,,,,,,
E04,Absolute Quantification,ABS,EB_6/23/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.43,0,0,8125,0,0,0,8125,0,8125,,,,,,,,,,,,,,,,,,1,1,7000,0,4292.8,4292.8,,,,,0.2,0,,,,,,,,,,,,
E05,Absolute Quantification,ABS,EB_6/23/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.37,0,0,9401,0,0,0,9401,0,9401,,,,,,,,,,,,,,,,,,1,1,7000,0,4287.6,4287.6,,,,,0.17,0,,,,,,,,,,,,
E06,Absolute Quantification,ABS,EB_6/23/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.33,0,0,10801,0,0,0,10801,0,10801,,,,,,,,,,,,,,,,,,1,1,7000,0,4406.4,4406.4,,,,,0.15,0,,,,,,,,,,,,
F04,Absolute Quantification,ABS,EB_6/27/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.49,0,0,7243,0,0,0,7243,0,7243,,,,,,,,,,,,,,,,,,1,1,7000,0,4348.5,4348.5,,,,,0.22,0,,,,,,,,,,,,
F05,Absolute Quantification,ABS,EB_6/27/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.48,0,0,7358,0,0,0,7358,0,7358,,,,,,,,,,,,,,,,,,1,1,7000,0,4286.2,4286.2,,,,,0.22,0,,,,,,,,,,,,
F06,Absolute Quantification,ABS,EB_6/27/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.47,0,0,7456,0,0,0,7456,0,7456,,,,,,,,,,,,,,,,,,1,1,7000,0,4396.2,4396.2,,,,,0.22,0,,,,,,,,,,,,
G04,Absolute Quantification,ABS,EB_7/5/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.56,0,0,6303,0,0,0,6303,0,6303,,,,,,,,,,,,,,,,,,1,1,7000,0,4346.9,4346.9,,,,,0.26,0,,,,,,,,,,,,
G05,Absolute Quantification,ABS,EB_7/5/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.47,0,0,7561,0,0,0,7561,0,7561,,,,,,,,,,,,,,,,,,1,1,7000,0,4344.9,4344.9,,,,,0.21,0,,,,,,,,,,,,
G06,Absolute Quantification,ABS,EB_7/5/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.52,0,0,6827,0,0,0,6827,0,6827,,,,,,,,,,,,,,,,,,1,1,7000,0,4418.4,4418.4,,,,,0.24,0,,,,,,,,,,,,
H04,Absolute Quantification,ABS,EB_7/5/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.6,0,0,5896,0,0,0,5896,0,5896,,,,,,,,,,,,,,,,,,1,1,7000,0,4354.4,4354.4,,,,,0.27,0,,,,,,,,,,,,
H05,Absolute Quantification,ABS,EB_7/5/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.43,0,0,8167,0,0,0,8167,0,8167,,,,,,,,,,,,,,,,,,1,1,7000,0,4390.7,4390.7,,,,,0.2,0,,,,,,,,,,,,
H06,Absolute Quantification,ABS,EB_7/5/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.55,0,0,6446,0,0,0,6446,0,6446,,,,,,,,,,,,,,,,,,1,1,7000,0,4406.6,4406.6,,,,,0.25,0,,,,,,,,,,,,
A07,Absolute Quantification,ABS,EB_7/8/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.9,0,0,3923,0,0,0,3923,0,3923,,,,,,,,,,,,,,,,,,1,1,7000,0,4679,4679,,,,,0.41,0,,,,,,,,,,,,
A08,Absolute Quantification,ABS,EB_7/8/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.48,0,0,7377,0,0,0,7377,0,7377,,,,,,,,,,,,,,,,,,1,1,7000,0,4356,4356,,,,,0.22,0,,,,,,,,,,,,
A09,Absolute Quantification,ABS,EB_7/8/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.54,0,0,6510,0,0,0,6510,0,6510,,,,,,,,,,,,,,,,,,1,1,7000,0,4392.4,4392.4,,,,,0.25,0,,,,,,,,,,,,
B07,Absolute Quantification,ABS,EB_7/18/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.63,0,0,5622,0,0,0,5622,0,5622,,,,,,,,,,,,,,,,,,1,1,7000,0,4403.1,4403.1,,,,,0.29,0,,,,,,,,,,,,
B08,Absolute Quantification,ABS,EB_7/18/22,Ch1Unknown,CARP,Manual,0.19,ddPCR Supermix for Probes,3.8,,,0.92,0.01,1,6117,0,1,0,6117,0,6118,,,,,,,,,,,,,,,,,,1,1,7000,7473,4448,4448.5,,,,,0.48,0.05,,,,,,,,,,,,
B09,Absolute Quantification,ABS,EB_7/18/22,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.47,0,0,7461,0,0,0,7461,0,7461,,,,,,,,,,,,,,,,,,1,1,7000,0,4401.6,4401.6,,,,,0.22,0,,,,,,,,,,,,
C07,Absolute Quantification,ABS,M2_T1A_0.4,Ch1Unknown,CARP,Manual,0.17,ddPCR Supermix for Probes,3.4,,,0.82,0.01,1,6885,0,1,2,6883,0,6886,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,7000,7797.4,4401.7,4402.2,,,,,0.43,0.05,,,,,,,1.2,0,,,63,4
C08,Absolute Quantification,ABS,M2_T1A_0.4,Ch1Unknown,CARP,Manual,0.2,ddPCR Supermix for Probes,4,,,1,0,1,5367,0,1,1,5366,0,5368,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,7000,8006.1,4413.1,4413.7,,,,,0.55,0.06,,,,,,,2.6,0,,,89,11
C09,Absolute Quantification,ABS,M2_T1A_0.4,Ch1Unknown,CARP,Manual,0.15,ddPCR Supermix for Probes,3,,,0.73,0.01,1,7693,0,1,3,7690,0,7694,,,,,,,,0.3,,,1.2,0,25,,,75,0,1,1,7000,8052,4487.7,4488.2,,,,,0.38,0.04,,,,,,,0.75,0,,,49,1
D07,Absolute Quantification,ABS,M15_T1A_0.4,Ch1Unknown,CARP,Manual,0.25,ddPCR Supermix for Probes,5,,,0.81,0.04,2,9335,0,2,0,9335,0,9337,,,,,,,,,,,,,,,,,,1,1,7000,7184.3,4486.7,4487.3,,,,,0.48,0.11,,,,,,,,,,,,
D08,Absolute Quantification,ABS,M15_T1A_0.4,Ch1Unknown,CARP,Manual,2.2,ddPCR Supermix for Probes,44,,,3.6,1.3,15,7890,0,15,0,7890,0,7905,,,,,,,,,,,,,,,,,,1,1,7000,7216.5,4607.2,4612.2,,,,,2.9,1.7,,,,,,,,,,,,
D09,Absolute Quantification,ABS,M15_T1A_0.4,Ch1Unknown,CARP,Manual,1.1,ddPCR Supermix for Probes,22,,,2,0.5,9,9730,0,9,0,9730,0,9739,,,,,,,,,,,,,,,,,,1,1,7000,7209.2,4521.8,4524.2,,,,,1.49,0.76,,,,,,,,,,,,
E07,Absolute Quantification,ABS,M18_T1A_1.2,Ch1Unknown,CARP,Manual,0.17,ddPCR Supermix for Probes,3.4,,,0.53,0.03,2,14134,0,2,4,14130,0,14136,,,,,,,,0.5,,,1.4,0,33,,,74,0,1,1,7000,7881.2,4451.3,4451.8,,,,,0.32,0.07,,,,,,,0.95,0.05,,,53,13
E08,Absolute Quantification,ABS,M18_T1A_1.2,Ch1Unknown,CARP,Manual,0.47,ddPCR Supermix for Probes,9.4,,,1.12,0.14,4,9944,0,4,1,9943,0,9948,,,,,,,,4,,,14,0,80,,,121,39,1,1,7000,7841.7,4425.3,4426.7,,,,,0.76,0.27,,,,,,,8.9,0,,,100,60
E09,Absolute Quantification,ABS,M18_T1A_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.34,0,0,10283,0,0,3,10280,0,10283,,,,,,,,,,,,,,,,,,1,1,7000,0,4533.3,4533.3,,,,,0.16,0,,,,,,,,,,,,
F07,Absolute Quantification,ABS,M18_T1A_0.4,Ch1Unknown,CARP,Manual,4.1,ddPCR Supermix for Probes,82,,,5.9,2.8,28,7958,0,28,165,7793,0,7986,,,,,,,,0.17,,,0.24,0.1,14.4,,,19.4,9.4,1,1,7000,8078,4541.6,4554,,,,,5,3.4,,,,,,,0.203,0.134,,,16.9,11.9
F08,Absolute Quantification,ABS,M18_T1A_0.4,Ch1Unknown,CARP,Manual,5.4,ddPCR Supermix for Probes,108,,,7.4,3.8,35,7588,2,33,194,7394,0.175,7623,,,,,,,,0.18,,,0.24,0.11,15,,,19.6,10.4,1,1,7000,8099,4512.4,4528.8,,,,,6.4,4.6,,,,,,,0.209,0.144,,,17.4,12.7
F09,Absolute Quantification,ABS,M18_T1A_0.4,Ch1Unknown,CARP,Manual,5,ddPCR Supermix for Probes,100,,,6.9,3.5,34,8011,1,33,168,7843,0.0429,8045,,,,,,,,0.2,,,0.27,0.13,17,,,22,11,1,1,7000,8161.5,4534.1,4549.4,,,,,5.9,4.2,,,,,,,0.237,0.162,,,19.2,14
G07,Absolute Quantification,ABS,M20_T1A_0.4,Ch1Unknown,CARP,Manual,6.5,ddPCR Supermix for Probes,130,,,8.5,4.8,47,8512,3,44,273,8239,0.212,8559,,,,,,,,0.17,,,0.22,0.12,14.4,,,18.2,10.6,1,1,7000,8098.4,4540.9,4560.5,,,,,7.5,5.6,,,,,,,0.194,0.141,,,16.3,12.4
G08,Absolute Quantification,ABS,M20_T1A_0.4,Ch1Unknown,CARP,Manual,5.6,ddPCR Supermix for Probes,112,,,7.8,3.9,33,6865,0,33,176,6689,0,6898,,,,,,,,0.19,,,0.26,0.12,15.7,,,20.6,10.7,1,1,7000,8016.4,4481.4,4498.3,,,,,6.7,4.7,,,,,,,0.221,0.15,,,18.2,13.1
G09,Absolute Quantification,ABS,M20_T1A_0.4,Ch1Unknown,CARP,Manual,6.6,ddPCR Supermix for Probes,132,,,8.7,4.9,47,8351,1,46,252,8099,0,8398,,,,,,,,0.18,,,0.24,0.13,15.5,,,19.6,11.4,1,1,7000,8191.4,4560.4,4580.8,,,,,7.6,5.7,,,,,,,0.213,0.154,,,17.6,13.4
H07,Absolute Quantification,ABS,M15_T2_1.2,Ch1Unknown,CARP,Manual,0.15,ddPCR Supermix for Probes,3,,,0.72,0.01,1,7818,0,1,0,7818,0,7819,,,,,,,,,,,,,,,,,,1,1,7000,7097.4,4752.7,4753,,,,,0.37,0.04,,,,,,,,,,,,
H08,Absolute Quantification,ABS,M15_T2_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.48,0,0,7392,0,0,0,7392,0,7392,,,,,,,,,,,,,,,,,,1,1,7000,0,4664,4664,,,,,0.22,0,,,,,,,,,,,,
H09,Absolute Quantification,ABS,M15_T2_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.43,0,0,8233,0,0,0,8233,0,8233,,,,,,,,,,,,,,,,,,1,1,7000,0,4809.6,4809.6,,,,,0.2,0,,,,,,,,,,,,
A10,Absolute Quantification,ABS,M22_T2_1.2,Ch1Unknown,CARP,Manual,2.4,ddPCR Supermix for Probes,48,,,3.9,1.4,15,7321,2,13,83,7238,0.297,7336,,,,,,,,0.18,,,0.27,0.08,15,,,22,8,1,1,7000,8159.1,4490.9,4498.4,,,,,3.1,1.8,,,,,,,0.225,0.126,,,18.5,11.4
A11,Absolute Quantification,ABS,M22_T2_1.2,Ch1Unknown,CARP,Manual,1.7,ddPCR Supermix for Probes,34,,,2.8,0.9,12,8374,0,12,86,8288,0,8386,,,,,,,,0.14,,,0.22,0.05,12,,,19,6,1,1,7000,7992.6,4386.2,4391.3,,,,,2.22,1.24,,,,,,,0.182,0.096,,,15.5,8.9
A12,Absolute Quantification,ABS,M22_T2_1.2,Ch1Unknown,CARP,Manual,3.5,ddPCR Supermix for Probes,70,,,5.2,2.2,21,7087,1,20,60,7027,0.137,7108,,,,,,,,0.34,,,0.52,0.17,26,,,35,16,1,1,7000,8110.7,4399.4,4410.4,,,,,4.3,2.8,,,,,,,0.43,0.26,,,30.4,20.7
B10,Absolute Quantification,ABS,M15_T3_1.2,Ch1Unknown,CARP,Manual,2.7,ddPCR Supermix for Probes,54,,,4.1,1.6,18,7930,0,18,0,7930,0,7948,,,,,,,,,,,,,,,,,,1,1,7000,7353.4,5017.8,5023.1,,,,,3.3,2.1,,,,,,,,,,,,
B11,Absolute Quantification,ABS,M15_T3_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.62,0,0,5674,0,0,0,5674,0,5674,,,,,,,,,,,,,,,,,,1,1,7000,0,4920.2,4920.2,,,,,0.28,0,,,,,,,,,,,,
B12,Absolute Quantification,ABS,M15_T3_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,0.71,0,0,4994,0,0,0,4994,0,4994,,,,,,,,,,,,,,,,,,1,1,7000,0,4690.4,4690.4,,,,,0.32,0,,,,,,,,,,,,
C10,Absolute Quantification,ABS,M20_T3_0.4,Ch1Unknown,CARP,Manual,0.17,ddPCR Supermix for Probes,3.4,,,0.82,0.01,1,6882,0,1,2,6880,0,6883,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,7000,8208.9,4540,4540.6,,,,,0.43,0.05,,,,,,,1.2,0,,,63,4
C11,Absolute Quantification,ABS,M20_T3_0.4,Ch1Unknown,CARP,Manual,0.15,ddPCR Supermix for Probes,3,,,0.72,0.01,1,7822,0,1,2,7820,0,7823,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,7000,8105.3,4396.5,4397,,,,,0.37,0.04,,,,,,,1.2,0,,,63,4
C12,Absolute Quantification,ABS,M20_T3_0.4,Ch1Unknown,CARP,Manual,0.16,ddPCR Supermix for Probes,3.2,,,0.77,0.01,1,7343,0,1,1,7342,0,7344,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,7000,8251.4,4381.7,4382.2,,,,,0.4,0.04,,,,,,,2.6,0,,,89,11
