Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A01,Absolute Quantification,ABS,M17_T4_1.2,Ch1Unknown,CARP,Manual,0.42,ddPCR Supermix for Probes,8.4,,,0.99,0.13,4,11233,0,4,89,11144,0,11237,,,,,,,,0.045,,,0.092,0,4.3,,,8.6,0,1,1,7000,8761.3,3869.7,3871.4,,,,,0.67,0.24,,,,,,,0.068,0.021,,,6.4,2.1
A02,Absolute Quantification,ABS,M17_T4_1.2,Ch1Unknown,CARP,Manual,0.54,ddPCR Supermix for Probes,10.8,,,1.1,0.21,6,13112,0,6,80,13032,0,13118,,,,,,,,0.07,,,0.14,0.01,7,,,12,1,1,1,7000,8446.5,3771.3,3773.4,,,,,0.79,0.35,,,,,,,0.107,0.043,,,9.7,4.2
A03,Absolute Quantification,ABS,M17_T4_1.2,Ch1Unknown,CARP,Manual,0.27,ddPCR Supermix for Probes,5.4,,,0.73,0.07,3,12840,0,3,95,12745,0,12843,,,,,,,,0.031,,,0.07,0,3.1,,,6.7,0,1,1,7000,8595.8,3964.8,3965.9,,,,,0.47,0.14,,,,,,,0.051,0.012,,,4.8,1.3
B01,Absolute Quantification,ABS,M17_T4_0.4,Ch1Unknown,CARP,Manual,0.51,ddPCR Supermix for Probes,10.2,,,1.11,0.18,5,11529,0,5,14,11515,0,11534,,,,,,,,0.36,,,0.73,0,26,,,47,6,1,1,7000,8964.8,3868.6,3870.8,,,,,0.78,0.31,,,,,,,0.55,0.17,,,37,16
B02,Absolute Quantification,ABS,M17_T4_0.4,Ch1Unknown,CARP,Manual,0.2,ddPCR Supermix for Probes,4,,,0.63,0.03,2,12049,0,2,9,12040,0,12051,,,,,,,,0.22,,,0.59,0,18,,,43,0,1,1,7000,8651.3,3777.9,3778.7,,,,,0.38,0.08,,,,,,,0.4,0.04,,,30,6
B03,Absolute Quantification,ABS,M17_T4_0.4,Ch1Unknown,CARP,Manual,0.31,ddPCR Supermix for Probes,6.2,,,0.74,0.09,4,15031,0,4,20,15011,0,15035,,,,,,,,0.2,,,0.42,0,17,,,32,1,1,1,7000,8867.8,3942.2,3943.5,,,,,0.5,0.18,,,,,,,0.31,0.09,,,24,9
C01,Absolute Quantification,ABS,M18_T4_1.2,Ch1Unknown,CARP,Manual,0.7,ddPCR Supermix for Probes,14,,,1.4,0.3,6,10636,0,6,69,10567,0,10642,,,,,,,,0.09,,,0.16,0.01,8,,,14,2,1,1,7000,8922,4038.9,4041.6,,,,,0.98,0.43,,,,,,,0.124,0.049,,,11.1,4.8
C02,Absolute Quantification,ABS,M18_T4_1.2,Ch1Unknown,CARP,Manual,1.2,ddPCR Supermix for Probes,24,,,1.9,0.7,15,14468,0,15,61,14407,0,14483,,,,,,,,0.25,,,0.39,0.11,20,,,29,11,1,1,7000,8564.5,3883.4,3888.2,,,,,1.56,0.93,,,,,,,0.32,0.17,,,24.3,15.1
C03,Absolute Quantification,ABS,M18_T4_1.2,Ch1Unknown,CARP,Manual,1,ddPCR Supermix for Probes,20,,,1.7,0.5,11,13083,0,11,61,13022,0,13094,,,,,,,,0.18,,,0.3,0.06,15,,,24,7,1,1,7000,8663.5,4029.5,4033.4,,,,,1.32,0.72,,,,,,,0.24,0.12,,,19.5,11
D01,Absolute Quantification,ABS,M18_T4_0.4,Ch1Unknown,CARP,Manual,0.46,ddPCR Supermix for Probes,9.2,,,0.99,0.16,5,12872,0,5,32,12840,0,12877,,,,,,,,0.16,,,0.31,0,14,,,25,2,1,1,7000,8605.1,4121,4122.7,,,,,0.7,0.28,,,,,,,0.23,0.08,,,19,8
D02,Absolute Quantification,ABS,M18_T4_0.4,Ch1Unknown,CARP,Manual,0.15,ddPCR Supermix for Probes,3,,,0.47,0.02,2,16037,0,2,30,16007,0,16039,,,,,,,,0.07,,,0.17,0,6,,,15,0,1,1,7000,8392.2,3940.1,3940.6,,,,,0.28,0.06,,,,,,,0.12,0.02,,,10.7,1.8
D03,Absolute Quantification,ABS,M18_T4_0.4,Ch1Unknown,CARP,Manual,0.36,ddPCR Supermix for Probes,7.2,,,0.85,0.11,4,13004,0,4,30,12974,0,13008,,,,,,,,0.13,,,0.28,0,12,,,23,0,1,1,7000,8734.4,4072.9,4074.4,,,,,0.58,0.21,,,,,,,0.21,0.06,,,17,6
E01,Absolute Quantification,ABS,M19_T1A_1.2,Ch1Unknown,CARP,Manual,12,ddPCR Supermix for Probes,240,,,14.2,9.8,111,10834,12,99,373,10461,0.911,10945,,,,,,,,0.28,,,0.34,0.22,22.2,,,25.8,18.5,1,1,7000,8654.9,3821.9,3870.9,,,,,13.1,10.9,,,,,,,0.315,0.254,,,24,20.3
E02,Absolute Quantification,ABS,M19_T1A_1.2,Ch1Unknown,CARP,Manual,9.6,ddPCR Supermix for Probes,192,,,11.3,7.8,115,14053,10,105,464,13589,0.533,14168,,,,,,,,0.24,,,0.288,0.191,19.3,,,22.5,16.1,1,1,7000,8482.4,3807.4,3845.4,,,,,10.5,8.7,,,,,,,0.264,0.215,,,20.9,17.7
E03,Absolute Quantification,ABS,M19_T1A_1.2,Ch1Unknown,CARP,Manual,10,ddPCR Supermix for Probes,200,,,11.8,8.2,115,13454,9,106,463,12991,0.453,13569,,,,,,,,0.24,,,0.289,0.191,19.4,,,22.6,16.2,1,1,7000,8662.3,3962.7,4002.5,,,,,10.9,9.1,,,,,,,0.265,0.215,,,21,17.8
F01,Absolute Quantification,ABS,M19_T1A_0.4,Ch1Unknown,CARP,Manual,1.8,ddPCR Supermix for Probes,36,,,2.7,1.2,22,14199,1,21,155,14044,0.0636,14221,,,,,,,,0.14,,,0.2,0.08,12.3,,,17.2,7.5,1,1,7000,8836.6,3868,3875.7,,,,,2.24,1.46,,,,,,,0.172,0.108,,,14.8,9.8
F02,Absolute Quantification,ABS,M19_T1A_0.4,Ch1Unknown,CARP,Manual,2,ddPCR Supermix for Probes,40,,,2.8,1.3,27,16012,1,26,151,15861,0.0552,16039,,,,,,,,0.18,,,0.25,0.1,15,,,20,10,1,1,7000,8648.1,3859.8,3867.9,,,,,2.39,1.63,,,,,,,0.214,0.14,,,17.7,12.4
F03,Absolute Quantification,ABS,M19_T1A_0.4,Ch1Unknown,CARP,Manual,2.1,ddPCR Supermix for Probes,42,,,3.1,1.3,21,11911,2,19,135,11776,0.176,11932,,,,,,,,0.15,,,0.22,0.08,13,,,19,8,1,1,7000,8768.9,4017.6,4025.9,,,,,2.56,1.65,,,,,,,0.188,0.117,,,15.9,10.5
G01,Absolute Quantification,ABS,M20_T1A_1.2,Ch1Unknown,CARP,Manual,14.1,ddPCR Supermix for Probes,282,,,16.5,11.7,136,11279,15,121,465,10814,1.01,11415,,,,,,,,0.28,,,0.33,0.23,21.8,,,25.1,18.6,1,1,7000,8648.5,3846.7,3903.9,,,,,15.3,12.9,,,,,,,0.306,0.252,,,23.5,20.2
G02,Absolute Quantification,ABS,M20_T1A_1.2,Ch1Unknown,CARP,Manual,14.3,ddPCR Supermix for Probes,286,,,16.6,12,153,12512,21,132,430,12082,1.52,12665,,,,,,,,0.34,,,0.4,0.27,25.1,,,28.6,21.7,1,1,7000,8444.4,3852.8,3908.3,,,,,15.5,13.1,,,,,,,0.367,0.304,,,26.9,23.3
G03,Absolute Quantification,ABS,M20_T1A_1.2,Ch1Unknown,CARP,Manual,12.7,ddPCR Supermix for Probes,254,,,14.8,10.6,138,12733,24,114,493,12240,1.78,12871,,,,,,,,0.263,,,0.312,0.214,20.8,,,23.9,17.7,1,1,7000,8705.8,4009.1,4059.5,,,,,13.8,11.6,,,,,,,0.288,0.238,,,22.4,19.2
H01,Absolute Quantification,ABS,M20_T1A_0.4,Ch1Unknown,CARP,Manual,3.8,ddPCR Supermix for Probes,76,,,5.4,2.5,27,8388,0,27,300,8088,0,8415,,,,,,,,0.089,,,0.124,0.053,8.1,,,11.1,5.2,1,1,7000,8822.1,3861.6,3877.5,,,,,4.6,3.1,,,,,,,0.106,0.071,,,9.6,6.6
H02,Absolute Quantification,ABS,M20_T1A_0.4,Ch1Unknown,CARP,Manual,4.2,ddPCR Supermix for Probes,84,,,5.4,3.2,55,15282,3,52,471,14811,0.103,15337,,,,,,,,0.114,,,0.147,0.082,10.3,,,12.9,7.7,1,1,7000,8834.5,3967.8,3985.2,,,,,4.8,3.7,,,,,,,0.131,0.098,,,11.6,9
H03,Absolute Quantification,ABS,M20_T1A_0.4,Ch1Unknown,CARP,Manual,7.4,ddPCR Supermix for Probes,148,,,9.4,5.7,61,9660,2,59,324,9336,0,9721,,,,,,,,0.18,,,0.24,0.13,15.6,,,19.2,12,1,1,7000,8579.8,3902.6,3932,,,,,8.4,6.5,,,,,,,0.21,0.159,,,17.4,13.7
A04,Absolute Quantification,ABS,M21_T1A_1.2,Ch1Unknown,CARP,Manual,25.2,ddPCR Supermix for Probes,504,,,28.4,22.1,249,11480,38,211,1088,10392,1.6,11729,,,,,,,,0.213,,,0.242,0.183,17.5,,,19.5,15.5,1,1,7000,8513.8,3918.3,4015.9,,,,,26.8,23.6,,,,,,,0.227,0.198,,,18.5,16.5
A05,Absolute Quantification,ABS,M21_T1A_1.2,Ch1Unknown,CARP,Manual,22.2,ddPCR Supermix for Probes,444,,,25.3,19.2,209,10952,22,187,1091,9861,0.138,11161,,,,,,,,0.18,,,0.207,0.153,15.3,,,17.2,13.3,1,1,7000,8823.5,4118.4,4206.5,,,,,23.8,20.7,,,,,,,0.194,0.166,,,16.2,14.3
A06,Absolute Quantification,ABS,M21_T1A_1.2,Ch1Unknown,CARP,Manual,25.3,ddPCR Supermix for Probes,506,,,28.1,22.4,302,13899,42,260,1371,12528,1.12,14201,,,,,,,,0.205,,,0.231,0.18,17,,,18.8,15.3,1,1,7000,8609.8,4036.9,4134.1,,,,,26.7,23.8,,,,,,,0.218,0.192,,,17.9,16.1
B04,Absolute Quantification,ABS,M21_T1A_0.4,Ch1Unknown,CARP,Manual,2.3,ddPCR Supermix for Probes,46,,,3.3,1.6,27,13657,2,25,260,13397,0.13,13684,,,,,,,,0.102,,,0.143,0.061,9.3,,,12.6,5.9,1,1,7000,8533,3901.8,3910.9,,,,,2.8,1.91,,,,,,,0.123,0.082,,,11,7.6
B05,Absolute Quantification,ABS,M21_T1A_0.4,Ch1Unknown,CARP,Manual,2.3,ddPCR Supermix for Probes,46,,,3.4,1.5,24,12049,0,24,251,11798,0,12073,,,,,,,,0.095,,,0.135,0.055,8.7,,,12,5.3,1,1,7000,8961.3,4134.2,4143.8,,,,,2.85,1.9,,,,,,,0.115,0.074,,,10.3,7
B06,Absolute Quantification,ABS,M21_T1A_0.4,Ch1Unknown,CARP,Manual,2.2,ddPCR Supermix for Probes,44,,,3.4,1.3,18,9640,0,18,169,9471,0,9658,,,,,,,,0.11,,,0.16,0.05,9.6,,,13.8,5.3,1,1,7000,8581.1,4023.8,4032.3,,,,,2.8,1.7,,,,,,,0.132,0.079,,,11.7,7.4
C04,Absolute Quantification,ABS,M22_T1A_1.2,Ch1Unknown,CARP,Manual,14.2,ddPCR Supermix for Probes,284,,,16.4,12,161,13291,19,142,705,12586,0.966,13452,,,,,,,,0.218,,,0.255,0.18,17.9,,,20.4,15.4,1,1,7000,8548.7,3917.3,3972.8,,,,,15.3,13,,,,,,,0.237,0.199,,,19.2,16.6
C05,Absolute Quantification,ABS,M22_T1A_1.2,Ch1Unknown,CARP,Manual,17,ddPCR Supermix for Probes,340,,,19.8,14.3,144,9871,25,119,534,9337,2.14,10015,,,,,,,,0.252,,,0.298,0.206,20.1,,,23.1,17.2,1,1,7000,8919.7,4137.6,4206.3,,,,,18.5,15.6,,,,,,,0.276,0.229,,,21.6,18.6
C06,Absolute Quantification,ABS,M22_T1A_1.2,Ch1Unknown,CARP,Manual,14.5,ddPCR Supermix for Probes,290,,,16.7,12.3,167,13472,25,142,699,12773,1.49,13639,,,,,,,,0.226,,,0.264,0.188,18.4,,,21,15.9,1,1,7000,8497,3988.1,4043.3,,,,,15.6,13.4,,,,,,,0.245,0.206,,,19.7,17.1
D04,Absolute Quantification,ABS,M22_T1A_0.4,Ch1Unknown,CARP,Manual,9.2,ddPCR Supermix for Probes,184,,,10.9,7.6,119,15111,5,114,884,14227,0,15230,,,,,,,,0.13,,,0.155,0.105,11.5,,,13.5,9.6,1,1,7000,8589.9,3976.4,4012.5,,,,,10.1,8.4,,,,,,,0.143,0.118,,,12.5,10.5
D05,Absolute Quantification,ABS,M22_T1A_0.4,Ch1Unknown,CARP,Manual,7.1,ddPCR Supermix for Probes,142,,,8.8,5.6,77,12794,3,74,721,12073,0,12871,,,,,,,,0.104,,,0.128,0.079,9.4,,,11.4,7.4,1,1,7000,8964.8,4135.2,4164,,,,,7.9,6.3,,,,,,,0.116,0.091,,,10.4,8.4
D06,Absolute Quantification,ABS,M22_T1A_0.4,Ch1Unknown,CARP,Manual,8.5,ddPCR Supermix for Probes,170,,,10.4,6.8,88,12131,3,85,677,11454,0,12219,,,,,,,,0.126,,,0.154,0.098,11.2,,,13.4,9,1,1,7000,8613.9,4043.3,4076.3,,,,,9.4,7.6,,,,,,,0.141,0.112,,,12.3,10.1
E04,Absolute Quantification,ABS,M23_T1A_1.2,Ch1Unknown,CARP,Manual,26.5,ddPCR Supermix for Probes,530,,,29.9,23.2,236,10340,27,209,964,9376,0.613,10576,,,,,,,,0.229,,,0.262,0.197,18.7,,,20.8,16.5,1,1,7000,8598.1,4114.9,4214.9,,,,,28.3,24.8,,,,,,,0.246,0.213,,,19.8,17.6
E05,Absolute Quantification,ABS,M23_T1A_1.2,Ch1Unknown,CARP,Manual,27.1,ddPCR Supermix for Probes,542,,,31.1,23.2,181,7761,17,164,757,7004,0,7942,,,,,,,,0.225,,,0.261,0.188,18.4,,,20.8,15.9,1,1,7000,8829.5,4223.6,4328.6,,,,,29.1,25.1,,,,,,,0.243,0.206,,,19.6,17.1
E06,Absolute Quantification,ABS,M23_T1A_1.2,Ch1Unknown,CARP,Manual,25.8,ddPCR Supermix for Probes,516,,,28.8,22.8,285,12852,30,255,1185,11667,0.367,13137,,,,,,,,0.226,,,0.255,0.197,18.4,,,20.4,16.5,1,1,7000,8740.3,4218.5,4316.6,,,,,27.3,24.3,,,,,,,0.241,0.211,,,19.4,17.4
F04,Absolute Quantification,ABS,M23_T1A_0.4,Ch1Unknown,CARP,Manual,9,ddPCR Supermix for Probes,180,,,11,7.2,87,11326,2,85,703,10623,0,11413,,,,,,,,0.12,,,0.147,0.093,10.7,,,12.9,8.6,1,1,7000,8674.4,4070.3,4105.4,,,,,10,8.1,,,,,,,0.134,0.106,,,11.8,9.6
F05,Absolute Quantification,ABS,M23_T1A_0.4,Ch1Unknown,CARP,Manual,9.4,ddPCR Supermix for Probes,188,,,11.5,7.6,92,11418,6,86,723,10695,0.019,11510,,,,,,,,0.123,,,0.149,0.096,10.9,,,13,8.8,1,1,7000,8846.3,4156.5,4194,,,,,10.5,8.5,,,,,,,0.136,0.109,,,12,9.8
F06,Absolute Quantification,ABS,M23_T1A_0.4,Ch1Unknown,CARP,Manual,9.7,ddPCR Supermix for Probes,194,,,11.7,7.9,98,11857,4,94,712,11145,0,11955,,,,,,,,0.133,,,0.162,0.105,11.8,,,14,9.6,1,1,7000,8702.8,4134.9,4172.3,,,,,10.7,8.7,,,,,,,0.148,0.119,,,12.9,10.6
G04,Absolute Quantification,ABS,M24_T1A_1.2,Ch1Unknown,CARP,Manual,26.5,ddPCR Supermix for Probes,530,,,29.3,23.7,348,15272,42,306,1534,13738,0.59,15620,,,,,,,,0.212,,,0.236,0.187,17.5,,,19.2,15.8,1,1,7000,8631,4025,4127.6,,,,,27.9,25.1,,,,,,,0.224,0.199,,,18.3,16.6
G05,Absolute Quantification,ABS,M24_T1A_1.2,Ch1Unknown,CARP,Manual,25.7,ddPCR Supermix for Probes,514,,,28.8,22.7,277,12524,16,261,1288,11236,0,12801,,,,,,,,0.204,,,0.23,0.177,16.9,,,18.7,15.1,1,1,7000,8781.2,4109.2,4210.3,,,,,27.3,24.2,,,,,,,0.217,0.19,,,17.8,16
G06,Absolute Quantification,ABS,M24_T1A_1.2,Ch1Unknown,CARP,Manual,25.7,ddPCR Supermix for Probes,514,,,29,22.4,233,10566,23,210,1074,9492,0,10799,,,,,,,,0.204,,,0.232,0.175,16.9,,,18.9,14.9,1,1,7000,8726.3,4127.5,4226.7,,,,,27.3,24,,,,,,,0.218,0.189,,,17.9,15.9
H04,Absolute Quantification,ABS,M24_T1A_0.4,Ch1Unknown,CARP,Manual,5.2,ddPCR Supermix for Probes,104,,,6.8,3.8,47,10682,0,47,439,10243,0,10729,,,,,,,,0.105,,,0.137,0.073,9.5,,,12.1,6.9,1,1,7000,8778,4111.5,4132,,,,,6,4.4,,,,,,,0.121,0.089,,,10.8,8.2
H05,Absolute Quantification,ABS,M24_T1A_0.4,Ch1Unknown,CARP,Manual,3.2,ddPCR Supermix for Probes,64,,,4.4,2.3,35,12831,1,34,491,12340,0,12866,,,,,,,,0.07,,,0.094,0.046,6.5,,,8.6,4.4,1,1,7000,8876.3,4074.9,4088,,,,,3.8,2.7,,,,,,,0.082,0.058,,,7.6,5.5
H06,Absolute Quantification,ABS,M24_T1A_0.4,Ch1Unknown,CARP,Manual,6.6,ddPCR Supermix for Probes,132,,,8.2,5.3,80,14228,3,77,580,13648,0,14308,,,,,,,,0.135,,,0.166,0.103,11.9,,,14.3,9.4,1,1,7000,8760.8,4079.9,4106.1,,,,,7.4,5.9,,,,,,,0.151,0.119,,,13.1,10.6
A07,Absolute Quantification,ABS,M19_T2_1.2,Ch1Unknown,CARP,Manual,5.9,ddPCR Supermix for Probes,118,,,7.4,4.6,66,13190,2,64,382,12808,0.00809,13256,,,,,,,,0.17,,,0.214,0.125,14.5,,,17.8,11.3,1,1,7000,9082.6,4256.8,4280.8,,,,,6.6,5.2,,,,,,,0.192,0.147,,,16.2,12.9
A08,Absolute Quantification,ABS,M19_T2_1.2,Ch1Unknown,CARP,Manual,5.9,ddPCR Supermix for Probes,118,,,7.5,4.5,61,12213,0,61,309,11904,0,12274,,,,,,,,0.2,,,0.25,0.14,16.3,,,20.1,12.6,1,1,7000,9115.5,4285.2,4309.2,,,,,6.6,5.1,,,,,,,0.223,0.168,,,18.3,14.4
A09,Absolute Quantification,ABS,M19_T2_1.2,Ch1Unknown,CARP,Manual,4.8,ddPCR Supermix for Probes,96,,,6.2,3.7,56,13638,1,55,351,13287,0,13694,,,,,,,,0.157,,,0.202,0.113,13.6,,,16.9,10.3,1,1,7000,9326.7,4365.6,4385.9,,,,,5.5,4.2,,,,,,,0.18,0.135,,,15.3,11.9
B07,Absolute Quantification,ABS,M19_T2_0.4,Ch1Unknown,CARP,Manual,4.4,ddPCR Supermix for Probes,88,,,6,3.1,38,10129,1,37,210,9919,0.0251,10167,,,,,,,,0.18,,,0.24,0.12,15.2,,,19.6,10.7,1,1,7000,9067,4323.8,4341.5,,,,,5.2,3.7,,,,,,,0.21,0.147,,,17.4,12.9
B08,Absolute Quantification,ABS,M19_T2_0.4,Ch1Unknown,CARP,Manual,6.4,ddPCR Supermix for Probes,128,,,8.1,4.9,61,11271,3,58,236,11035,0.183,11332,,,,,,,,0.25,,,0.32,0.18,20.2,,,24.8,15.7,1,1,7000,8989.7,4273.5,4298.9,,,,,7.2,5.6,,,,,,,0.29,0.217,,,22.5,17.9
B09,Absolute Quantification,ABS,M19_T2_0.4,Ch1Unknown,CARP,Manual,4.9,ddPCR Supermix for Probes,98,,,6.3,3.7,58,13877,0,58,287,13590,0,13935,,,,,,,,0.2,,,0.26,0.14,16.7,,,20.6,12.8,1,1,7000,9207.7,4368.6,4388.7,,,,,5.6,4.3,,,,,,,0.229,0.172,,,18.7,14.7
C07,Absolute Quantification,ABS,M20_T2_1.2,Ch1Unknown,CARP,Manual,4,ddPCR Supermix for Probes,80,,,5.3,3,47,13739,0,47,206,13533,0,13786,,,,,,,,0.23,,,0.3,0.15,18.5,,,23.3,13.7,1,1,7000,9253.6,4355.5,4372.2,,,,,4.6,3.5,,,,,,,0.263,0.19,,,20.9,16.1
C08,Absolute Quantification,ABS,M20_T2_1.2,Ch1Unknown,CARP,Manual,2.6,ddPCR Supermix for Probes,52,,,4.1,1.6,17,7572,1,16,119,7453,0.115,7589,,,,,,,,0.14,,,0.21,0.07,12,,,18,7,1,1,7000,8990,4261.1,4271.7,,,,,3.3,2,,,,,,,0.177,0.104,,,15.1,9.5
C09,Absolute Quantification,ABS,M20_T2_1.2,Ch1Unknown,CARP,Manual,3.5,ddPCR Supermix for Probes,70,,,4.7,2.6,45,14916,2,43,232,14684,0.104,14961,,,,,,,,0.19,,,0.25,0.13,16,,,20.4,11.7,1,1,7000,9287.4,4409.7,4424.4,,,,,4.1,3,,,,,,,0.222,0.16,,,18.2,13.9
D07,Absolute Quantification,ABS,M20_T2_0.4,Ch1Unknown,CARP,Manual,2.2,ddPCR Supermix for Probes,44,,,3.2,1.4,24,12897,0,24,143,12754,0,12921,,,,,,,,0.17,,,0.24,0.09,14,,,20,9,1,1,7000,9274.6,4397.9,4407,,,,,2.66,1.77,,,,,,,0.204,0.13,,,17,11.6
D08,Absolute Quantification,ABS,M20_T2_0.4,Ch1Unknown,CARP,Manual,1.8,ddPCR Supermix for Probes,36,,,2.7,1.1,20,13021,0,20,140,12881,0,13041,,,,,,,,0.14,,,0.21,0.07,12,,,18,7,1,1,7000,9181.9,4319.7,4327.1,,,,,2.24,1.43,,,,,,,0.176,0.108,,,15.1,9.8
D09,Absolute Quantification,ABS,M20_T2_0.4,Ch1Unknown,CARP,Manual,2.1,ddPCR Supermix for Probes,42,,,3.1,1.4,23,12749,1,22,150,12599,0.068,12772,,,,,,,,0.15,,,0.22,0.08,13,,,18,8,1,1,7000,9321.8,4404.8,4413.6,,,,,2.59,1.71,,,,,,,0.185,0.118,,,15.7,10.6
E07,Absolute Quantification,ABS,M21_T2_1.2,Ch1Unknown,CARP,Manual,8.2,ddPCR Supermix for Probes,164,,,10.5,6.3,59,8442,2,57,412,8030,0,8501,,,,,,,,0.139,,,0.178,0.101,12.2,,,15.2,9.3,1,1,7000,9185.2,4436.2,4469.2,,,,,9.3,7.2,,,,,,,0.159,0.12,,,13.7,10.7
E08,Absolute Quantification,ABS,M21_T2_1.2,Ch1Unknown,CARP,Manual,11.1,ddPCR Supermix for Probes,222,,,13.1,9.1,120,12679,8,112,635,12044,0.193,12799,,,,,,,,0.183,,,0.218,0.147,15.5,,,18,12.9,1,1,7000,9045.1,4379.6,4423.3,,,,,12.1,10.1,,,,,,,0.201,0.165,,,16.8,14.2
E09,Absolute Quantification,ABS,M21_T2_1.2,Ch1Unknown,CARP,Manual,12.4,ddPCR Supermix for Probes,248,,,14.3,10.5,165,15599,6,159,873,14726,0,15764,,,,,,,,0.183,,,0.214,0.153,15.5,,,17.7,13.3,1,1,7000,9210.5,4416,4466.2,,,,,13.3,11.4,,,,,,,0.199,0.168,,,16.6,14.4
F07,Absolute Quantification,ABS,M21_T2_0.4,Ch1Unknown,CARP,Manual,3.2,ddPCR Supermix for Probes,64,,,4.4,2.2,33,12189,1,32,349,11840,0.00546,12222,,,,,,,,0.093,,,0.126,0.06,8.5,,,11.3,5.7,1,1,7000,9160.4,4414.4,4427.2,,,,,3.8,2.7,,,,,,,0.11,0.076,,,9.9,7.1
F08,Absolute Quantification,ABS,M21_T2_0.4,Ch1Unknown,CARP,Manual,3.4,ddPCR Supermix for Probes,68,,,4.6,2.5,39,13347,2,37,368,12979,0.0836,13386,,,,,,,,0.104,,,0.139,0.07,9.4,,,12.3,6.6,1,1,7000,9178.8,4432.4,4446.2,,,,,4,2.9,,,,,,,0.122,0.087,,,10.9,8
F09,Absolute Quantification,ABS,M21_T2_0.4,Ch1Unknown,CARP,Manual,4.1,ddPCR Supermix for Probes,82,,,5.3,3.1,51,14699,3,48,493,14206,0.106,14750,,,,,,,,0.101,,,0.131,0.072,9.2,,,11.6,6.8,1,1,7000,9170.3,4420.1,4436.5,,,,,4.7,3.5,,,,,,,0.116,0.086,,,10.4,8
G07,Absolute Quantification,ABS,M22_T2_1.2,Ch1Unknown,CARP,Manual,2.6,ddPCR Supermix for Probes,52,,,3.9,1.6,21,9458,3,18,121,9337,0.343,9479,,,,,,,,0.17,,,0.25,0.09,14,,,20,9,1,1,7000,8931.4,4314.8,4325,,,,,3.2,2.1,,,,,,,0.208,0.129,,,17.3,11.5
G08,Absolute Quantification,ABS,M22_T2_1.2,Ch1Unknown,CARP,Manual,0,ddPCR Supermix for Probes,0,,,3.5,0,0,1001,0,0,0,1001,0,1001,,,,,,,,,,,,,,,,,,1,1,7000,0,3052.4,3052.4,,,,,1.6,0,,,,,,,,,,,,
G09,Absolute Quantification,ABS,M22_T2_1.2,Ch1Unknown,CARP,Manual,3,ddPCR Supermix for Probes,60,,,4.3,2.1,30,11589,3,27,189,11400,0.258,11619,,,,,,,,0.16,,,0.22,0.1,13.4,,,17.9,8.9,1,1,7000,9098.3,4337,4349.3,,,,,3.6,2.5,,,,,,,0.186,0.125,,,15.7,11.1
H07,Absolute Quantification,ABS,M22_T2_0.4,Ch1Unknown,CARP,Manual,4,ddPCR Supermix for Probes,80,,,5.5,2.8,36,10562,2,34,234,10328,0.137,10598,,,,,,,,0.15,,,0.2,0.1,13.1,,,17.2,9.1,1,1,7000,8979.7,4255.5,4271.5,,,,,4.7,3.4,,,,,,,0.178,0.124,,,15.2,11.1
H08,Absolute Quantification,ABS,M22_T2_0.4,Ch1Unknown,CARP,Manual,4.1,ddPCR Supermix for Probes,82,,,5.4,3.1,52,14764,1,51,327,14437,0,14816,,,,,,,,0.157,,,0.203,0.111,13.6,,,17,10.1,1,1,7000,9244.4,4364,4381.1,,,,,4.7,3.6,,,,,,,0.18,0.134,,,15.3,11.8
H09,Absolute Quantification,ABS,M22_T2_0.4,Ch1Unknown,CARP,Manual,3.4,ddPCR Supermix for Probes,68,,,4.5,2.5,45,15669,2,43,363,15306,0.0734,15714,,,,,,,,0.122,,,0.16,0.084,10.9,,,13.9,7.9,1,1,7000,9120.9,4318.1,4331.8,,,,,3.9,2.9,,,,,,,0.141,0.103,,,12.4,9.3
A10,Absolute Quantification,ABS,M23_T2_1.2,Ch1Unknown,CARP,Manual,25.6,ddPCR Supermix for Probes,512,,,28.5,22.8,314,14253,30,284,1235,13018,0.247,14567,,,,,,,,0.24,,,0.27,0.21,19.3,,,21.3,17.4,1,1,7000,8991,4649.6,4743.2,,,,,27.1,24.2,,,,,,,0.255,0.225,,,20.3,18.4
